max_depth_XGBR,reg_lambda_XGBR,n_estimators_XGBR,learning_rate_XGBR,max_depth_XGBC,reg_lambda_XGBC,subsample_XGBR,colsample_bytree_XGBR,subsample_XGBC,colsample_bytree_XGBC,min_child_weight_XGBR,min_child_weight_XGBC,reg_alpha_XGBR,reg_alpha_XGBC,n_estimators_XGBC,learning_rate_XGBR,degree,mse,r2
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,5,0.4193976189263699,0.58060238107363
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,5,0.4194046432018099,0.5805953567981901
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.41942349511588145,0.5805765048841185
9,9,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,100,0.1,5,0.4194262330234561,0.5805737669765438
9,9,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,100,0.1,5,0.41943243119578105,0.5805675688042189
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,100,0.1,5,0.4194533060532094,0.5805466939467906
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,5,0.4194795353713851,0.5805204646286148
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,7,7,1.0,1.0,100,0.1,5,0.41950220440775576,0.5804977955922442
7,7,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.4195052794155717,0.5804947205844283
5,5,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.41950541111153417,0.5804945888884658
9,9,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.4195484419937192,0.5804515580062808
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.41955149166954886,0.5804485083304511
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,200,0.05,5,0.4195847253429438,0.5804152746570562
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,100,0.1,5,0.4196521355526407,0.5803478644473593
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,5,0.41968008183768474,0.5803199181623153
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.4197011279613565,0.5802988720386435
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,100,0.1,5,0.4197343313945076,0.5802656686054923
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,5,0.4197343591377042,0.5802656408622958
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,3,3,0.01,0.01,200,0.05,5,0.41974082327044576,0.5802591767295542
7,7,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.41979962216110206,0.580200377838898
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,200,0.05,5,0.4198030664963192,0.5801969335036807
7,7,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.1,0.1,200,0.05,10,0.4198236561933457,0.5801763438066543
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,7,7,0.01,0.01,200,0.05,5,0.4198447082711935,0.5801552917288064
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,200,0.05,5,0.41988494472188964,0.5801150552781104
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,3,3,0.01,0.01,200,0.05,5,0.41989121557724807,0.5801087844227519
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,5,0.4199115533708388,0.5800884466291611
9,9,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.41998133702604595,0.5800186629739541
7,7,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.01,0.01,100,0.1,5,0.42004398214287086,0.5799560178571291
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,3,3,0.01,0.01,200,0.05,5,0.420045718763847,0.579954281236153
9,9,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.01,0.01,100,0.1,5,0.42004804440883686,0.5799519555911632
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,5,0.42008872665131197,0.579911273348688
5,5,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.4201777078972525,0.5798222921027475
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,7,7,0.01,0.01,200,0.05,5,0.42024699378357405,0.579753006216426
5,5,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.01,0.01,100,0.1,5,0.4202547791372158,0.5797452208627842
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,5,0.4203433562690476,0.5796566437309524
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,5,0.4203777256631556,0.5796222743368444
9,9,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.1,0.1,200,0.05,10,0.42040155876115,0.57959844123885
5,5,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.1,0.1,200,0.05,10,0.42040539763634,0.57959460236366
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,5,0.4204185152321494,0.5795814847678507
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,3,3,0.1,0.1,200,0.05,5,0.4204622177860202,0.5795377822139798
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.42048357748041404,0.5795164225195859
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,5,0.42049750009712555,0.5795024999028744
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.42051113462703527,0.5794888653729647
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,5,0.4205597566995931,0.5794402433004069
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,3,3,0.1,0.1,200,0.05,5,0.42061586627171677,0.5793841337282832
7,7,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,1.0,1.0,100,0.1,10,0.42063154034456146,0.5793684596554385
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,5,5,1.0,1.0,100,0.1,5,0.42063710008035765,0.5793628999196423
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,5,0.42064322407746835,0.5793567759225317
9,9,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.42065596757727586,0.5793440324227241
7,7,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.01,0.01,200,0.05,10,0.4206868562439576,0.5793131437560424
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.1,0.1,100,0.1,5,0.4207249266738013,0.5792750733261987
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.4207631566069536,0.5792368433930464
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,3,3,0.1,0.1,200,0.05,5,0.4207846918693643,0.5792153081306357
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.1,0.1,100,0.1,5,0.42082219294057815,0.5791778070594218
5,5,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.42084660476378344,0.5791533952362166
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.1,0.1,200,0.05,5,0.4208784487828451,0.5791215512171549
5,5,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.01,0.01,200,0.05,10,0.42088689148968295,0.579113108510317
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.4208962490230241,0.5791037509769759
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.1,0.1,200,0.05,5,0.42097077340800404,0.579029226591996
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.1,0.1,100,0.1,5,0.42099055252782364,0.5790094474721763
7,7,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.01,0.01,100,0.1,10,0.4210314296726158,0.5789685703273841
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.4210414710717761,0.578958528928224
5,5,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.01,0.01,100,0.1,10,0.4210775172942055,0.5789224827057945
9,9,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.01,0.01,200,0.05,10,0.42109278019935875,0.5789072198006413
7,7,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.1,0.1,200,0.05,10,0.42111119870317026,0.5788888012968297
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.1,0.1,200,0.05,5,0.42113041872517093,0.578869581274829
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,5,0.4211412227590443,0.5788587772409557
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,5,0.4211578309761879,0.5788421690238121
7,7,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.42116370597734926,0.5788362940226508
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,5,0.42123011958019574,0.5787698804198043
5,5,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,1.0,1.0,100,0.1,10,0.4212662490251087,0.5787337509748913
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,5,0.42130113169176986,0.5786988683082301
5,5,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.1,0.1,200,0.05,10,0.42132768071587884,0.5786723192841212
9,9,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.42137449727793513,0.5786255027220648
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,5,0.4213750156939758,0.5786249843060243
7,7,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.01,0.01,100,0.1,10,0.4213813653689421,0.5786186346310579
5,5,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.01,0.01,100,0.1,10,0.42143100939379896,0.578568990606201
9,9,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.1,0.1,200,0.05,10,0.421494192986211,0.578505807013789
9,9,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.4215271917039716,0.5784728082960284
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,5,0.42158276960604146,0.5784172303939585
9,9,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.01,0.01,100,0.1,10,0.42164448805053145,0.5783555119494685
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,7,7,0.1,0.1,200,0.05,5,0.4217231891882453,0.5782768108117546
9,9,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,1.0,1.0,100,0.1,10,0.42177371647502704,0.578226283524973
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,7,7,0.1,0.1,200,0.05,5,0.42183377771518615,0.5781662222848138
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.42191000026151504,0.578089999738485
9,9,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.01,0.01,100,0.1,10,0.4219417552215335,0.5780582447784666
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.4219669148507478,0.5780330851492522
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,7,7,0.1,0.1,200,0.05,5,0.4219819454794079,0.5780180545205921
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.4220350605252046,0.5779649394747954
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.422142283639811,0.577857716360189
5,5,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.4221430110688249,0.5778569889311751
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.42219092547552917,0.5778090745244708
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.4223332442575121,0.5776667557424879
7,7,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.4224856495651718,0.5775143504348281
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,5,0.42249555225454277,0.5775044477454572
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.01,0.01,100,0.1,5,0.4224965662364446,0.5775034337635554
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,5,0.42250642612583383,0.5774935738741662
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.42255210632586354,0.5774478936741365
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.01,0.01,100,0.1,5,0.42257115392450806,0.5774288460754919
9,9,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.4226368091063071,0.5773631908936929
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,5,0.42265089197399425,0.5773491080260058
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,0.01,0.01,100,0.1,5,0.4227253900278647,0.5772746099721353
5,5,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.42278297752810606,0.577217022471894
5,5,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.42289449569828336,0.5771055043017166
7,7,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.423061953664824,0.576938046335176
7,7,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.4231648678958194,0.5768351321041806
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,100,0.1,5,0.42316836330064495,0.5768316366993551
9,9,100,0.1,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.42337234068528007,0.5766276593147199
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,100,0.1,5,0.423386217043039,0.576613782956961
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,100,0.1,5,0.4234767843886043,0.5765232156113957
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,7,7,0.01,0.01,200,0.05,5,0.4236404045916023,0.5763595954083978
7,7,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,1.0,1.0,100,0.1,5,0.4236522755725842,0.5763477244274158
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,7,7,0.01,0.01,200,0.05,5,0.42374051326971085,0.5762594867302891
5,5,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,1.0,1.0,100,0.1,5,0.42378094062808686,0.5762190593719132
9,9,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,1.0,1.0,100,0.1,5,0.42385858612417965,0.5761414138758203
7,7,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,1.0,1.0,100,0.1,5,0.423872131015437,0.576127868984563
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,7,7,0.01,0.01,200,0.05,5,0.4238907733414356,0.5761092266585643
7,7,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.01,0.01,100,0.1,10,0.42398897484037146,0.5760110251596285
5,5,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.1,0.1,100,0.1,10,0.42407234466170574,0.5759276553382943
7,7,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.1,0.1,100,0.1,10,0.42408388038803607,0.575916119611964
9,9,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,1.0,1.0,100,0.1,5,0.42413662787141826,0.5758633721285817
5,5,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,1.0,1.0,100,0.1,5,0.42416233201524545,0.5758376679847546
7,7,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.1,0.1,100,0.1,10,0.4242731282464468,0.5757268717535532
7,7,200,0.05,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.01,0.01,100,0.1,5,0.42437770556854637,0.5756222944314536
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,1.0,1.0,100,0.1,5,0.4243916405613371,0.575608359438663
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,1.0,1.0,100,0.1,5,0.42441633547287333,0.5755836645271266
9,9,200,0.05,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.01,0.01,100,0.1,5,0.42446846426507195,0.575531535734928
5,5,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.01,0.01,100,0.1,10,0.42448261994898984,0.5755173800510102
5,5,200,0.05,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.01,0.01,100,0.1,5,0.4245163057887841,0.5754836942112159
9,9,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.01,0.01,100,0.1,10,0.4245583415225572,0.5754416584774428
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,5,5,1.0,1.0,100,0.1,5,0.42456923967871063,0.5754307603212894
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.42458056377014886,0.5754194362298511
9,9,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,0.1,0.1,100,0.1,10,0.4246192632502545,0.5753807367497454
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.424668609537628,0.575331390462372
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.4247342197321291,0.5752657802678709
5,5,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.1,0.1,100,0.1,10,0.4247921106818432,0.5752078893181568
9,9,200,0.05,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.1,0.1,100,0.1,10,0.4248577277526833,0.5751422722473167
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.4249017027048823,0.5750982972951177
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.4251052572918631,0.5748947427081369
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.4251923109539204,0.5748076890460796
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,5,0.42526230983776325,0.5747376901622367
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,5,0.42531607635831975,0.5746839236416803
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.4253344332777328,0.5746655667222672
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,5,0.4254039032332356,0.5745960967667644
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.01,0.01,200,0.05,5,0.4254521053683695,0.5745478946316305
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.4254808745352713,0.5745191254647287
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.42557873279044756,0.5744212672095524
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.01,0.01,200,0.05,5,0.42559352485363805,0.574406475146362
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.4257045543851916,0.5742954456148084
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.42571857041823086,0.5742814295817691
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.01,0.01,200,0.05,5,0.4258145429897197,0.5741854570102802
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.4258363644823503,0.5741636355176497
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.425959966316132,0.574040033683868
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.4259879179369476,0.5740120820630523
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.1,0.1,200,0.05,5,0.42602808141631415,0.5739719185836858
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.4261894888785852,0.5738105111214148
7,7,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,0.01,0.01,200,0.05,5,0.4262127959419363,0.5737872040580637
7,7,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,1.0,1.0,100,0.1,10,0.4262477118348024,0.5737522881651975
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.1,0.1,200,0.05,5,0.4262787843717847,0.5737212156282153
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,9,9,0.1,0.1,200,0.05,5,0.4264204783699876,0.5735795216300124
9,9,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,0.01,0.01,200,0.05,5,0.4264458984645245,0.5735541015354755
5,5,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,0.01,0.01,200,0.05,5,0.4265204819844033,0.5734795180155967
9,9,100,0.1,64,64,0.7,0.7,0.7,0.7,3,3,0.01,0.01,100,0.1,5,0.4265412753315497,0.5734587246684504
7,7,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.1,0.1,100,0.1,10,0.4266101858383534,0.5733898141616466
5,5,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,1.0,1.0,100,0.1,10,0.42667150963876715,0.5733284903612328
5,5,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.1,0.1,100,0.1,10,0.4267476217428146,0.5732523782571854
9,9,100,0.1,64,64,0.7,0.7,0.7,0.7,3,3,0.1,0.1,100,0.1,5,0.42675337438403393,0.5732466256159661
7,7,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.01,0.01,200,0.05,5,0.42678744059585505,0.573212559404145
9,9,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,0.1,0.1,100,0.1,10,0.42697373545621886,0.5730262645437811
5,5,100,0.1,64,64,0.7,0.7,0.7,0.7,3,3,0.01,0.01,100,0.1,5,0.4270134484918647,0.5729865515081354
9,9,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.01,0.01,200,0.05,5,0.4271467060026389,0.5728532939973612
5,5,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.01,0.01,200,0.05,5,0.42716355638859976,0.5728364436114002
5,5,100,0.1,64,64,0.7,0.7,0.7,0.7,3,3,0.1,0.1,100,0.1,5,0.42718702883387927,0.5728129711661207
7,7,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.1,0.1,200,0.05,5,0.42720564921022847,0.5727943507897715
5,5,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.42736622167798893,0.572633778322011
7,7,100,0.1,64,64,0.7,0.7,0.7,0.7,3,3,0.01,0.01,100,0.1,5,0.42742965708899144,0.5725703429110085
9,9,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.1,0.1,200,0.05,5,0.4275278697018871,0.5724721302981128
7,7,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.4275438033980207,0.5724561966019792
7,7,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,0.1,0.1,200,0.05,5,0.4275442809147136,0.5724557190852864
5,5,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,5,5,0.1,0.1,200,0.05,5,0.4276350781699595,0.5723649218300405
9,9,200,0.05,64,64,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.42767048381353917,0.5723295161864608
7,7,100,0.1,64,64,0.7,0.7,0.7,0.7,3,3,0.1,0.1,100,0.1,5,0.4276762573227694,0.5723237426772305
9,9,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,0.1,0.1,200,0.05,5,0.42780856084110436,0.5721914391588956
5,5,100,0.1,32,32,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,0.1,0.1,200,0.05,5,0.4279263652902908,0.5720736347097092
9,9,100,0.1,64,64,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,1.0,1.0,100,0.1,10,0.42798958255195074,0.5720104174480493
7,7,200,0.05,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,1.0,1.0,100,0.1,5,0.4282649120820841,0.5717350879179159
