max_depth_LGB,num_iterations_LGB,learning_rate_LGB,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,max_bin_LGB,reg_alpha_LGB,degree,mse,r2,mse_y,auc_t
7,100,0.2,128,128,20,0.7,0.7,144,0.1,5,0.306722106,0.693277894,1.0788323,0.504037149
9,100,0.2,128,128,20,0.7,0.7,144,0.1,5,0.306722106,0.693277894,1.078132416,0.504037149
7,100,0.2,96,96,15,0.9,0.9,80,0.01,5,0.306744495,0.693255505,1.088747416,0.504037149
5,100,0.2,64,64,10,0.9,0.9,144,0.01,5,0.306773227,0.693226773,1.093110563,0.504037149
5,200,0.1,32,32,5,0.7,0.7,112,0.01,5,0.306788264,0.693211736,1.099941778,0.504037149
5,100,0.2,128,128,20,0.7,0.7,16,0.1,5,0.306799356,0.693200644,1.072426892,0.504037149
7,100,0.2,96,96,15,0.5,0.5,16,0.1,5,0.306799582,0.693200418,1.075672643,0.504037149
9,100,0.2,64,64,10,0.9,0.9,80,0.01,5,0.306802064,0.693197936,1.116288115,0.504037149
9,200,0.1,32,32,5,0.9,0.9,112,0.01,5,0.306812586,0.693187414,1.140047932,0.504037149
7,200,0.1,64,64,10,0.5,0.5,144,0.01,5,0.306829658,0.693170342,1.092892019,0.504037149
9,100,0.2,32,32,5,0.9,0.9,112,1,5,0.306831713,0.693168287,1.146806564,0.504037149
9,100,0.2,128,128,20,0.9,0.9,144,1,5,0.306837991,0.693162009,1.082059132,0.504037149
7,100,0.2,128,128,20,0.9,0.9,144,1,5,0.306837991,0.693162009,1.080650094,0.504037149
5,100,0.2,96,96,15,0.9,0.9,48,1,5,0.306887505,0.693112495,1.084656617,0.504037149
7,100,0.2,32,32,5,0.9,0.9,16,0.01,5,0.306894378,0.693105622,1.138572231,0.504037149
9,100,0.2,128,128,20,0.7,0.7,144,1,5,0.306904472,0.693095528,1.075903022,0.504037149
7,100,0.2,128,128,20,0.7,0.7,144,1,5,0.306904472,0.693095528,1.0747567,0.504037149
7,200,0.1,32,32,5,0.5,0.5,144,1,5,0.306909369,0.693090631,1.102630633,0.504037149
9,200,0.1,64,64,10,0.9,0.9,144,0.01,5,0.306909921,0.693090079,1.113165655,0.504037149
7,200,0.1,128,128,20,0.9,0.9,112,1,5,0.306927754,0.693072246,1.078473835,0.504037149
9,200,0.1,128,128,20,0.9,0.9,112,1,5,0.306927754,0.693072246,1.081141446,0.504037149
5,200,0.1,32,32,5,0.9,0.9,16,0.1,5,0.306935773,0.693064227,1.102493787,0.504037149
7,100,0.2,32,32,5,0.5,0.5,80,0.1,5,0.306945003,0.693054997,1.119750286,0.504037149
7,100,0.2,128,128,20,0.5,0.5,112,0.01,5,0.306946665,0.693053335,1.078613503,0.504037149
9,100,0.2,128,128,20,0.5,0.5,112,0.01,5,0.306946665,0.693053335,1.07728976,0.504037149
5,100,0.2,128,128,20,0.9,0.9,16,0.1,5,0.306952688,0.693047312,1.07512037,0.504037149
7,100,0.2,64,64,10,0.9,0.9,112,1,5,0.306954823,0.693045177,1.1047808,0.504037149
9,100,0.2,64,64,10,0.7,0.7,80,0.01,5,0.306964785,0.693035215,1.107774448,0.504037149
7,100,0.2,64,64,10,0.5,0.5,80,0.1,5,0.306979307,0.693020693,1.100705668,0.504037149
9,200,0.1,128,128,20,0.7,0.7,80,1,5,0.306997781,0.693002219,1.074255706,0.504037149
7,200,0.1,128,128,20,0.7,0.7,80,1,5,0.306997781,0.693002219,1.073460301,0.504037149
5,200,0.1,64,64,10,0.5,0.5,144,0.01,5,0.30699972,0.69300028,1.086670357,0.504037149
9,200,0.1,64,64,10,0.9,0.9,80,1,5,0.307001765,0.692998235,1.108999719,0.504037149
7,100,0.2,96,96,15,0.5,0.5,80,1,5,0.307004606,0.692995394,1.082885723,0.504037149
5,200,0.1,128,128,20,0.7,0.7,48,1,5,0.307024621,0.692975379,1.079581369,0.504037149
5,200,0.1,128,128,20,0.5,0.5,144,1,5,0.307096025,0.692903975,1.073464929,0.504037149
7,100,0.2,96,96,15,0.9,0.9,16,0.1,5,0.307110756,0.692889244,1.077498883,0.504037149
9,200,0.1,128,128,20,0.7,0.7,16,0.01,5,0.307111113,0.692888887,1.074537641,0.504037149
7,200,0.1,128,128,20,0.7,0.7,16,0.01,5,0.307111113,0.692888887,1.074101475,0.504037149
5,200,0.1,32,32,5,0.7,0.7,48,0.1,5,0.307124296,0.692875704,1.103996481,0.504037149
9,100,0.2,32,32,5,0.7,0.7,16,1,5,0.307136885,0.692863115,1.140213747,0.504037149
5,200,0.1,128,128,20,0.9,0.9,80,0.1,5,0.307169232,0.692830768,1.075068904,0.504037149
7,100,0.2,96,96,15,0.9,0.9,80,0.1,5,0.30718444,0.69281556,1.087026768,0.504037149
7,200,0.1,32,32,5,0.9,0.9,80,0.1,5,0.30719218,0.69280782,1.124058785,0.504037149
5,200,0.1,64,64,10,0.7,0.7,80,0.1,5,0.307224836,0.692775164,1.085845723,0.504037149
7,200,0.1,96,96,15,0.9,0.9,144,1,5,0.307235127,0.692764873,1.088378766,0.504037149
5,200,0.1,32,32,5,0.5,0.5,144,0.01,5,0.307267348,0.692732652,1.095725341,0.504037149
7,200,0.1,32,32,5,0.7,0.7,80,0.1,5,0.307298218,0.692701782,1.11742106,0.504037149
9,100,0.2,32,32,5,0.5,0.5,80,0.1,5,0.307320883,0.692679117,1.125987544,0.504037149
5,200,0.1,64,64,10,0.9,0.9,16,0.01,5,0.307343826,0.692656174,1.079634166,0.504037149
7,100,0.2,128,128,20,0.9,0.9,80,0.01,5,0.307355069,0.692644931,1.080215702,0.504037149
9,100,0.2,128,128,20,0.9,0.9,80,0.01,5,0.307355069,0.692644931,1.080878258,0.504037149
7,100,0.2,32,32,5,0.9,0.9,144,0.01,5,0.30735619,0.69264381,1.143321039,0.504037149
7,100,0.2,32,32,5,0.5,0.5,112,1,5,0.307363339,0.692636661,1.112631225,0.504037149
5,100,0.2,32,32,5,0.5,0.5,80,0.01,5,0.307373975,0.692626025,1.095170834,0.504037149
5,100,0.2,128,128,20,0.5,0.5,80,1,5,0.307380398,0.692619602,1.071800651,0.504037149
5,200,0.1,32,32,5,0.5,0.5,16,0.01,5,0.307399224,0.692600776,1.094063028,0.504037149
5,200,0.1,128,128,20,0.7,0.7,16,0.01,5,0.307456072,0.692543928,1.076531542,0.504037149
9,200,0.1,128,128,20,0.9,0.9,112,0.1,5,0.307471731,0.692528269,1.079319361,0.504037149
7,200,0.1,128,128,20,0.9,0.9,112,0.1,5,0.307471731,0.692528269,1.082886261,0.504037149
9,100,0.2,32,32,5,0.7,0.7,80,0.01,5,0.307482272,0.692517728,1.132213126,0.504037149
7,100,0.2,32,32,5,0.7,0.7,48,0.01,5,0.307492925,0.692507075,1.131819299,0.504037149
7,200,0.1,96,96,15,0.9,0.9,80,0.01,5,0.30749666,0.69250334,1.083323348,0.504037149
5,100,0.2,32,32,5,0.7,0.7,112,0.1,5,0.307533712,0.692466288,1.099143693,0.504037149
5,200,0.1,64,64,10,0.9,0.9,144,0.01,5,0.30756902,0.69243098,1.090968474,0.504037149
5,200,0.1,32,32,5,0.5,0.5,112,0.1,5,0.307587647,0.692412353,1.095025333,0.504037149
5,100,0.2,96,96,15,0.9,0.9,80,0.1,5,0.307597981,0.692402019,1.082286769,0.504037149
9,100,0.2,128,128,20,0.7,0.7,144,0.01,5,0.307617568,0.692382432,1.077100585,0.504037149
7,100,0.2,128,128,20,0.7,0.7,144,0.01,5,0.307617568,0.692382432,1.077309349,0.504037149
7,200,0.1,32,32,5,0.7,0.7,112,0.1,5,0.307620383,0.692379617,1.120634243,0.504037149
7,200,0.1,64,64,10,0.7,0.7,80,0.1,5,0.307620471,0.692379529,1.095334047,0.504037149
9,200,0.1,32,32,5,0.7,0.7,144,0.1,5,0.30767296,0.69232704,1.131160666,0.504037149
9,100,0.2,32,32,5,0.9,0.9,112,0.01,5,0.307679618,0.692320382,1.144120376,0.504037149
5,200,0.1,96,96,15,0.9,0.9,80,1,5,0.307686383,0.692313617,1.07504216,0.504037149
9,200,0.1,96,96,15,0.9,0.9,80,1,5,0.307689154,0.692310846,1.084230083,0.504037149
5,100,0.2,128,128,20,0.9,0.9,80,0.01,5,0.307731871,0.692268129,1.075328251,0.504037149
5,100,0.2,128,128,20,0.9,0.9,144,1,5,0.307736862,0.692263138,1.077443282,0.504037149
5,200,0.1,128,128,20,0.9,0.9,144,1,5,0.307755037,0.692244963,1.079227402,0.504037149
9,200,0.1,64,64,10,0.5,0.5,80,0.01,5,0.307758117,0.692241883,1.101968296,0.504037149
5,200,0.1,32,32,5,0.7,0.7,48,0.01,5,0.307822635,0.692177365,1.103329583,0.504037149
9,200,0.1,128,128,20,0.5,0.5,48,1,5,0.307850123,0.692149877,1.078976978,0.504037149
7,200,0.1,128,128,20,0.5,0.5,48,1,5,0.307850123,0.692149877,1.07879139,0.504037149
7,100,0.2,32,32,5,0.7,0.7,16,0.1,5,0.307860806,0.692139194,1.12967044,0.504037149
5,200,0.1,32,32,5,0.7,0.7,16,0.01,5,0.307869189,0.692130811,1.098826104,0.504037149
7,100,0.2,96,96,15,0.5,0.5,80,0.1,5,0.307872328,0.692127672,1.084976895,0.504037149
7,200,0.1,32,32,5,0.7,0.7,16,1,5,0.307880597,0.692119403,1.121115145,0.504037149
5,100,0.2,128,128,20,0.7,0.7,144,1,5,0.307908008,0.692091992,1.073724381,0.504037149
7,100,0.2,32,32,5,0.9,0.9,80,1,5,0.307911497,0.692088503,1.130749297,0.504037149
9,200,0.1,32,32,5,0.5,0.5,48,0.01,5,0.307922677,0.692077323,1.124073075,0.504037149
9,100,0.2,64,64,10,0.7,0.7,112,0.1,5,0.307952892,0.692047108,1.107383691,0.504037149
7,200,0.1,32,32,5,0.9,0.9,16,0.1,5,0.30797929,0.69202071,1.126429809,0.504037149
7,200,0.1,32,32,5,0.9,0.9,80,0.01,5,0.308004649,0.691995351,1.122660416,0.504037149
5,200,0.1,32,32,5,0.9,0.9,144,1,5,0.308036206,0.691963794,1.108643383,0.504037149
9,100,0.2,32,32,5,0.7,0.7,112,0.01,5,0.308058977,0.691941023,1.142523609,0.504037149
5,100,0.2,32,32,5,0.9,0.9,16,0.1,5,0.308062345,0.691937655,1.106266371,0.504037149
9,100,0.2,64,64,10,0.5,0.5,48,0.1,5,0.308072464,0.691927536,1.102818633,0.504037149
5,100,0.2,128,128,20,0.5,0.5,144,0.1,5,0.30807278,0.69192722,1.074529258,0.504037149
9,100,0.2,32,32,5,0.7,0.7,48,0.01,5,0.308075458,0.691924542,1.150716775,0.504037149
9,200,0.1,128,128,20,0.9,0.9,112,0.01,5,0.308086256,0.691913744,1.079220047,0.504037149
7,200,0.1,128,128,20,0.9,0.9,112,0.01,5,0.308086256,0.691913744,1.080436973,0.504037149
9,200,0.1,128,128,20,0.9,0.9,16,0.01,5,0.308104915,0.691895085,1.075797635,0.504037149
7,200,0.1,128,128,20,0.9,0.9,16,0.01,5,0.308104915,0.691895085,1.074397923,0.504037149
7,200,0.1,32,32,5,0.7,0.7,48,0.1,5,0.308140823,0.691859177,1.128827807,0.504037149
7,100,0.2,32,32,5,0.7,0.7,80,0.1,5,0.308169213,0.691830787,1.127029207,0.504037149
5,200,0.1,32,32,5,0.7,0.7,80,1,5,0.30818297,0.69181703,1.099056486,0.504037149
7,100,0.2,64,64,10,0.9,0.9,16,0.1,5,0.30818555,0.69181445,1.097470981,0.504037149
5,200,0.1,32,32,5,0.7,0.7,112,1,5,0.308240512,0.691759488,1.100721445,0.504037149
7,100,0.2,96,96,15,0.7,0.7,16,1,5,0.308243072,0.691756928,1.0737977,0.504037149
5,100,0.2,96,96,15,0.5,0.5,80,1,5,0.308272254,0.691727746,1.078103931,0.504037149
5,100,0.2,128,128,20,0.5,0.5,48,1,5,0.308277422,0.691722578,1.076716761,0.504037149
7,100,0.2,128,128,20,0.5,0.5,16,0.01,5,0.308295934,0.691704066,1.068081561,0.504037149
9,100,0.2,128,128,20,0.5,0.5,16,0.01,5,0.308295934,0.691704066,1.06884614,0.504037149
5,200,0.1,128,128,20,0.5,0.5,80,0.01,5,0.308312599,0.691687401,1.076449888,0.504037149
5,200,0.1,128,128,20,0.7,0.7,16,0.1,5,0.308316953,0.691683047,1.074302584,0.504037149
9,100,0.2,64,64,10,0.7,0.7,16,0.01,5,0.308320159,0.691679841,1.095266868,0.504037149
7,100,0.2,96,96,15,0.7,0.7,16,0.1,5,0.30832161,0.69167839,1.070886468,0.504037149
9,100,0.2,128,128,20,0.7,0.7,80,0.1,5,0.308326842,0.691673158,1.079160293,0.504037149
7,100,0.2,128,128,20,0.7,0.7,80,0.1,5,0.308326842,0.691673158,1.077157629,0.504037149
7,100,0.2,128,128,20,0.5,0.5,80,0.1,5,0.308332068,0.691667932,1.082534166,0.504037149
9,100,0.2,128,128,20,0.5,0.5,80,0.1,5,0.308332068,0.691667932,1.076521985,0.504037149
7,200,0.1,128,128,20,0.5,0.5,16,0.01,5,0.308337648,0.691662352,1.068598716,0.504037149
9,200,0.1,128,128,20,0.5,0.5,16,0.01,5,0.308337648,0.691662352,1.069244726,0.504037149
7,200,0.1,32,32,5,0.5,0.5,112,1,5,0.30834746,0.69165254,1.107231878,0.504037149
7,100,0.2,128,128,20,0.5,0.5,144,0.01,5,0.308428268,0.691571732,1.075991926,0.504037149
9,100,0.2,128,128,20,0.5,0.5,144,0.01,5,0.308428268,0.691571732,1.078406793,0.504037149
9,100,0.2,128,128,20,0.7,0.7,16,1,5,0.308443515,0.691556485,1.074120309,0.504037149
7,100,0.2,128,128,20,0.7,0.7,16,1,5,0.308443515,0.691556485,1.074120309,0.504037149
7,200,0.1,32,32,5,0.7,0.7,144,1,5,0.308456119,0.691543881,1.118203528,0.504037149
5,200,0.1,128,128,20,0.5,0.5,80,1,5,0.308464187,0.691535813,1.073439336,0.504037149
9,200,0.1,64,64,10,0.7,0.7,80,0.01,5,0.30852152,0.69147848,1.102983064,0.504037149
7,200,0.1,64,64,10,0.9,0.9,144,0.1,5,0.308535181,0.691464819,1.101225742,0.504037149
5,200,0.1,128,128,20,0.7,0.7,112,1,5,0.308559186,0.691440814,1.076270942,0.504037149
5,200,0.1,128,128,20,0.9,0.9,112,0.01,5,0.308566563,0.691433437,1.078256841,0.504037149
5,200,0.1,32,32,5,0.5,0.5,16,0.1,5,0.308580667,0.691419333,1.093377029,0.504037149
5,200,0.1,32,32,5,0.5,0.5,144,1,5,0.308623683,0.691376317,1.091761737,0.504037149
5,100,0.2,96,96,15,0.7,0.7,80,0.01,5,0.308645357,0.691354643,1.075424387,0.504037149
7,100,0.2,64,64,10,0.5,0.5,48,0.1,5,0.308676965,0.691323035,1.098098309,0.504037149
7,200,0.1,64,64,10,0.5,0.5,144,0.1,5,0.308684007,0.691315993,1.092153038,0.504037149
7,200,0.1,32,32,5,0.7,0.7,80,1,5,0.308703355,0.691296645,1.115863304,0.504037149
7,200,0.1,32,32,5,0.7,0.7,80,0.01,5,0.308706844,0.691293156,1.120962277,0.504037149
9,200,0.1,32,32,5,0.5,0.5,16,0.01,5,0.308748913,0.691251087,1.116033921,0.504037149
5,100,0.2,32,32,5,0.9,0.9,80,0.01,5,0.308783365,0.691216635,1.115322981,0.504037149
7,200,0.1,32,32,5,0.5,0.5,16,0.01,5,0.30883872,0.69116128,1.108390419,0.504037149
7,100,0.2,64,64,10,0.7,0.7,80,0.01,5,0.308872666,0.691127334,1.098492201,0.504037149
5,200,0.1,32,32,5,0.9,0.9,144,0.01,5,0.30887971,0.69112029,1.106927862,0.504037149
7,200,0.1,64,64,10,0.9,0.9,80,0.1,5,0.308889405,0.691110595,1.105800987,0.504037149
7,100,0.2,64,64,10,0.5,0.5,48,0.01,5,0.308921306,0.691078694,1.098671953,0.504037149
7,200,0.1,128,128,20,0.7,0.7,80,0.1,5,0.308938974,0.691061026,1.07668016,0.504037149
7,100,0.2,32,32,5,0.7,0.7,80,1,5,0.308949065,0.691050935,1.117136245,0.504037149
5,100,0.2,64,64,10,0.5,0.5,144,1,5,0.308971047,0.691028953,1.08661849,0.504037149
7,200,0.1,96,96,15,0.9,0.9,80,1,5,0.308997738,0.691002262,1.083655225,0.504037149
5,100,0.2,32,32,5,0.5,0.5,48,1,5,0.309016946,0.690983054,1.098504862,0.504037149
7,200,0.1,128,128,20,0.5,0.5,112,1,5,0.309027244,0.690972756,1.074772224,0.504037149
9,200,0.1,128,128,20,0.5,0.5,112,1,5,0.309027244,0.690972756,1.075900423,0.504037149
9,200,0.1,32,32,5,0.7,0.7,80,0.01,5,0.309065809,0.690934191,1.124995342,0.504037149
5,200,0.1,32,32,5,0.7,0.7,112,0.1,5,0.309070866,0.690929134,1.1018443,0.504037149
7,200,0.1,32,32,5,0.9,0.9,16,0.01,5,0.309076295,0.690923705,1.131812231,0.504037149
7,200,0.1,32,32,5,0.7,0.7,16,0.01,5,0.309099416,0.690900584,1.11681921,0.504037149
9,200,0.1,32,32,5,0.7,0.7,48,1,5,0.309135185,0.690864815,1.145504243,0.504037149
5,200,0.1,32,32,5,0.5,0.5,112,0.01,5,0.309149466,0.690850534,1.095506614,0.504037149
7,100,0.2,32,32,5,0.7,0.7,112,0.01,5,0.309153679,0.690846321,1.129415938,0.504037149
5,100,0.2,32,32,5,0.7,0.7,16,0.01,5,0.309217055,0.690782945,1.09238433,0.504037149
7,200,0.1,64,64,10,0.5,0.5,144,1,5,0.309257347,0.690742653,1.090431952,0.504037149
5,200,0.1,64,64,10,0.5,0.5,144,0.1,5,0.309279424,0.690720576,1.086427348,0.504037149
9,200,0.1,64,64,10,0.5,0.5,144,0.1,5,0.309291336,0.690708664,1.096572888,0.504037149
9,200,0.1,64,64,10,0.7,0.7,80,0.1,5,0.309310239,0.690689761,1.101422598,0.504037149
5,200,0.1,32,32,5,0.7,0.7,80,0.1,5,0.309311568,0.690688432,1.102708861,0.504037149
7,100,0.2,32,32,5,0.9,0.9,112,0.01,5,0.309324657,0.690675343,1.134201763,0.504037149
7,100,0.2,64,64,10,0.7,0.7,112,0.01,5,0.309331504,0.690668496,1.096807026,0.504037149
7,100,0.2,64,64,10,0.9,0.9,144,0.1,5,0.309353832,0.690646168,1.108254665,0.504037149
5,100,0.2,64,64,10,0.9,0.9,48,0.01,5,0.309363727,0.690636273,1.092472392,0.504037149
9,200,0.1,32,32,5,0.5,0.5,16,1,5,0.309397834,0.690602166,1.103684919,0.504037149
5,200,0.1,128,128,20,0.9,0.9,80,0.01,5,0.309403032,0.690596968,1.075292175,0.504037149
5,200,0.1,128,128,20,0.9,0.9,80,1,5,0.309422796,0.690577204,1.074198684,0.504037149
7,200,0.1,64,64,10,0.5,0.5,80,0.01,5,0.309432996,0.690567004,1.095123782,0.504037149
9,200,0.1,128,128,20,0.7,0.7,80,0.1,5,0.309444888,0.690555112,1.075190266,0.504037149
9,100,0.2,32,32,5,0.7,0.7,16,0.01,5,0.309506991,0.690493009,1.140368968,0.504037149
9,100,0.2,32,32,5,0.7,0.7,112,0.1,5,0.309512167,0.690487833,1.139145047,0.504037149
9,100,0.2,32,32,5,0.7,0.7,144,1,5,0.309543813,0.690456187,1.1390776,0.504037149
5,100,0.2,128,128,20,0.7,0.7,80,0.01,5,0.309557627,0.690442373,1.072555139,0.504037149
5,100,0.2,128,128,20,0.9,0.9,112,1,5,0.309765495,0.690234505,1.077046691,0.504037149
5,200,0.1,128,128,20,0.7,0.7,80,1,5,0.309796732,0.690203268,1.072058224,0.504037149
7,200,0.1,32,32,5,0.5,0.5,16,0.1,5,0.309865879,0.690134121,1.104326887,0.504037149
5,100,0.2,96,96,15,0.7,0.7,16,1,5,0.309871021,0.690128979,1.070162796,0.504037149
5,200,0.1,64,64,10,0.9,0.9,16,0.1,5,0.309937559,0.690062441,1.076629489,0.504037149
5,100,0.2,96,96,15,0.9,0.9,144,1,5,0.309942689,0.690057311,1.085100486,0.504037149
5,100,0.2,128,128,20,0.5,0.5,80,0.1,5,0.309956587,0.690043413,1.077299251,0.504037149
5,100,0.2,128,128,20,0.5,0.5,80,0.01,5,0.309986923,0.690013077,1.075269576,0.504037149
9,200,0.1,32,32,5,0.7,0.7,80,0.1,5,0.309994898,0.690005102,1.123853588,0.504037149
9,200,0.1,32,32,5,0.5,0.5,16,0.1,5,0.310022489,0.689977511,1.111189446,0.504037149
9,200,0.1,128,128,20,0.9,0.9,80,0.01,5,0.310038477,0.689961523,1.078068161,0.504037149
7,200,0.1,128,128,20,0.9,0.9,80,0.01,5,0.310038477,0.689961523,1.078964086,0.504037149
5,100,0.2,128,128,20,0.7,0.7,144,0.01,5,0.310118599,0.689881401,1.074023679,0.504037149
7,100,0.2,128,128,20,0.5,0.5,144,0.1,5,0.310182946,0.689817054,1.076925613,0.504037149
9,100,0.2,128,128,20,0.5,0.5,144,0.1,5,0.310182946,0.689817054,1.081134935,0.504037149
7,100,0.2,64,64,10,0.9,0.9,144,1,5,0.310191539,0.689808461,1.10683824,0.504037149
5,100,0.2,32,32,5,0.9,0.9,80,1,5,0.310211358,0.689788642,1.113361085,0.504037149
5,200,0.1,96,96,15,0.5,0.5,80,0.01,5,0.310218486,0.689781514,1.077714375,0.504037149
7,200,0.1,32,32,5,0.9,0.9,80,1,5,0.310227274,0.689772726,1.124351321,0.504037149
9,100,0.2,96,96,15,0.9,0.9,80,0.01,5,0.310258226,0.689741774,1.089143286,0.504037149
7,200,0.1,32,32,5,0.5,0.5,16,1,5,0.310306896,0.689693104,1.100561957,0.504037149
9,100,0.2,32,32,5,0.9,0.9,16,0.01,5,0.310443846,0.689556154,1.153550691,0.504037149
5,100,0.2,32,32,5,0.5,0.5,16,0.01,5,0.310500321,0.689499679,1.094889002,0.504037149
7,100,0.2,32,32,5,0.5,0.5,16,0.1,5,0.310573194,0.689426806,1.105322101,0.504037149
9,100,0.2,128,128,20,0.5,0.5,80,0.01,5,0.310595474,0.689404526,1.08122191,0.504037149
7,100,0.2,128,128,20,0.5,0.5,80,0.01,5,0.310595474,0.689404526,1.080460285,0.504037149
7,100,0.2,32,32,5,0.9,0.9,16,0.1,5,0.310642027,0.689357973,1.13341388,0.504037149
9,200,0.1,32,32,5,0.7,0.7,144,0.01,5,0.310659032,0.689340968,1.136384745,0.504037149
5,100,0.2,64,64,10,0.7,0.7,144,0.01,5,0.310660956,0.689339044,1.08875204,0.504037149
9,100,0.2,32,32,5,0.5,0.5,80,1,5,0.310710142,0.689289858,1.120668228,0.504037149
5,100,0.2,32,32,5,0.9,0.9,144,1,5,0.310916858,0.689083142,1.109135364,0.504037149
7,200,0.1,32,32,5,0.5,0.5,80,1,5,0.310936099,0.689063901,1.104462892,0.504037149
9,100,0.2,32,32,5,0.9,0.9,144,0.01,5,0.310948604,0.689051396,1.140811162,0.504037149
5,100,0.2,32,32,5,0.9,0.9,112,0.01,5,0.310950571,0.689049429,1.11019029,0.504037149
5,100,0.2,128,128,20,0.7,0.7,80,0.1,5,0.310959728,0.689040272,1.073633949,0.504037149
7,200,0.1,32,32,5,0.9,0.9,16,1,5,0.310962644,0.689037356,1.12778875,0.504037149
5,200,0.1,128,128,20,0.7,0.7,80,0.1,5,0.310970552,0.689029448,1.073072909,0.504037149
7,100,0.2,64,64,10,0.9,0.9,144,0.01,5,0.310983038,0.689016962,1.109415803,0.504037149
9,100,0.2,128,128,20,0.9,0.9,80,0.1,5,0.311006404,0.688993596,1.081126582,0.504037149
7,100,0.2,128,128,20,0.9,0.9,80,0.1,5,0.311006404,0.688993596,1.082831299,0.504037149
9,100,0.2,128,128,20,0.9,0.9,144,0.01,5,0.311052795,0.688947205,1.076670628,0.504037149
7,100,0.2,128,128,20,0.9,0.9,144,0.01,5,0.311052795,0.688947205,1.083282221,0.504037149
7,100,0.2,128,128,20,0.9,0.9,144,0.1,5,0.311072738,0.688927262,1.082589092,0.504037149
9,100,0.2,128,128,20,0.9,0.9,144,0.1,5,0.311072738,0.688927262,1.080660148,0.504037149
7,100,0.2,64,64,10,0.7,0.7,16,0.1,5,0.311106634,0.688893366,1.089814112,0.504037149
7,100,0.2,64,64,10,0.7,0.7,16,1,5,0.311195161,0.688804839,1.088754318,0.504037149
7,100,0.2,64,64,10,0.9,0.9,16,1,5,0.311333998,0.688666002,1.09084607,0.504037149
9,100,0.2,64,64,10,0.9,0.9,16,1,5,0.311349475,0.688650525,1.097150318,0.504037149
7,200,0.1,32,32,5,0.7,0.7,48,1,5,0.311361929,0.688638071,1.127855438,0.504037149
9,100,0.2,64,64,10,0.9,0.9,80,0.1,5,0.311374442,0.688625558,1.122109047,0.504037149
7,100,0.2,96,96,15,0.9,0.9,80,1,5,0.311409645,0.688590355,1.085834215,0.504037149
5,100,0.2,32,32,5,0.7,0.7,112,0.01,5,0.311475214,0.688524786,1.112119418,0.504037149
7,200,0.1,32,32,5,0.9,0.9,112,0.1,5,0.311513413,0.688486587,1.131177981,0.504037149
5,100,0.2,32,32,5,0.5,0.5,112,0.01,5,0.311513517,0.688486483,1.096254489,0.504037149
5,100,0.2,128,128,20,0.9,0.9,144,0.01,5,0.311654123,0.688345877,1.083574368,0.504037149
9,200,0.1,32,32,5,0.5,0.5,80,1,5,0.31171218,0.68828782,1.117749162,0.504037149
5,200,0.1,32,32,5,0.7,0.7,80,0.01,5,0.311716226,0.688283774,1.098472307,0.504037149
5,100,0.2,32,32,5,0.5,0.5,112,0.1,5,0.311768014,0.688231986,1.098106705,0.504037149
5,100,0.2,32,32,5,0.9,0.9,112,0.1,5,0.311815755,0.688184245,1.110099527,0.504037149
9,100,0.2,32,32,5,0.5,0.5,16,0.01,5,0.311869687,0.688130313,1.108478172,0.504037149
9,100,0.2,32,32,5,0.5,0.5,16,1,5,0.311901914,0.688098086,1.10743113,0.504037149
7,200,0.1,128,128,20,0.7,0.7,80,0.01,5,0.311945774,0.688054226,1.07235853,0.504037149
9,200,0.1,128,128,20,0.7,0.7,80,0.01,5,0.311945774,0.688054226,1.075930369,0.504037149
9,100,0.2,32,32,5,0.5,0.5,80,0.01,5,0.312069845,0.687930155,1.124739484,0.504037149
5,100,0.2,32,32,5,0.5,0.5,16,1,5,0.312197346,0.687802654,1.090029628,0.504037149
5,100,0.2,128,128,20,0.7,0.7,80,1,5,0.312220841,0.687779159,1.074031036,0.504037149
7,100,0.2,32,32,5,0.9,0.9,144,0.1,5,0.312308928,0.687691072,1.121702735,0.504037149
5,100,0.2,32,32,5,0.9,0.9,144,0.1,5,0.312409865,0.687590135,1.106438693,0.504037149
9,100,0.2,64,64,10,0.5,0.5,48,0.01,5,0.312818356,0.687181644,1.106367731,0.504037149
5,100,0.2,32,32,5,0.5,0.5,16,0.1,5,0.312912227,0.687087773,1.099522591,0.504037149
9,100,0.2,32,32,5,0.5,0.5,16,0.1,5,0.312985908,0.687014092,1.109728741,0.504037149
5,200,0.1,32,32,5,0.5,0.5,80,0.1,5,0.313115173,0.686884827,1.097474085,0.504037149
9,100,0.2,32,32,5,0.7,0.7,80,0.1,5,0.31314526,0.68685474,1.141805707,0.504037149
5,200,0.1,32,32,5,0.9,0.9,112,1,5,0.313411863,0.686588137,1.10513826,0.504037149
5,200,0.1,128,128,20,0.7,0.7,80,0.01,5,0.313799596,0.686200404,1.072709848,0.504037149
9,100,0.2,128,128,20,0.5,0.5,80,1,5,0.313923047,0.686076953,1.076335145,0.504037149
9,200,0.1,32,32,5,0.5,0.5,80,0.01,5,0.314095175,0.685904825,1.118998635,0.504037149
5,100,0.2,128,128,20,0.9,0.9,144,0.1,5,0.314221422,0.685778578,1.079532543,0.504037149
7,200,0.1,32,32,5,0.9,0.9,112,1,5,0.314650943,0.685349057,1.126200462,0.504037149
