max_depth_XGB,reg_lambda_XGB,n_estimators_XGB,n_estimators_random,learning_rate_XGB,min_samples_split_random,min_samples_leaf_random,subsample_XGB,colsample_bytree_XGB,max_features_random,max_samples_random,max_depth_random,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,0.1,5,0.529968636,0.470031364
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,1,5,0.529991026,0.470008974
5,5,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,0.1,10,0.530214595,0.469785405
5,5,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,0.01,10,0.530235934,0.469764066
5,5,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,1,10,0.530301545,0.469698455
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,0.01,10,0.530374164,0.469625836
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,0.1,10,0.530414541,0.469585459
7,7,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,0.01,10,0.530415829,0.469584171
7,7,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,0.1,10,0.530435466,0.469564534
7,7,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,1,10,0.530559866,0.469440134
3,3,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,0.01,10,0.5306263,0.4693737
3,3,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,0.1,10,0.530647191,0.469352809
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.01,5,0.530678451,0.469321549
9,9,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,0.01,10,0.53068696,0.46931304
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.1,5,0.530695369,0.469304631
9,9,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,0.1,10,0.530697635,0.469302365
3,3,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,1,10,0.530746385,0.469253615
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,1,5,0.530749414,0.469250586
9,9,200,200,0.05,32,32,0.5,0.5,0.9,0.9,3,48,1,10,0.530773721,0.469226279
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,1,10,0.530800179,0.469199821
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.01,5,0.530806598,0.469193402
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.1,5,0.530810832,0.469189168
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,1,5,0.53086548,0.46913452
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.01,5,0.530914241,0.469085759
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.1,5,0.530923838,0.469076162
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,0.01,10,0.531009021,0.468990979
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,1,5,0.531013345,0.468986655
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,0.1,10,0.531018994,0.468981006
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.01,5,0.531039971,0.468960029
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.1,5,0.531045667,0.468954333
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,1,5,0.531110624,0.468889376
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,1,10,0.531193031,0.468806969
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,0.1,10,0.531315091,0.468684909
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,0.01,10,0.531321381,0.468678619
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,1,10,0.531548131,0.468451869
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,1,10,0.532826023,0.467173977
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,0.1,10,0.532883379,0.467116621
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,0.01,10,0.532907336,0.467092664
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,0.01,10,0.532990626,0.467009374
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,0.1,10,0.533031634,0.466968366
3,3,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,0.01,10,0.533038394,0.466961606
3,3,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,0.1,10,0.53304949,0.46695051
3,3,100,100,0.1,32,32,0.9,0.9,0.5,0.5,5,80,1,10,0.533114495,0.466885505
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.533128489,0.466871511
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.533156753,0.466843247
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,1,5,0.533292514,0.466707486
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,1,10,0.533296428,0.466703572
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.53334793,0.46665207
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.53335417,0.46664583
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,1,5,0.533374338,0.466625662
5,5,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,0.1,10,0.533384599,0.466615401
5,5,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,0.01,10,0.533405403,0.466594597
5,5,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,1,10,0.533467417,0.466532583
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,0.01,10,0.533467989,0.466532011
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.533471564,0.466528436
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.533478761,0.466521239
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,1,5,0.533495709,0.466504291
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,0.1,10,0.533518003,0.466481997
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,0.01,10,0.533528852,0.466471148
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.533539515,0.466460485
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.533545881,0.466454119
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.533551116,0.466448884
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,1,5,0.533553081,0.466446919
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.533562865,0.466437135
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,0.1,10,0.533563256,0.466436744
7,7,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,0.01,10,0.533585209,0.466414791
7,7,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,0.1,10,0.533604981,0.466395019
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,1,5,0.533641148,0.466358852
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,1,10,0.533685709,0.466314291
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,1,5,0.533695892,0.466304108
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,3,48,1,10,0.533704244,0.466295756
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.533706118,0.466293882
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.533713481,0.466286519
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.533716309,0.466283691
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.533723334,0.466276666
7,7,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,1,10,0.533745937,0.466254063
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,1,5,0.533757131,0.466242869
3,3,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,0.01,10,0.533794965,0.466205035
3,3,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,0.1,10,0.533816722,0.466183278
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.53383681,0.46616319
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.533841221,0.466158779
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,1,5,0.533875119,0.466124881
9,9,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,0.01,10,0.533876089,0.466123911
9,9,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,0.1,10,0.533886784,0.466113216
3,3,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,1,10,0.533920305,0.466079695
9,9,200,200,0.05,64,64,0.5,0.5,0.9,0.9,3,48,1,10,0.533966293,0.466033707
5,5,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,0.01,10,0.540147558,0.459852442
5,5,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,0.1,10,0.540162745,0.459837255
5,5,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,1,10,0.540206841,0.459793159
7,7,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,0.01,10,0.54026193,0.45973807
7,7,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,0.1,10,0.540264773,0.459735227
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.01,10,0.54028626,0.45971374
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.1,10,0.540295763,0.459704237
7,7,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,1,10,0.540301553,0.459698447
9,9,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,0.01,10,0.54036958,0.45963042
9,9,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,0.1,10,0.540379098,0.459620902
9,9,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,1,10,0.540410801,0.459589199
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.540411338,0.459588662
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.540421538,0.459578462
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.540437559,0.459562441
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.540440734,0.459559266
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,1,5,0.540457019,0.459542981
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,1,5,0.540466074,0.459533926
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,1,10,0.540467676,0.459532324
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.540486204,0.459513796
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.540492796,0.459507204
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.540497079,0.459502921
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.540497285,0.459502715
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,1,5,0.540511073,0.459488927
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,1,5,0.540524704,0.459475296
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.540528964,0.459471036
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.540531847,0.459468153
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,1,5,0.54054781,0.45945219
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.540577773,0.459422227
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.540578696,0.459421304
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.540579781,0.459420219
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.01,10,0.540580594,0.459419406
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.1,10,0.540584416,0.459415584
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.540584435,0.459415565
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,1,5,0.540602528,0.459397472
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,1,5,0.540604495,0.459395505
3,3,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,0.1,10,0.54064261,0.45935739
3,3,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,0.01,10,0.54065017,0.45934983
3,3,200,200,0.05,32,32,0.9,0.9,0.5,0.5,7,112,1,10,0.540663256,0.459336744
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,1,10,0.540715169,0.459284831
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.540809853,0.459190147
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.540813344,0.459186656
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,1,5,0.540828748,0.459171252
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.01,10,0.540871904,0.459128096
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.1,10,0.540903046,0.459096954
5,5,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,0.01,10,0.540915124,0.459084876
5,5,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,0.1,10,0.540928263,0.459071737
5,5,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,1,10,0.541054575,0.458945425
3,3,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,0.01,10,0.541060165,0.458939835
3,3,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,0.1,10,0.541062297,0.458937703
3,3,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,1,10,0.541092198,0.458907802
5,5,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,0.01,10,0.541116838,0.458883162
7,7,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,0.01,10,0.54112074,0.45887926
7,7,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,0.1,10,0.541124585,0.458875415
5,5,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,0.1,10,0.541124915,0.458875085
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,1,10,0.541130759,0.458869241
5,5,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,1,10,0.541153745,0.458846255
7,7,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,0.01,10,0.541180041,0.458819959
7,7,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,0.1,10,0.541183426,0.458816574
7,7,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,1,10,0.541203471,0.458796529
7,7,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,1,10,0.541226759,0.458773241
9,9,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,0.1,10,0.541249084,0.458750916
9,9,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,0.01,10,0.541249933,0.458750067
9,9,200,200,0.05,32,32,0.9,0.9,0.5,0.5,9,144,1,10,0.541285593,0.458714407
9,9,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,0.01,10,0.541310082,0.458689918
9,9,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,0.1,10,0.541323501,0.458676499
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.01,10,0.541420309,0.458579691
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.1,10,0.541437283,0.458562717
9,9,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,1,10,0.541446148,0.458553852
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,1,10,0.541567365,0.458432635
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,0.1,10,0.541732358,0.458267642
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,0.01,10,0.541751507,0.458248493
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,1,10,0.541815628,0.458184372
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,0.01,10,0.541934739,0.458065261
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,0.1,10,0.541955281,0.458044719
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,1,10,0.542089649,0.457910351
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.01,5,0.542099057,0.457900943
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.1,5,0.542111261,0.457888739
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,0.01,10,0.542159502,0.457840498
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.01,5,0.542175624,0.457824376
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,0.1,10,0.542181483,0.457818517
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.1,5,0.542189305,0.457810695
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,1,5,0.542199086,0.457800914
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,1,5,0.542208186,0.457791814
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,0.01,10,0.542222349,0.457777651
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,0.1,10,0.542233103,0.457766897
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,1,10,0.542276532,0.457723468
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,1,10,0.542304316,0.457695684
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.01,5,0.542311317,0.457688683
3,3,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,0.1,10,0.542322421,0.457677579
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.1,5,0.542323458,0.457676542
3,3,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,0.01,10,0.542326654,0.457673346
3,3,200,200,0.05,32,32,0.9,0.9,0.5,0.5,5,80,1,10,0.542343772,0.457656228
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,1,5,0.542418981,0.457581019
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.1,5,0.542535174,0.457464826
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.01,5,0.542547987,0.457452013
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,1,5,0.542640199,0.457359801
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.542669522,0.457330478
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.01,10,0.54267672,0.45732328
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.1,10,0.542696685,0.457303315
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.1,5,0.542701915,0.457298085
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.01,10,0.542724006,0.457275994
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.1,10,0.542735984,0.457264016
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,1,10,0.542778465,0.457221535
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.01,10,0.542863554,0.457136446
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.1,10,0.542867961,0.457132039
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,1,10,0.542876645,0.457123355
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,1,10,0.542901794,0.457098206
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.01,10,0.54299091,0.45700909
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.1,10,0.54299782,0.45700218
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,1,5,0.543014194,0.456985806
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.01,10,0.543073058,0.456926942
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.1,10,0.543093946,0.456906054
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,1,10,0.543138247,0.456861753
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,1,10,0.54317822,0.45682178
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.543216388,0.456783612
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.1,5,0.543219863,0.456780137
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.01,10,0.543258455,0.456741545
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.1,10,0.543264251,0.456735749
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,1,10,0.54334291,0.45665709
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,1,5,0.543384342,0.456615658
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.01,5,0.543413171,0.456586829
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.1,10,0.543419518,0.456580482
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.1,5,0.543419821,0.456580179
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.01,10,0.543420623,0.456579377
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,1,5,0.543497655,0.456502345
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.54351593,0.45648407
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.1,5,0.54351712,0.45648288
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,1,10,0.543546229,0.456453771
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.01,5,0.543549301,0.456450699
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.1,5,0.543554225,0.456445775
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.01,10,0.543569884,0.456430116
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.1,10,0.54357574,0.45642426
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,1,5,0.543608054,0.456391946
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,1,5,0.543660907,0.456339093
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,1,10,0.543665518,0.456334482
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.01,5,0.543716592,0.456283408
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.1,5,0.54373089,0.45626911
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,1,5,0.543843947,0.456156053
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.1,5,0.543898094,0.456101906
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.01,5,0.543912431,0.456087569
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,1,5,0.543971627,0.456028373
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.01,10,0.544322036,0.455677964
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.1,10,0.544327889,0.455672111
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.01,10,0.544364769,0.455635231
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.1,10,0.544378965,0.455621035
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,1,10,0.544391416,0.455608584
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,1,10,0.544395874,0.455604126
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.1,10,0.544436133,0.455563867
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.01,10,0.544438911,0.455561089
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,1,10,0.544487595,0.455512405
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.1,10,0.54453959,0.45546041
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.01,10,0.544541932,0.455458068
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,1,10,0.544594497,0.455405503
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.01,5,0.544610872,0.455389128
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.1,5,0.544615465,0.455384535
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,1,5,0.544651217,0.455348783
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.1,5,0.544671295,0.455328705
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.01,5,0.544671681,0.455328319
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,1,5,0.544742407,0.455257593
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.01,5,0.544834337,0.455165663
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.1,5,0.544838968,0.455161032
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.01,10,0.544888904,0.455111096
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.1,10,0.544899213,0.455100787
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,1,5,0.544910114,0.455089886
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.1,5,0.544926368,0.455073632
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.544929963,0.455070037
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.01,5,0.54493716,0.45506284
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.1,5,0.544938705,0.455061295
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,1,5,0.544943438,0.455056562
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,1,5,0.545020145,0.454979855
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,1,10,0.545078086,0.454921914
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.01,10,0.545087435,0.454912565
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.1,10,0.545093679,0.454906321
