min_child_samples_LGBC,num_leaves_LGBC,reg_lambda_LGBC,learning_rate_LGBR,num_iterations_LGBR,num_leaves_LGBR,min_child_samples_LGBR,reg_lambda_LGBR,subsample_LGBR,colsample_bytree_LGBR,subsample_LGBC,colsample_bytree_LGBC,max_bin_LGBR,max_bin_LGBC,max_depth_LGBR,max_depth_LGBC,reg_alpha_LGBR,reg_alpha_LGBC,learning_rate_LGBC,num_iterations_LGBC,degree,mse,r2,mse_y,auc_t
48,48,2.8125,0.1,200,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.05,200,10,0.128529411,0.871470589,1.078135101,0.51738833
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.05,200,10,0.128535161,0.871464839,1.079762238,0.511633189
48,48,2.8125,0.2,100,96,96,15,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.05,200,10,0.12854545,0.87145455,1.090918042,0.51599363
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.05,200,10,0.128592127,0.871407873,1.075308964,0.514254263
32,32,2.1875,0.2,100,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,0.1,0.1,0.1,100,10,0.128628673,0.871371327,1.081134935,0.520354072
32,32,2.1875,0.2,100,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.05,200,10,0.128694612,0.871305388,1.079762238,0.500374058
48,48,2.8125,0.1,200,128,128,20,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.05,200,10,0.12876561,0.87123439,1.076065562,0.520236511
48,48,2.8125,0.2,100,32,32,5,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.05,200,10,0.128840942,0.871159058,1.123154173,0.518959372
32,32,2.1875,0.2,100,32,32,5,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.05,200,10,0.128872357,0.871127643,1.140780554,0.507398323
48,48,2.8125,0.1,200,32,32,5,0.5,0.5,0.9,0.9,112,112,7,7,0.1,0.1,0.1,100,10,0.129003361,0.870996639,1.107855448,0.531503658
48,48,2.8125,0.1,200,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,0.01,0.01,0.1,100,10,0.129076313,0.870923687,1.078405789,0.527966142
32,32,2.1875,0.1,200,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.1,100,10,0.129130845,0.870869155,1.082886261,0.50832278
32,32,2.1875,0.2,100,32,32,5,0.5,0.5,0.9,0.9,112,112,7,7,0.1,0.1,0.05,200,10,0.129277505,0.870722495,1.108072921,0.531327316
32,32,2.1875,0.2,100,32,32,5,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.05,200,10,0.129338256,0.870661744,1.129415938,0.524303051
48,48,2.8125,0.2,100,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.1,100,10,0.129416403,0.870583597,1.096807026,0.514481369
32,32,2.1875,0.2,100,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.05,200,10,0.129802539,0.870197461,1.076670628,0.510532391
48,48,2.8125,0.2,100,32,32,5,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,10,0.129825545,0.870174455,1.1390776,0.52633632
48,48,2.8125,0.2,100,32,32,5,0.5,0.5,0.9,0.9,80,80,5,5,0.1,0.1,0.1,100,10,0.129889757,0.870110243,1.09805472,0.517917355
48,48,2.8125,0.1,200,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.05,200,10,0.129954729,0.870045271,1.082710087,0.51599363
32,32,2.1875,0.2,100,128,128,20,0.7,0.7,0.7,0.7,48,48,3,3,0.01,0.01,0.1,100,10,0.129973132,0.870026868,1.070807072,0.509028145
16,16,1.5625,0.2,100,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.1,100,10,0.130174828,0.869825172,1.076670628,0.513717223
32,32,2.1875,0.2,100,32,32,5,0.5,0.5,0.9,0.9,112,112,7,7,0.1,0.1,0.1,100,10,0.130205977,0.869794023,1.108072921,0.532024666
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.1,100,10,0.130212089,0.869787911,1.076670628,0.505188712
32,32,2.1875,0.2,100,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.05,200,10,0.130285848,0.869714152,1.095063238,0.513094685
48,48,2.8125,0.1,200,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.1,100,10,0.130322695,0.869677305,1.081870824,0.519127698
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.05,200,10,0.130441278,0.869558722,1.079931562,0.515061158
48,48,2.8125,0.2,100,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,0.1,0.1,0.05,200,10,0.130447792,0.869552208,1.081134935,0.528016907
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.1,100,10,0.130627761,0.869372239,1.080660148,0.503625686
16,16,1.5625,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.05,200,10,0.13085501,0.86914499,1.077100585,0.514657711
48,48,2.8125,0.2,100,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.05,200,10,0.130932733,0.869067267,1.095063238,0.520236511
48,48,2.8125,0.1,200,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,0.01,0.01,0.05,200,10,0.130944178,0.869055822,1.072709848,0.517447111
48,48,2.8125,0.1,200,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,0.1,0.1,0.1,100,10,0.131310061,0.868689939,1.077454792,0.52279079
32,32,2.1875,0.2,100,32,32,5,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.1,100,10,0.13150126,0.86849874,1.140780554,0.502979101
48,48,2.8125,0.2,100,32,32,5,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.05,200,10,0.131686305,0.868313695,1.129415938,0.514254263
16,16,1.5625,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.1,100,10,0.131824445,0.868175555,1.077100585,0.511633189
48,48,2.8125,0.1,200,128,128,20,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.1,100,10,0.132064377,0.867935623,1.075216132,0.514481369
48,48,2.8125,0.2,100,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.05,200,10,0.132327968,0.867672032,1.096807026,0.514254263
48,48,2.8125,0.2,100,32,32,5,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.05,200,10,0.132328469,0.867671531,1.140780554,0.512683221
48,48,2.8125,0.2,100,32,32,5,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.1,100,10,0.132830267,0.867169733,1.140780554,0.503625686
32,32,2.1875,0.2,100,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.05,200,10,0.132981011,0.867018989,1.080660148,0.507398323
32,32,2.1875,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.1,100,10,0.132982528,0.867017472,1.078132416,0.521975879
16,16,1.5625,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.1,100,10,0.133039576,0.866960424,1.078132416,0.517439095
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.05,200,10,0.133051947,0.866948053,1.076670628,0.516169972
48,48,2.8125,0.2,100,32,32,5,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.1,100,10,0.133092958,0.866907042,1.1390776,0.524471377
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.1,100,10,0.133119839,0.866880161,1.079762238,0.497576642
32,32,2.1875,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.05,200,10,0.133138556,0.866861444,1.078132416,0.510246504
32,32,2.1875,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.05,200,10,0.133343585,0.866656415,1.077100585,0.518320802
32,32,2.1875,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,10,0.133433737,0.866566263,1.075903022,0.530865088
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.05,200,10,0.13379717,0.86620283,1.080660148,0.512683221
48,48,2.8125,0.2,100,32,32,5,0.5,0.5,0.9,0.9,112,112,7,7,0.1,0.1,0.05,200,10,0.134089358,0.865910642,1.108072921,0.515413841
32,32,2.1875,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.1,100,10,0.134214102,0.865785898,1.077100585,0.513153465
48,48,2.8125,0.2,100,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,0.01,0.01,0.1,100,10,0.13429492,0.86570508,1.078406793,0.527966142
48,48,2.8125,0.2,100,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,0.1,0.1,0.1,100,10,0.134365449,0.865634551,1.081134935,0.52279079
32,32,2.1875,0.1,200,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,0.01,0.01,0.1,100,10,0.134393983,0.865606017,1.072709848,0.510305284
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.1,100,10,0.134554204,0.865445796,1.077100585,0.521866333
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.1,100,10,0.134698135,0.865301865,1.075308964,0.514481369
32,32,2.1875,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.1,100,10,0.134775947,0.865224053,1.075903022,0.520177731
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.1,100,10,0.135818322,0.864181678,1.078132416,0.517211989
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.1,100,10,0.135829763,0.864170237,1.075903022,0.524471377
48,48,2.8125,0.2,100,32,32,5,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.1,100,10,0.136108575,0.863891425,1.129415938,0.514481369
32,32,2.1875,0.2,100,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.1,100,10,0.136229825,0.863770175,1.080660148,0.502979101
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,10,0.136332169,0.863667831,1.075903022,0.52633632
48,48,2.8125,0.1,200,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,0.01,0.01,0.1,100,10,0.138997979,0.861002021,1.072709848,0.511817545
48,48,2.8125,0.2,100,32,32,5,0.5,0.5,0.9,0.9,112,112,7,7,0.1,0.1,0.1,100,10,0.13918376,0.86081624,1.108072921,0.531503658
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.05,200,10,0.139665191,0.860334809,1.077100585,0.51599363
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.05,200,10,0.140046816,0.859953184,1.078132416,0.51738833
16,16,1.5625,0.1,200,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.1,100,5,0.298854844,0.701145156,1.099442772,0.512800782
16,16,1.5625,0.2,100,96,96,15,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.1,100,5,0.301012166,0.698987834,1.084617702,0.522042675
16,16,1.5625,0.2,100,96,96,15,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.05,200,5,0.301161544,0.698838456,1.084617702,0.525697751
16,16,1.5625,0.1,200,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.05,200,5,0.30127464,0.69872536,1.099442772,0.504550142
48,48,2.8125,0.1,200,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.1,100,5,0.301591907,0.698408093,1.099442772,0.50222297
16,16,1.5625,0.1,200,96,96,15,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.05,200,5,0.30199148,0.69800852,1.080770289,0.516859306
32,32,2.1875,0.1,200,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.05,200,5,0.30221621,0.69778379,1.099442772,0.5180269
16,16,1.5625,0.1,200,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.1,100,5,0.302494854,0.697505146,1.092447106,0.517505891
16,16,1.5625,0.2,100,96,96,15,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.05,200,5,0.302904014,0.697095986,1.085043527,0.516859306
32,32,2.1875,0.2,100,96,96,15,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.1,100,5,0.303051062,0.696948938,1.084617702,0.526806564
16,16,1.5625,0.1,200,96,96,15,0.5,0.5,0.9,0.9,112,112,7,7,1,1,0.1,100,5,0.303103653,0.696896347,1.079763232,0.527605444
16,16,1.5625,0.2,100,96,96,15,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.05,200,5,0.303253553,0.696746447,1.094872005,0.504718468
48,48,2.8125,0.2,100,64,64,10,0.9,0.9,0.5,0.5,80,80,5,5,0.1,0.1,0.1,100,5,0.303637644,0.696362356,1.091598478,0.504726484
16,16,1.5625,0.2,100,64,64,10,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.05,200,5,0.303668964,0.696331036,1.096824365,0.516859306
48,48,2.8125,0.1,200,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.05,200,5,0.303724093,0.696275907,1.099442772,0.515061158
16,16,1.5625,0.2,100,96,96,15,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.05,200,5,0.303834563,0.696165437,1.088130459,0.498509114
32,32,2.1875,0.2,100,96,96,15,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.05,200,5,0.303893637,0.696106363,1.084617702,0.527210012
32,32,2.1875,0.1,200,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.1,100,5,0.303973681,0.696026319,1.099442772,0.506297525
16,16,1.5625,0.1,200,96,96,15,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.05,200,5,0.30397821,0.69602179,1.087783904,0.518959372
16,16,1.5625,0.2,100,64,64,10,0.7,0.7,0.7,0.7,80,80,5,5,0.01,0.01,0.1,100,5,0.304033453,0.695966547,1.087472046,0.526798549
16,16,1.5625,0.2,100,96,96,15,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.05,200,5,0.304043598,0.695956402,1.090918042,0.514657711
16,16,1.5625,0.1,200,96,96,15,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,5,0.304182437,0.695817563,1.086361271,0.512969108
16,16,1.5625,0.2,100,64,64,10,0.9,0.9,0.5,0.5,80,80,5,5,0.1,0.1,0.1,100,5,0.304308069,0.695691931,1.091598478,0.514834052
16,16,1.5625,0.1,200,64,64,10,0.5,0.5,0.9,0.9,112,112,7,7,1,1,0.1,100,5,0.304334142,0.695665858,1.093137365,0.527605444
32,32,2.1875,0.1,200,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.1,100,5,0.304504779,0.695495221,1.092447106,0.518320802
32,32,2.1875,0.2,100,64,64,10,0.9,0.9,0.5,0.5,80,80,5,5,1,1,0.05,200,5,0.304608951,0.695391049,1.094692444,0.507339543
48,48,2.8125,0.2,100,96,96,15,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.1,100,5,0.304621415,0.695378585,1.085149697,0.511288521
32,32,2.1875,0.2,100,64,64,10,0.5,0.5,0.9,0.9,80,80,5,5,0.01,0.01,0.1,100,5,0.304903081,0.695096919,1.092646203,0.507398323
16,16,1.5625,0.2,100,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.05,200,5,0.304908275,0.695091725,1.100260146,0.518959372
16,16,1.5625,0.2,100,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.05,200,5,0.304919386,0.695080614,1.092155583,0.525697751
16,16,1.5625,0.1,200,96,96,15,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.1,100,5,0.304931412,0.695068588,1.082038027,0.517505891
48,48,2.8125,0.2,100,64,64,10,0.9,0.9,0.5,0.5,80,80,5,5,1,1,0.1,100,5,0.304952055,0.695047945,1.094692444,0.519539161
32,32,2.1875,0.2,100,96,96,15,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.1,100,5,0.304965863,0.695034137,1.091376827,0.521975879
48,48,2.8125,0.2,100,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.1,100,5,0.305075834,0.694924166,1.100260146,0.511288521
16,16,1.5625,0.2,100,64,64,10,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,5,0.305219855,0.694780145,1.10826737,0.512969108
16,16,1.5625,0.2,100,64,64,10,0.9,0.9,0.5,0.5,80,80,5,5,1,1,0.05,200,5,0.305355759,0.694644241,1.094692444,0.516573419
16,16,1.5625,0.1,200,96,96,15,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.05,200,5,0.305408521,0.694591479,1.089531588,0.498509114
16,16,1.5625,0.2,100,96,96,15,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.05,200,5,0.305436106,0.694563894,1.085149697,0.518959372
48,48,2.8125,0.2,100,64,64,10,0.5,0.5,0.9,0.9,80,80,5,5,0.01,0.01,0.1,100,5,0.305524452,0.694475548,1.092646203,0.512514896
16,16,1.5625,0.1,200,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.05,200,5,0.305572751,0.694427249,1.092447106,0.520639959
16,16,1.5625,0.1,200,96,96,15,0.5,0.5,0.9,0.9,112,112,7,7,1,1,0.05,200,5,0.305655449,0.694344551,1.079763232,0.5194216
16,16,1.5625,0.1,200,96,96,15,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.05,200,5,0.305672398,0.694327602,1.078954004,0.525697751
48,48,2.8125,0.1,200,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.1,100,5,0.305781071,0.694218929,1.105487546,0.511288521
16,16,1.5625,0.2,100,32,32,5,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.05,200,5,0.30583051,0.69416949,1.114716846,0.516859306
16,16,1.5625,0.1,200,64,64,10,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.05,200,5,0.305849729,0.694150271,1.109487315,0.504718468
16,16,1.5625,0.2,100,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.05,200,5,0.306037317,0.693962683,1.103153508,0.498509114
48,48,2.8125,0.1,200,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.1,100,5,0.306044709,0.693955291,1.092447106,0.5152375
16,16,1.5625,0.2,100,64,64,10,0.5,0.5,0.9,0.9,80,80,5,5,0.01,0.01,0.05,200,5,0.306139489,0.693860511,1.092646203,0.500366042
48,48,2.8125,0.1,200,96,96,15,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.1,100,5,0.306191047,0.693808953,1.087783904,0.511288521
48,48,2.8125,0.1,200,32,32,5,0.5,0.5,0.9,0.9,144,144,9,9,1,1,0.1,100,5,0.306278011,0.693721989,1.111353511,0.530058193
16,16,1.5625,0.1,200,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.05,200,5,0.306296585,0.693703415,1.105487546,0.518959372
48,48,2.8125,0.2,100,32,32,5,0.7,0.7,0.7,0.7,48,48,3,3,1,1,0.05,200,5,0.306356068,0.693643932,1.079347784,0.517051679
32,32,2.1875,0.1,200,96,96,15,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.1,100,5,0.306408512,0.693591488,1.087104772,0.521975879
32,32,2.1875,0.1,200,96,96,15,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,5,0.306448307,0.693551693,1.086361271,0.530865088
16,16,1.5625,0.2,100,32,32,5,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.05,200,5,0.306454264,0.693545736,1.141751521,0.504718468
32,32,2.1875,0.2,100,64,64,10,0.9,0.9,0.5,0.5,80,80,5,5,0.1,0.1,0.05,200,5,0.306468952,0.693531048,1.091598478,0.518505159
32,32,2.1875,0.2,100,64,64,10,0.5,0.5,0.9,0.9,80,80,5,5,0.01,0.01,0.05,200,5,0.306470751,0.693529249,1.092646203,0.518379583
16,16,1.5625,0.1,200,96,96,15,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.1,100,5,0.306709686,0.693290314,1.078954004,0.522042675
48,48,2.8125,0.1,200,96,96,15,0.9,0.9,0.5,0.5,80,80,5,5,0.1,0.1,0.1,100,5,0.306714195,0.693285805,1.076174557,0.504726484
16,16,1.5625,0.1,200,96,96,15,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.1,100,5,0.306789633,0.693210367,1.080770289,0.516060426
32,32,2.1875,0.2,100,96,96,15,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.05,200,5,0.306799217,0.693200783,1.088130459,0.500374058
16,16,1.5625,0.1,200,64,64,10,0.5,0.5,0.9,0.9,112,112,7,7,1,1,0.05,200,5,0.306805631,0.693194369,1.093137365,0.5194216
16,16,1.5625,0.1,200,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.05,200,5,0.306829394,0.693170606,1.100907461,0.498509114
16,16,1.5625,0.2,100,96,96,15,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.1,100,5,0.306866511,0.693133489,1.085043527,0.516060426
48,48,2.8125,0.1,200,64,64,10,0.9,0.9,0.5,0.5,80,80,5,5,1,1,0.1,100,5,0.30689192,0.69310808,1.087874335,0.519539161
32,32,2.1875,0.2,100,96,96,15,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.05,200,5,0.306911295,0.693088705,1.094872005,0.503449345
32,32,2.1875,0.1,200,96,96,15,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.05,200,5,0.306966098,0.693033902,1.080770289,0.514951613
32,32,2.1875,0.2,100,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.1,100,5,0.30699752,0.69300248,1.092155583,0.526806564
16,16,1.5625,0.1,200,128,128,20,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.05,200,5,0.307093388,0.692906612,1.076590387,0.516859306
48,48,2.8125,0.1,200,96,96,15,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,5,0.307147161,0.692852839,1.086361271,0.52633632
32,32,2.1875,0.2,100,64,64,10,0.7,0.7,0.7,0.7,80,80,5,5,0.01,0.01,0.05,200,5,0.307261268,0.692738732,1.087472046,0.50897738
16,16,1.5625,0.2,100,64,64,10,0.9,0.9,0.5,0.5,80,80,5,5,1,1,0.1,100,5,0.307270411,0.692729589,1.094692444,0.512095417
48,48,2.8125,0.2,100,96,96,15,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.1,100,5,0.30731052,0.69268948,1.084617702,0.518438363
16,16,1.5625,0.2,100,96,96,15,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.1,100,5,0.307356621,0.692643379,1.091609992,0.512800782
32,32,2.1875,0.2,100,32,32,5,0.7,0.7,0.7,0.7,48,48,3,3,1,1,0.05,200,5,0.307363607,0.692636393,1.079347784,0.520244527
32,32,2.1875,0.1,200,96,96,15,0.9,0.9,0.5,0.5,80,80,5,5,0.01,0.01,0.05,200,5,0.307374783,0.692625217,1.075519756,0.498752251
16,16,1.5625,0.2,100,96,96,15,0.5,0.5,0.9,0.9,112,112,7,7,1,1,0.1,100,5,0.30738395,0.69261605,1.079685925,0.527605444
48,48,2.8125,0.2,100,96,96,15,0.9,0.9,0.5,0.5,48,48,3,3,1,1,0.1,100,5,0.307411467,0.692588533,1.072959643,0.506524632
16,16,1.5625,0.1,200,64,64,10,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.05,200,5,0.307452475,0.692547525,1.093274962,0.516859306
32,32,2.1875,0.2,100,64,64,10,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.1,100,5,0.307469802,0.692530198,1.105063606,0.521975879
16,16,1.5625,0.1,200,32,32,5,0.5,0.5,0.9,0.9,144,144,9,9,1,1,0.05,200,5,0.307474704,0.692525296,1.111353511,0.516859306
32,32,2.1875,0.1,200,64,64,10,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.05,200,5,0.307497065,0.692502935,1.109487315,0.503449345
16,16,1.5625,0.2,100,64,64,10,0.5,0.5,0.9,0.9,112,112,7,7,1,1,0.1,100,5,0.307515751,0.692484249,1.09356414,0.527605444
16,16,1.5625,0.2,100,64,64,10,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.1,100,5,0.307573883,0.692426117,1.096824365,0.516060426
16,16,1.5625,0.2,100,64,64,10,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.1,100,5,0.307599725,0.692400275,1.100260146,0.512271758
16,16,1.5625,0.2,100,128,128,20,0.5,0.5,0.9,0.9,112,112,7,7,1,1,0.1,100,5,0.307675784,0.692324216,1.07707585,0.527605444
16,16,1.5625,0.2,100,96,96,15,0.9,0.9,0.5,0.5,48,48,3,3,1,1,0.1,100,5,0.307702282,0.692297718,1.072959643,0.509952602
16,16,1.5625,0.2,100,64,64,10,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.05,200,5,0.307710515,0.692289485,1.117035652,0.504718468
32,32,2.1875,0.2,100,64,64,10,0.9,0.9,0.5,0.5,80,80,5,5,0.1,0.1,0.1,100,5,0.307739864,0.692260136,1.091598478,0.507574665
32,32,2.1875,0.2,100,64,64,10,0.7,0.7,0.7,0.7,80,80,5,5,1,1,0.05,200,5,0.307791663,0.692208337,1.081330837,0.531217771
16,16,1.5625,0.2,100,96,96,15,0.9,0.9,0.5,0.5,80,80,5,5,1,1,0.05,200,5,0.307795005,0.692204995,1.078663784,0.516573419
48,48,2.8125,0.2,100,96,96,15,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.05,200,5,0.307817283,0.692182717,1.085149697,0.512103432
48,48,2.8125,0.2,100,32,32,5,0.7,0.7,0.7,0.7,48,48,3,3,1,1,0.1,100,5,0.307824587,0.692175413,1.079347784,0.512691237
16,16,1.5625,0.2,100,96,96,15,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,5,0.307879544,0.692120456,1.083268473,0.512969108
16,16,1.5625,0.1,200,128,128,20,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.1,100,5,0.307901133,0.692098867,1.076065562,0.517505891
48,48,2.8125,0.1,200,64,64,10,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.05,200,5,0.307921674,0.692078326,1.092447106,0.520236511
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,80,80,5,5,0.1,0.1,0.1,100,5,0.307936591,0.692063409,1.076993164,0.504726484
32,32,2.1875,0.2,100,96,96,15,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.05,200,5,0.307941142,0.692058858,1.090918042,0.518320802
