max_depth_XGBR,reg_lambda_XGBR,n_estimators_XGBR,learning_rate_XGBR,max_depth_XGBC,reg_lambda_XGBC,subsample_XGBR,colsample_bytree_XGBR,subsample_XGBC,colsample_bytree_XGBC,min_child_weight_XGBR,min_child_weight_XGBC,reg_alpha_XGBR,reg_alpha_XGBC,n_estimators_XGBC,learning_rate_XGBR,degree,mse,r2
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,5,0.418403669,0.581596331
7,7,200,0.05,64,64,0.9,0.9,0.5,0.5,80,80,0.1,0.1,200,0.05,10,0.418459048,0.581540952
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,5,0.418541411,0.581458589
7,7,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,0.1,0.1,100,0.1,10,0.418545558,0.581454442
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,5,0.418624041,0.581375959
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,5,0.41863553,0.58136447
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,5,0.418681086,0.581318914
5,5,200,0.05,64,64,0.9,0.9,0.5,0.5,80,80,0.1,0.1,200,0.05,10,0.418688812,0.581311188
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,5,0.418767382,0.581232618
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,5,0.418835918,0.581164082
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,5,0.418877513,0.581122487
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,5,0.418959699,0.581040301
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,5,0.418965194,0.581034806
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.41903277,0.58096723
9,9,200,0.05,64,64,0.9,0.9,0.5,0.5,80,80,0.1,0.1,200,0.05,10,0.419042834,0.580957166
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,5,0.419046554,0.580953446
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,5,0.41906155,0.58093845
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,5,0.419107441,0.580892559
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,5,0.419156157,0.580843843
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,1,1,200,0.05,10,0.419166233,0.580833767
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,5,0.419187186,0.580812814
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,5,0.419288918,0.580711082
5,5,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,0.1,0.1,100,0.1,10,0.419293692,0.580706308
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,5,0.419304792,0.580695208
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,5,0.419311439,0.580688561
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,0.1,0.1,100,0.1,10,0.419373993,0.580626007
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.41937712,0.58062288
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,5,0.419397619,0.580602381
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,5,0.419404643,0.580595357
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.419423495,0.580576505
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,5,0.419426233,0.580573767
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.419432431,0.580567569
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,5,0.419453306,0.580546694
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,5,0.419479535,0.580520465
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,5,0.419502204,0.580497796
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,5,0.419505279,0.580494721
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,5,0.419505411,0.580494589
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,5,0.419548442,0.580451558
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.419551492,0.580448508
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,5,0.419584725,0.580415275
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,5,0.419652136,0.580347864
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,5,0.419680082,0.580319918
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.419701128,0.580298872
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,5,0.419734331,0.580265669
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,5,0.419734359,0.580265641
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,5,0.419740823,0.580259177
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,5,0.419799622,0.580200378
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,5,0.419803066,0.580196934
7,7,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,10,0.419823656,0.580176344
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,200,0.05,5,0.419844708,0.580155292
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,5,0.419884945,0.580115055
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,5,0.419891216,0.580108784
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,5,0.419911553,0.580088447
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,5,0.419981337,0.580018663
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,5,0.420043982,0.579956018
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,5,0.420045719,0.579954281
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,5,0.420048044,0.579951956
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,5,0.420088727,0.579911273
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.420177708,0.579822292
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,200,0.05,5,0.420246994,0.579753006
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,5,0.420254779,0.579745221
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,5,0.420343356,0.579656644
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,5,0.420377726,0.579622274
9,9,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,10,0.420401559,0.579598441
5,5,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,10,0.420405398,0.579594602
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,5,0.420418515,0.579581485
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,5,0.420462218,0.579537782
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,5,0.420483577,0.579516423
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,5,0.4204975,0.5795025
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.420511135,0.579488865
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,5,0.420559757,0.579440243
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,5,0.420615866,0.579384134
7,7,100,0.1,64,64,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,10,0.42063154,0.57936846
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,5,0.4206371,0.5793629
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,5,0.420643224,0.579356776
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.420655968,0.579344032
7,7,200,0.05,64,64,0.9,0.9,0.5,0.5,64,64,0.01,0.01,200,0.05,10,0.420686856,0.579313144
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,100,0.1,5,0.420724927,0.579275073
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.420763157,0.579236843
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,5,0.420784692,0.579215308
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,100,0.1,5,0.420822193,0.579177807
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.420846605,0.579153395
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,200,0.05,5,0.420878449,0.579121551
5,5,200,0.05,64,64,0.9,0.9,0.5,0.5,64,64,0.01,0.01,200,0.05,10,0.420886891,0.579113109
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.420896249,0.579103751
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,200,0.05,5,0.420970773,0.579029227
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,100,0.1,5,0.420990553,0.579009447
7,7,100,0.1,64,64,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,10,0.42103143,0.57896857
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,5,0.421041471,0.578958529
5,5,100,0.1,64,64,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,10,0.421077517,0.578922483
9,9,200,0.05,64,64,0.9,0.9,0.5,0.5,64,64,0.01,0.01,200,0.05,10,0.42109278,0.57890722
7,7,200,0.05,64,64,0.9,0.9,0.5,0.5,64,64,0.1,0.1,200,0.05,10,0.421111199,0.578888801
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.1,0.1,200,0.05,5,0.421130419,0.578869581
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,5,0.421141223,0.578858777
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,5,0.421157831,0.578842169
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.421163706,0.578836294
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,5,0.42123012,0.57876988
5,5,100,0.1,64,64,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,10,0.421266249,0.578733751
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,5,0.421301132,0.578698868
5,5,200,0.05,64,64,0.9,0.9,0.5,0.5,64,64,0.1,0.1,200,0.05,10,0.421327681,0.578672319
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.421374497,0.578625503
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,5,0.421375016,0.578624984
7,7,100,0.1,64,64,0.9,0.9,0.5,0.5,64,64,0.01,0.01,100,0.1,10,0.421381365,0.578618635
5,5,100,0.1,64,64,0.9,0.9,0.5,0.5,64,64,0.01,0.01,100,0.1,10,0.421431009,0.578568991
9,9,200,0.05,64,64,0.9,0.9,0.5,0.5,64,64,0.1,0.1,200,0.05,10,0.421494193,0.578505807
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.421527192,0.578472808
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,5,0.42158277,0.57841723
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,10,0.421644488,0.578355512
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,200,0.05,5,0.421723189,0.578276811
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,10,0.421773716,0.578226284
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,200,0.05,5,0.421833778,0.578166222
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,5,0.42191,0.57809
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,64,64,0.01,0.01,100,0.1,10,0.421941755,0.578058245
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,5,0.421966915,0.578033085
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.1,0.1,200,0.05,5,0.421981945,0.578018055
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,5,0.422035061,0.577964939
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,5,0.422142284,0.577857716
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.422143011,0.577856989
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,5,0.422190925,0.577809075
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,5,0.422333244,0.577666756
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.42248565,0.57751435
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,5,0.422495552,0.577504448
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,5,0.422496566,0.577503434
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,5,0.422506426,0.577493574
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,5,0.422552106,0.577447894
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,5,0.422571154,0.577428846
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.422636809,0.577363191
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,5,0.422650892,0.577349108
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,5,0.42272539,0.57727461
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.422782978,0.577217022
5,5,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,5,0.422894496,0.577105504
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.423061954,0.576938046
7,7,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,5,0.423164868,0.576835132
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.423168363,0.576831637
9,9,100,0.1,64,64,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,5,0.423372341,0.576627659
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.423386217,0.576613783
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.423476784,0.576523216
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,200,0.05,5,0.423640405,0.576359595
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,5,0.423652276,0.576347724
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,200,0.05,5,0.423740513,0.576259487
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,5,0.423780941,0.576219059
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,5,0.423858586,0.576141414
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,5,0.423872131,0.576127869
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,0.01,0.01,200,0.05,5,0.423890773,0.576109227
7,7,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,0.01,0.01,100,0.1,10,0.423988975,0.576011025
5,5,100,0.1,64,64,0.9,0.9,0.5,0.5,80,80,0.1,0.1,100,0.1,10,0.424072345,0.575927655
7,7,100,0.1,64,64,0.9,0.9,0.5,0.5,80,80,0.1,0.1,100,0.1,10,0.42408388,0.57591612
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,5,0.424136628,0.575863372
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,5,0.424162332,0.575837668
7,7,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,0.1,0.1,100,0.1,10,0.424273128,0.575726872
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,5,0.424377706,0.575622294
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,5,0.424391641,0.575608359
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,5,0.424416335,0.575583665
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,5,0.424468464,0.575531536
5,5,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,0.01,0.01,100,0.1,10,0.42448262,0.57551738
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,80,80,0.01,0.01,100,0.1,5,0.424516306,0.575483694
9,9,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,0.01,0.01,100,0.1,10,0.424558342,0.575441658
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,5,0.42456924,0.57543076
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.424580564,0.575419436
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,80,80,0.1,0.1,100,0.1,10,0.424619263,0.575380737
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.42466861,0.57533139
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.42473422,0.57526578
5,5,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,0.1,0.1,100,0.1,10,0.424792111,0.575207889
9,9,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,0.1,0.1,100,0.1,10,0.424857728,0.575142272
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.424901703,0.575098297
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.425105257,0.574894743
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.425192311,0.574807689
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,5,0.42526231,0.57473769
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,5,0.425316076,0.574683924
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.425334433,0.574665567
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,5,0.425403903,0.574596097
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,200,0.05,5,0.425452105,0.574547895
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.425480875,0.574519125
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.425578733,0.574421267
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,200,0.05,5,0.425593525,0.574406475
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.425704554,0.574295446
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.42571857,0.57428143
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,200,0.05,5,0.425814543,0.574185457
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.425836364,0.574163636
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,5,0.425959966,0.574040034
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,5,0.425987918,0.574012082
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,200,0.05,5,0.426028081,0.573971919
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,5,0.426189489,0.573810511
7,7,100,0.1,32,32,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,5,0.426212796,0.573787204
7,7,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.426247712,0.573752288
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,200,0.05,5,0.426278784,0.573721216
9,9,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,0.1,0.1,200,0.05,5,0.426420478,0.573579522
9,9,100,0.1,32,32,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,5,0.426445898,0.573554102
5,5,100,0.1,32,32,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,5,0.426520482,0.573479518
9,9,100,0.1,64,64,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,5,0.426541275,0.573458725
7,7,100,0.1,64,64,0.9,0.9,0.5,0.5,64,64,0.1,0.1,100,0.1,10,0.426610186,0.573389814
5,5,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.42667151,0.57332849
5,5,100,0.1,64,64,0.9,0.9,0.5,0.5,64,64,0.1,0.1,100,0.1,10,0.426747622,0.573252378
9,9,100,0.1,64,64,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,5,0.426753374,0.573246626
7,7,100,0.1,32,32,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,5,0.426787441,0.573212559
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,64,64,0.1,0.1,100,0.1,10,0.426973735,0.573026265
5,5,100,0.1,64,64,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,5,0.427013448,0.572986552
9,9,100,0.1,32,32,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,5,0.427146706,0.572853294
5,5,100,0.1,32,32,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,5,0.427163556,0.572836444
5,5,100,0.1,64,64,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,5,0.427187029,0.572812971
7,7,100,0.1,32,32,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,5,0.427205649,0.572794351
5,5,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,5,0.427366222,0.572633778
7,7,100,0.1,64,64,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,5,0.427429657,0.572570343
9,9,100,0.1,32,32,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,5,0.42752787,0.57247213
7,7,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,5,0.427543803,0.572456197
7,7,100,0.1,32,32,0.9,0.9,0.5,0.5,16,16,0.1,0.1,200,0.05,5,0.427544281,0.572455719
5,5,100,0.1,32,32,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,5,0.427635078,0.572364922
9,9,200,0.05,64,64,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,5,0.427670484,0.572329516
7,7,100,0.1,64,64,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,5,0.427676257,0.572323743
9,9,100,0.1,32,32,0.9,0.9,0.5,0.5,16,16,0.1,0.1,200,0.05,5,0.427808561,0.572191439
5,5,100,0.1,32,32,0.9,0.9,0.5,0.5,16,16,0.1,0.1,200,0.05,5,0.427926365,0.572073635
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.427989583,0.572010417
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,5,0.428264912,0.571735088
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,5,0.428375318,0.571624682
7,7,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,1,1,200,0.05,10,0.428376938,0.571623062
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,5,0.428441708,0.571558292
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,5,0.42863881,0.57136119
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,5,0.428777851,0.571222149
5,5,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,1,1,200,0.05,10,0.428783331,0.571216669
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,1,1,100,0.1,5,0.428808881,0.571191119
9,9,200,0.05,64,64,0.9,0.9,0.5,0.5,32,32,1,1,200,0.05,10,0.428905807,0.571094193
7,7,200,0.05,64,64,0.9,0.9,0.5,0.5,80,80,1,1,200,0.05,10,0.429275043,0.570724957
5,5,200,0.05,64,64,0.9,0.9,0.5,0.5,80,80,1,1,200,0.05,10,0.429346073,0.570653927
5,5,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,1,1,200,0.05,5,0.42959836,0.57040164
5,5,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,200,0.05,5,0.429666255,0.570333745
7,7,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,200,0.05,5,0.429716236,0.570283764
7,7,100,0.1,48,48,0.7,0.7,0.7,0.7,80,80,1,1,200,0.05,5,0.429776026,0.570223974
9,9,200,0.05,48,48,0.7,0.7,0.7,0.7,80,80,0.01,0.01,200,0.05,5,0.429803466,0.570196534
9,9,200,0.05,64,64,0.9,0.9,0.5,0.5,80,80,1,1,200,0.05,10,0.429937486,0.570062514
