max_depth_LGB,min_child_samples_LGB,num_leaves_LGB,num_iterations_LGB,learning_rate_LGB,penalty_逻辑回归,subsample_LGB,colsample_bytree_LGB,reg_lambda_LGB,max_bin_LGB,reg_alpha_LGB,C_逻辑回归,degree,mse,r2,mse_y,auc_t
7,32,32,100,0.2,l2,0.9,0.9,7,112,0.1,1,5,0.307058984,0.692941016,1.070036558,0.506313556
9,64,64,100,0.2,l1,0.7,0.7,5,80,1,10,5,0.307066221,0.692933779,1.094095889,0.507590696
7,32,32,200,0.1,l1,0.7,0.7,3,48,0.1,1,5,0.30709088,0.69290912,1.077707586,0.513925627
9,64,64,100,0.2,l2,0.7,0.7,5,80,1,10,5,0.30715206,0.69284794,1.094095889,0.506254776
7,32,32,200,0.1,l1,0.7,0.7,7,112,1,10,5,0.307245581,0.692754419,1.069052149,0.507590696
9,64,64,200,0.1,l1,0.5,0.5,9,144,0.1,1,5,0.30724605,0.69275395,1.087775595,0.513925627
7,32,32,100,0.2,l1,0.9,0.9,5,80,0.01,0.1,5,0.307288891,0.692711109,1.081914343,0.5
7,32,32,200,0.1,l2,0.7,0.7,7,112,1,10,5,0.307308352,0.692691648,1.069052149,0.506254776
7,32,32,200,0.1,l1,0.7,0.7,3,48,0.01,0.1,5,0.307309697,0.692690303,1.081428543,0.5
5,16,16,100,0.2,l1,0.7,0.7,1,16,0.01,0.1,5,0.307338016,0.692661984,1.058594092,0.5
7,32,32,200,0.1,l1,0.7,0.7,9,144,0.01,0.1,5,0.307414973,0.692585027,1.071667711,0.5
9,64,64,200,0.1,l2,0.5,0.5,9,144,0.1,1,5,0.307425525,0.692574475,1.087775595,0.506313556
9,64,64,200,0.1,l2,0.9,0.9,3,48,0.01,0.1,5,0.307438509,0.692561491,1.110162743,0.50672502
9,64,64,100,0.2,l1,0.7,0.7,5,80,0.01,0.1,5,0.307466813,0.692533187,1.099082006,0.5
9,64,64,200,0.1,l2,0.7,0.7,7,112,0.01,0.1,5,0.307486039,0.692513961,1.081017404,0.50672502
7,32,32,100,0.2,l2,0.5,0.5,3,48,0.01,0.1,5,0.307506675,0.692493325,1.089047773,0.50672502
7,32,32,200,0.1,l1,0.9,0.9,3,48,0.1,1,5,0.30762516,0.69237484,1.075803823,0.513925627
9,64,64,100,0.2,l1,0.9,0.9,3,48,0.1,1,5,0.307627398,0.692372602,1.108491381,0.513925627
7,32,32,100,0.2,l1,0.5,0.5,3,48,0.01,0.1,5,0.307641699,0.692358301,1.089047773,0.5
9,64,64,100,0.2,l2,0.9,0.9,5,80,0.1,1,5,0.307651027,0.692348973,1.10225627,0.506313556
7,32,32,200,0.1,l1,0.7,0.7,7,112,0.01,0.1,5,0.307694055,0.692305945,1.069150393,0.5
7,32,32,200,0.1,l1,0.9,0.9,7,112,1,10,5,0.307793109,0.692206891,1.073409107,0.507590696
7,32,32,200,0.1,l2,0.9,0.9,7,112,1,10,5,0.307858254,0.692141746,1.073409107,0.506254776
7,32,32,200,0.1,l2,0.5,0.5,7,112,0.01,0.1,5,0.307872466,0.692127534,1.071228986,0.50672502
5,16,16,100,0.2,l1,0.9,0.9,1,16,0.01,0.1,5,0.307893142,0.692106858,1.058475728,0.5
7,32,32,100,0.2,l2,0.7,0.7,5,80,0.01,0.1,5,0.307934702,0.692065298,1.072942519,0.50672502
7,32,32,100,0.2,l1,0.7,0.7,7,112,0.1,1,5,0.307969936,0.692030064,1.070909311,0.513925627
9,64,64,200,0.1,l1,0.9,0.9,3,48,0.1,1,5,0.307984896,0.692015104,1.109401125,0.513925627
7,32,32,100,0.2,l2,0.7,0.7,9,144,0.01,0.1,5,0.308021719,0.691978281,1.073782393,0.50672502
9,64,64,100,0.2,l2,0.9,0.9,5,80,0.01,0.1,5,0.308030938,0.691969062,1.110510452,0.50672502
9,64,64,200,0.1,l1,0.5,0.5,9,144,1,10,5,0.30806454,0.69193546,1.08819624,0.507590696
7,32,32,100,0.2,l1,0.7,0.7,9,144,0.1,1,5,0.308078057,0.691921943,1.071231955,0.513925627
9,64,64,200,0.1,l2,0.5,0.5,9,144,1,10,5,0.308125547,0.691874453,1.08819624,0.506254776
9,64,64,100,0.2,l2,0.9,0.9,3,48,0.1,1,5,0.308138946,0.691861054,1.108491381,0.506313556
5,16,16,200,0.1,l1,0.7,0.7,1,16,0.01,0.1,5,0.30817633,0.69182367,1.058399916,0.5
7,32,32,100,0.2,l1,0.9,0.9,9,144,0.1,1,5,0.308188191,0.691811809,1.077650025,0.513925627
9,64,64,200,0.1,l1,0.7,0.7,9,144,1,10,5,0.308241844,0.691758156,1.089171897,0.507590696
7,32,32,200,0.1,l1,0.7,0.7,5,80,0.01,0.1,5,0.308263387,0.691736613,1.074550879,0.5
7,32,32,200,0.1,l2,0.9,0.9,3,48,0.1,1,5,0.308288551,0.691711449,1.075803823,0.506313556
9,64,64,200,0.1,l2,0.7,0.7,9,144,1,10,5,0.308322902,0.691677098,1.089171897,0.506254776
7,32,32,100,0.2,l1,0.7,0.7,7,112,0.01,0.1,5,0.30834592,0.69165408,1.073095879,0.5
7,32,32,200,0.1,l2,0.7,0.7,3,48,0.1,1,5,0.308353613,0.691646387,1.077707586,0.506313556
9,64,64,200,0.1,l1,0.5,0.5,3,48,0.1,1,5,0.30838739,0.69161261,1.104516351,0.513925627
5,16,16,100,0.2,l1,0.5,0.5,1,16,0.01,0.1,5,0.308398189,0.691601811,1.058547725,0.5
7,32,32,100,0.2,l1,0.9,0.9,9,144,0.01,0.1,5,0.308474897,0.691525103,1.083220067,0.5
9,64,64,100,0.2,l1,0.9,0.9,1,16,1,10,5,0.308490163,0.691509837,1.098977301,0.507590696
9,64,64,200,0.1,l2,0.9,0.9,3,48,0.1,1,5,0.308494173,0.691505827,1.109401125,0.506313556
9,64,64,100,0.2,l2,0.9,0.9,1,16,1,10,5,0.308560352,0.691439648,1.098977301,0.506254776
7,32,32,100,0.2,l2,0.7,0.7,7,112,0.1,1,5,0.308569784,0.691430216,1.070909311,0.506313556
7,32,32,100,0.2,l1,0.9,0.9,1,16,1,10,5,0.308667561,0.691332439,1.080339321,0.507590696
5,16,16,200,0.1,l1,0.9,0.9,1,16,0.01,0.1,5,0.308733712,0.691266288,1.05852754,0.5
9,64,64,200,0.1,l1,0.7,0.7,5,80,0.01,0.1,5,0.308737355,0.691262645,1.090500885,0.5
9,64,64,100,0.2,l1,0.9,0.9,9,144,0.01,0.1,5,0.308737693,0.691262307,1.102285232,0.5
7,32,32,100,0.2,l2,0.7,0.7,9,144,0.1,1,5,0.308739755,0.691260245,1.071231955,0.506313556
7,32,32,100,0.2,l2,0.9,0.9,1,16,1,10,5,0.308741964,0.691258036,1.080339321,0.506254776
7,32,32,100,0.2,l2,0.5,0.5,1,16,0.01,0.1,5,0.308793628,0.691206372,1.078526694,0.50672502
9,64,64,200,0.1,l2,0.5,0.5,1,16,0.01,0.1,5,0.308842481,0.691157519,1.081917053,0.50672502
9,64,64,200,0.1,l2,0.7,0.7,5,80,0.01,0.1,5,0.308843468,0.691156532,1.090500885,0.50672502
9,64,64,100,0.2,l2,0.9,0.9,9,144,0.01,0.1,5,0.308855438,0.691144562,1.102285232,0.50672502
7,32,32,100,0.2,l2,0.9,0.9,9,144,0.1,1,5,0.308888983,0.691111017,1.077650025,0.506313556
9,64,64,200,0.1,l2,0.5,0.5,3,48,0.1,1,5,0.308926373,0.691073627,1.104516351,0.506313556
7,32,32,200,0.1,l1,0.9,0.9,9,144,1,10,5,0.308980793,0.691019207,1.078853128,0.507590696
7,32,32,200,0.1,l2,0.9,0.9,9,144,1,10,5,0.309034292,0.690965708,1.078853128,0.506254776
7,32,32,100,0.2,l1,0.9,0.9,5,80,0.1,1,5,0.309043746,0.690956254,1.078325054,0.513925627
9,64,64,200,0.1,l1,0.7,0.7,3,48,1,10,5,0.309078371,0.690921629,1.096983615,0.507590696
9,64,64,200,0.1,l1,0.5,0.5,5,80,0.1,1,5,0.309080727,0.690919273,1.092834661,0.513925627
9,64,64,200,0.1,l1,0.9,0.9,1,16,0.1,1,5,0.309091906,0.690908094,1.097204893,0.513925627
9,64,64,100,0.2,l1,0.9,0.9,9,144,1,10,5,0.309092291,0.690907709,1.094939537,0.507590696
9,64,64,100,0.2,l2,0.9,0.9,9,144,1,10,5,0.309148228,0.690851772,1.094939537,0.506254776
9,64,64,200,0.1,l2,0.7,0.7,3,48,1,10,5,0.309160457,0.690839543,1.096983615,0.506254776
9,64,64,200,0.1,l1,0.9,0.9,9,144,0.1,1,5,0.309208985,0.690791015,1.097901633,0.513925627
5,16,16,200,0.1,l1,0.5,0.5,1,16,0.01,0.1,5,0.309235268,0.690764732,1.058733973,0.5
7,32,32,100,0.2,l2,0.9,0.9,5,80,0.1,1,5,0.309246225,0.690753775,1.078325054,0.506313556
9,64,64,200,0.1,l1,0.5,0.5,1,16,0.1,1,5,0.309280978,0.690719022,1.084666367,0.513925627
9,64,64,200,0.1,l2,0.5,0.5,5,80,0.01,0.1,5,0.309308286,0.690691714,1.092899548,0.50672502
9,64,64,200,0.1,l2,0.7,0.7,3,48,0.01,0.1,5,0.30932481,0.69067519,1.097357851,0.50672502
9,64,64,200,0.1,l1,0.7,0.7,3,48,0.1,1,5,0.3093368,0.6906632,1.096694955,0.513925627
9,64,64,200,0.1,l1,0.5,0.5,3,48,1,10,5,0.309357393,0.690642607,1.101444659,0.507590696
9,64,64,200,0.1,l2,0.9,0.9,1,16,0.01,0.1,5,0.309419174,0.690580826,1.100096139,0.50672502
7,32,32,100,0.2,l1,0.5,0.5,9,144,0.1,1,5,0.30943274,0.69056726,1.078934025,0.513925627
9,64,64,200,0.1,l2,0.5,0.5,3,48,1,10,5,0.309443734,0.690556266,1.101444659,0.506254776
7,32,32,100,0.2,l1,0.5,0.5,5,80,1,10,5,0.30954291,0.69045709,1.085419387,0.507590696
7,32,32,200,0.1,l1,0.9,0.9,3,48,1,10,5,0.309551911,0.690448089,1.077473392,0.507590696
9,64,64,200,0.1,l1,0.7,0.7,1,16,1,10,5,0.309558289,0.690441711,1.08882093,0.507590696
7,32,32,100,0.2,l1,0.9,0.9,3,48,0.01,0.1,5,0.309589457,0.690410543,1.081150435,0.5
9,64,64,200,0.1,l1,0.5,0.5,5,80,1,10,5,0.30960666,0.69039334,1.095462776,0.507590696
9,64,64,100,0.2,l1,0.5,0.5,9,144,0.01,0.1,5,0.30961456,0.69038544,1.087489899,0.5
9,64,64,200,0.1,l2,0.7,0.7,1,16,1,10,5,0.30961615,0.69038385,1.08882093,0.506254776
7,32,32,200,0.1,l1,0.9,0.9,5,80,0.01,0.1,5,0.309618771,0.690381229,1.078617441,0.5
7,32,32,200,0.1,l2,0.9,0.9,3,48,1,10,5,0.309618807,0.690381193,1.077473392,0.506254776
7,32,32,200,0.1,l1,0.7,0.7,3,48,1,10,5,0.309622527,0.690377473,1.07241305,0.507590696
7,32,32,100,0.2,l2,0.5,0.5,5,80,1,10,5,0.309625828,0.690374172,1.085419387,0.506254776
7,32,32,100,0.2,l1,0.7,0.7,3,48,0.01,0.1,5,0.309628122,0.690371878,1.075123992,0.5
9,64,64,200,0.1,l2,0.5,0.5,5,80,1,10,5,0.309682376,0.690317624,1.095462776,0.506254776
7,32,32,100,0.2,l1,0.5,0.5,5,80,0.01,0.1,5,0.309692756,0.690307244,1.08206081,0.5
7,32,32,200,0.1,l2,0.7,0.7,3,48,1,10,5,0.309701826,0.690298174,1.07241305,0.506254776
9,64,64,200,0.1,l2,0.5,0.5,5,80,0.1,1,5,0.309717172,0.690282828,1.092834661,0.506313556
9,64,64,100,0.2,l2,0.7,0.7,9,144,0.01,0.1,5,0.30976948,0.69023052,1.093778964,0.50672502
7,32,32,100,0.2,l1,0.7,0.7,3,48,1,10,5,0.309808088,0.690191912,1.073978477,0.507590696
9,64,64,200,0.1,l2,0.9,0.9,1,16,0.1,1,5,0.309856036,0.690143964,1.097204893,0.506313556
7,32,32,100,0.2,l2,0.7,0.7,3,48,1,10,5,0.309873943,0.690126057,1.073978477,0.506254776
9,64,64,200,0.1,l1,0.7,0.7,3,48,0.01,0.1,5,0.309877789,0.690122211,1.097357851,0.5
9,64,64,200,0.1,l1,0.5,0.5,3,48,0.01,0.1,5,0.309913273,0.690086727,1.107041668,0.5
7,32,32,200,0.1,l2,0.7,0.7,7,112,0.01,0.1,5,0.309917693,0.690082307,1.069150393,0.50672502
7,32,32,100,0.2,l1,0.7,0.7,7,112,1,10,5,0.309973021,0.690026979,1.065892365,0.507590696
9,64,64,100,0.2,l1,0.7,0.7,3,48,0.1,1,5,0.309981887,0.690018113,1.103882297,0.513925627
7,32,32,200,0.1,l1,0.5,0.5,1,16,1,10,5,0.30998927,0.69001073,1.07474866,0.507590696
9,64,64,200,0.1,l2,0.9,0.9,9,144,0.1,1,5,0.309991397,0.690008603,1.097901633,0.506313556
7,32,32,100,0.2,l2,0.9,0.9,5,80,0.01,0.1,5,0.31001789,0.68998211,1.081914343,0.50672502
7,32,32,200,0.1,l1,0.5,0.5,7,112,0.1,1,5,0.310035246,0.689964754,1.073009669,0.513925627
7,32,32,100,0.2,l2,0.7,0.7,7,112,1,10,5,0.31006397,0.68993603,1.065892365,0.506254776
7,32,32,200,0.1,l2,0.5,0.5,1,16,1,10,5,0.310071487,0.689928513,1.07474866,0.506254776
9,64,64,200,0.1,l2,0.5,0.5,1,16,0.1,1,5,0.310079456,0.689920544,1.084666367,0.506313556
9,64,64,200,0.1,l2,0.7,0.7,3,48,0.1,1,5,0.310081451,0.689918549,1.096694955,0.506313556
9,64,64,200,0.1,l1,0.7,0.7,5,80,0.1,1,5,0.310127527,0.689872473,1.09038655,0.513925627
7,32,32,100,0.2,l2,0.5,0.5,9,144,0.1,1,5,0.310229094,0.689770906,1.078934025,0.506313556
7,32,32,200,0.1,l1,0.9,0.9,9,144,0.01,0.1,5,0.310326526,0.689673474,1.082190619,0.5
7,32,32,200,0.1,l1,0.5,0.5,7,112,1,10,5,0.310334073,0.689665927,1.072822276,0.507590696
9,64,64,100,0.2,l1,0.9,0.9,5,80,1,10,5,0.310342061,0.689657939,1.101067025,0.507590696
7,32,32,100,0.2,l1,0.7,0.7,3,48,0.1,1,5,0.310351426,0.689648574,1.077876691,0.513925627
7,32,32,200,0.1,l1,0.5,0.5,9,144,0.01,0.1,5,0.310421076,0.689578924,1.07623223,0.5
7,32,32,200,0.1,l2,0.5,0.5,7,112,1,10,5,0.31042409,0.68957591,1.072822276,0.506254776
9,64,64,100,0.2,l2,0.9,0.9,5,80,1,10,5,0.310426368,0.689573632,1.101067025,0.506254776
9,64,64,200,0.1,l1,0.5,0.5,5,80,0.01,0.1,5,0.310440731,0.689559269,1.092899548,0.5
7,32,32,200,0.1,l2,0.7,0.7,3,48,0.01,0.1,5,0.310467364,0.689532636,1.081428543,0.50672502
7,32,32,200,0.1,l1,0.7,0.7,1,16,1,10,5,0.310480261,0.689519739,1.074174094,0.507590696
7,32,32,200,0.1,l2,0.7,0.7,1,16,1,10,5,0.310561539,0.689438461,1.074174094,0.506254776
7,32,32,200,0.1,l1,0.7,0.7,9,144,1,10,5,0.3105922,0.6894078,1.071055939,0.507590696
9,64,64,100,0.2,l1,0.7,0.7,3,48,0.01,0.1,5,0.310629449,0.689370551,1.103444042,0.5
7,32,32,200,0.1,l1,0.9,0.9,5,80,0.1,1,5,0.310657632,0.689342368,1.07696774,0.513925627
7,32,32,200,0.1,l2,0.7,0.7,9,144,1,10,5,0.310666396,0.689333604,1.071055939,0.506254776
9,64,64,100,0.2,l2,0.7,0.7,3,48,0.1,1,5,0.3108186,0.6891814,1.103882297,0.506313556
7,32,32,200,0.1,l2,0.7,0.7,9,144,0.01,0.1,5,0.310839032,0.689160968,1.071667711,0.50672502
7,32,32,100,0.2,l1,0.9,0.9,9,144,1,10,5,0.310941485,0.689058515,1.077754772,0.507590696
7,32,32,200,0.1,l2,0.5,0.5,7,112,0.1,1,5,0.310944719,0.689055281,1.073009669,0.506313556
9,64,64,200,0.1,l2,0.7,0.7,5,80,0.1,1,5,0.310953194,0.689046806,1.09038655,0.506313556
7,32,32,200,0.1,l1,0.7,0.7,5,80,1,10,5,0.310953923,0.689046077,1.071541261,0.507590696
7,32,32,100,0.2,l2,0.9,0.9,9,144,1,10,5,0.311010426,0.688989574,1.077754772,0.506254776
7,32,32,200,0.1,l2,0.7,0.7,5,80,1,10,5,0.311050532,0.688949468,1.071541261,0.506254776
9,64,64,200,0.1,l1,0.9,0.9,1,16,0.01,0.1,5,0.311067324,0.688932676,1.100096139,0.5
7,32,32,100,0.2,l2,0.7,0.7,3,48,0.1,1,5,0.311141042,0.688858958,1.077876691,0.506313556
7,32,32,200,0.1,l1,0.5,0.5,5,80,1,10,5,0.31122055,0.68877945,1.076132545,0.507590696
7,32,32,200,0.1,l2,0.7,0.7,5,80,0.01,0.1,5,0.311263196,0.688736804,1.074550879,0.50672502
7,32,32,100,0.2,l2,0.9,0.9,9,144,0.01,0.1,5,0.31128273,0.68871727,1.083220067,0.50672502
7,32,32,200,0.1,l2,0.5,0.5,5,80,1,10,5,0.311311151,0.688688849,1.076132545,0.506254776
7,32,32,200,0.1,l1,0.5,0.5,9,144,0.1,1,5,0.311356278,0.688643722,1.076810053,0.513925627
7,32,32,100,0.2,l1,0.9,0.9,7,112,1,10,5,0.311436394,0.688563606,1.07612072,0.507590696
9,64,64,100,0.2,l1,0.7,0.7,1,16,0.01,0.1,5,0.31144492,0.68855508,1.101936641,0.5
7,32,32,100,0.2,l1,0.9,0.9,5,80,1,10,5,0.311467581,0.688532419,1.076819232,0.507590696
7,32,32,100,0.2,l2,0.9,0.9,5,80,1,10,5,0.311518988,0.688481012,1.076819232,0.506254776
7,32,32,100,0.2,l2,0.9,0.9,7,112,1,10,5,0.311521425,0.688478575,1.07612072,0.506254776
7,32,32,200,0.1,l2,0.9,0.9,5,80,0.1,1,5,0.311542457,0.688457543,1.07696774,0.506313556
7,32,32,200,0.1,l2,0.5,0.5,9,144,0.01,0.1,5,0.311612989,0.688387011,1.07623223,0.50672502
9,64,64,200,0.1,l2,0.5,0.5,3,48,0.01,0.1,5,0.311632707,0.688367293,1.107041668,0.50672502
7,32,32,200,0.1,l1,0.7,0.7,7,112,0.1,1,5,0.311715081,0.688284919,1.070863854,0.513925627
9,64,64,100,0.2,l1,0.7,0.7,7,112,1,10,5,0.311760207,0.688239793,1.082879343,0.507590696
5,16,16,200,0.1,l2,0.7,0.7,1,16,0.01,0.1,5,0.311767641,0.688232359,1.058399916,0.50672502
9,64,64,100,0.2,l1,0.9,0.9,1,16,0.1,1,5,0.311768451,0.688231549,1.104333678,0.513925627
7,32,32,200,0.1,l1,0.9,0.9,5,80,1,10,5,0.311822239,0.688177761,1.074554055,0.507590696
9,64,64,100,0.2,l2,0.7,0.7,7,112,1,10,5,0.311860114,0.688139886,1.082879343,0.506254776
7,32,32,200,0.1,l1,0.5,0.5,3,48,0.1,1,5,0.311877723,0.688122277,1.086413497,0.513925627
9,64,64,100,0.2,l1,0.5,0.5,1,16,0.1,1,5,0.311894622,0.688105378,1.089765977,0.513925627
7,32,32,200,0.1,l2,0.9,0.9,5,80,1,10,5,0.311903391,0.688096609,1.074554055,0.506254776
7,32,32,100,0.2,l1,0.5,0.5,5,80,0.1,1,5,0.311932908,0.688067092,1.085697598,0.513925627
7,32,32,100,0.2,l2,0.9,0.9,3,48,0.01,0.1,5,0.311947954,0.688052046,1.081150435,0.50672502
9,64,64,100,0.2,l2,0.5,0.5,5,80,0.01,0.1,5,0.312020559,0.687979441,1.094406926,0.50672502
7,32,32,100,0.2,l1,0.5,0.5,9,144,1,10,5,0.312038495,0.687961505,1.080200745,0.507590696
7,32,32,200,0.1,l2,0.5,0.5,9,144,0.1,1,5,0.312113518,0.687886482,1.076810053,0.506313556
7,32,32,100,0.2,l2,0.5,0.5,9,144,1,10,5,0.312126276,0.687873724,1.080200745,0.506254776
9,64,64,100,0.2,l2,0.7,0.7,5,80,0.01,0.1,5,0.312163881,0.687836119,1.099082006,0.50672502
7,32,32,100,0.2,l2,0.7,0.7,3,48,0.01,0.1,5,0.312189233,0.687810767,1.075123992,0.50672502
7,32,32,100,0.2,l2,0.5,0.5,5,80,0.01,0.1,5,0.312282927,0.687717073,1.08206081,0.50672502
7,32,32,100,0.2,l2,0.7,0.7,7,112,0.01,0.1,5,0.312347343,0.687652657,1.073095879,0.50672502
5,16,16,200,0.1,l2,0.9,0.9,1,16,0.01,0.1,5,0.312371543,0.687628457,1.05852754,0.50672502
9,64,64,100,0.2,l2,0.5,0.5,1,16,0.1,1,5,0.31237652,0.68762348,1.089765977,0.506313556
9,64,64,100,0.2,l1,0.5,0.5,5,80,0.01,0.1,5,0.312397349,0.687602651,1.094406926,0.5
7,32,32,200,0.1,l1,0.7,0.7,5,80,0.1,1,5,0.312452062,0.687547938,1.073389543,0.513925627
9,64,64,100,0.2,l2,0.9,0.9,1,16,0.1,1,5,0.312474121,0.687525879,1.104333678,0.506313556
9,64,64,100,0.2,l2,0.7,0.7,1,16,0.01,0.1,5,0.312483897,0.687516103,1.101936641,0.50672502
7,32,32,200,0.1,l2,0.7,0.7,7,112,0.1,1,5,0.312576387,0.687423613,1.070863854,0.506313556
7,32,32,100,0.2,l2,0.5,0.5,5,80,0.1,1,5,0.312691269,0.687308731,1.085697598,0.506313556
7,32,32,100,0.2,l1,0.9,0.9,3,48,0.1,1,5,0.312698773,0.687301227,1.081837718,0.513925627
7,32,32,200,0.1,l2,0.5,0.5,3,48,0.1,1,5,0.312722363,0.687277637,1.086413497,0.506313556
5,16,16,100,0.2,l2,0.9,0.9,1,16,0.01,0.1,5,0.312790354,0.687209646,1.058475728,0.50672502
5,16,16,200,0.1,l2,0.5,0.5,1,16,0.01,0.1,5,0.312813359,0.687186641,1.058733973,0.50672502
5,16,16,100,0.2,l2,0.7,0.7,1,16,0.01,0.1,5,0.312854375,0.687145625,1.058594092,0.50672502
9,64,64,100,0.2,l2,0.5,0.5,9,144,0.01,0.1,5,0.312928766,0.687071234,1.087489899,0.50672502
7,32,32,200,0.1,l1,0.9,0.9,9,144,0.1,1,5,0.313078827,0.686921173,1.079189327,0.513925627
7,32,32,200,0.1,l2,0.9,0.9,9,144,0.01,0.1,5,0.313180444,0.686819556,1.082190619,0.50672502
7,32,32,200,0.1,l1,0.5,0.5,5,80,0.01,0.1,5,0.313202296,0.686797704,1.076080898,0.5
7,32,32,200,0.1,l2,0.7,0.7,5,80,0.1,1,5,0.313207485,0.686792515,1.073389543,0.506313556
7,32,32,100,0.2,l1,0.5,0.5,3,48,0.1,1,5,0.313215452,0.686784548,1.089142326,0.513925627
9,64,64,200,0.1,l1,0.5,0.5,1,16,1,10,5,0.31333907,0.68666093,1.083498649,0.507590696
9,64,64,200,0.1,l2,0.5,0.5,1,16,1,10,5,0.313423564,0.686576436,1.083498649,0.506254776
9,64,64,100,0.2,l1,0.5,0.5,5,80,0.1,1,5,0.313547058,0.686452942,1.105792007,0.513925627
7,32,32,200,0.1,l1,0.7,0.7,9,144,0.1,1,5,0.313553295,0.686446705,1.07658206,0.513925627
7,32,32,100,0.2,l2,0.9,0.9,3,48,0.1,1,5,0.313609128,0.686390872,1.081837718,0.506313556
5,16,16,200,0.1,l1,0.9,0.9,1,16,0.1,1,5,0.313626107,0.686373893,1.058618332,0.513925627
5,16,16,100,0.2,l2,0.5,0.5,1,16,0.01,0.1,5,0.313663874,0.686336126,1.058547725,0.50672502
7,32,32,200,0.1,l2,0.9,0.9,9,144,0.1,1,5,0.313720567,0.686279433,1.079189327,0.506313556
9,64,64,100,0.2,l2,0.7,0.7,3,48,0.01,0.1,5,0.313797373,0.686202627,1.103444042,0.50672502
7,32,32,200,0.1,l2,0.9,0.9,5,80,0.01,0.1,5,0.313882753,0.686117247,1.078617441,0.50672502
9,64,64,100,0.2,l1,0.7,0.7,5,80,0.1,1,5,0.313909371,0.686090629,1.090588971,0.513925627
7,32,32,100,0.2,l2,0.5,0.5,3,48,0.1,1,5,0.314062822,0.685937178,1.089142326,0.506313556
5,16,16,200,0.1,l1,0.7,0.7,1,16,0.1,1,5,0.314141246,0.685858754,1.058563519,0.513925627
7,32,32,200,0.1,l2,0.7,0.7,9,144,0.1,1,5,0.314344788,0.685655212,1.07658206,0.506313556
9,64,64,200,0.1,l1,0.7,0.7,7,112,1,10,5,0.314345203,0.685654797,1.082340927,0.507590696
5,16,16,100,0.2,l1,0.7,0.7,1,16,0.1,1,5,0.31436682,0.68563318,1.058602711,0.513925627
5,16,16,200,0.1,l1,0.5,0.5,1,16,0.1,1,5,0.314371194,0.685628806,1.058644276,0.513925627
9,64,64,100,0.2,l2,0.5,0.5,5,80,0.1,1,5,0.314379699,0.685620301,1.105792007,0.506313556
9,64,64,200,0.1,l2,0.7,0.7,7,112,1,10,5,0.314429346,0.685570654,1.082340927,0.506254776
5,16,16,200,0.1,l2,0.9,0.9,1,16,0.1,1,5,0.314630665,0.685369335,1.058618332,0.506313556
7,32,32,100,0.2,l1,0.9,0.9,3,48,1,10,5,0.314680101,0.685319899,1.078441444,0.507590696
7,32,32,100,0.2,l1,0.5,0.5,1,16,0.1,1,5,0.314703033,0.685296967,1.08025957,0.513925627
7,32,32,100,0.2,l2,0.9,0.9,3,48,1,10,5,0.314767129,0.685232871,1.078441444,0.506254776
9,64,64,100,0.2,l1,0.5,0.5,9,144,0.1,1,5,0.314878757,0.685121243,1.091356861,0.513925627
9,64,64,100,0.2,l2,0.7,0.7,5,80,0.1,1,5,0.315095714,0.684904286,1.090588971,0.506313556
5,16,16,100,0.2,l1,0.9,0.9,1,16,0.1,1,5,0.315124898,0.684875102,1.058375261,0.513925627
5,16,16,100,0.2,l2,0.7,0.7,1,16,0.1,1,5,0.315139593,0.684860407,1.058602711,0.506313556
5,16,16,200,0.1,l2,0.7,0.7,1,16,0.1,1,5,0.31516038,0.68483962,1.058563519,0.506313556
5,16,16,200,0.1,l2,0.5,0.5,1,16,0.1,1,5,0.315168172,0.684831828,1.058644276,0.506313556
5,16,16,100,0.2,l1,0.5,0.5,7,112,0.01,0.1,5,0.31522104,0.68477896,1.06089882,0.5
5,16,16,200,0.1,l1,0.5,0.5,7,112,0.01,0.1,5,0.31532323,0.684683677,1.060229814,0.5
5,16,16,100,0.2,l1,0.5,0.5,1,16,0.1,1,5,0.315329712,0.684670288,1.058508526,0.513925627
7,32,32,100,0.2,l1,0.5,0.5,1,16,1,10,5,0.315389361,0.684610639,1.077954796,0.507590696
5,16,16,200,0.1,l1,0.9,0.9,7,112,0.01,0.1,5,0.315417976,0.684582024,1.060207393,0.5
7,32,32,100,0.2,l2,0.5,0.5,1,16,1,10,5,0.315471588,0.684528412,1.077954796,0.506254776
5,16,16,100,0.2,l1,0.7,0.7,7,112,0.01,0.1,5,0.31560994,0.68439006,1.059966284,0.5
9,64,64,100,0.2,l1,0.7,0.7,9,144,0.1,1,5,0.31565251,0.68434749,1.097249831,0.513925627
5,16,16,100,0.2,l1,0.7,0.7,1,16,1,10,5,0.315697835,0.684302165,1.058467882,0.507590696
9,64,64,100,0.2,l2,0.5,0.5,9,144,0.1,1,5,0.315742021,0.684257979,1.091356861,0.506313556
5,16,16,200,0.1,l1,0.5,0.5,1,16,1,10,5,0.315744154,0.684255846,1.058878161,0.507590696
5,16,16,200,0.1,l1,0.9,0.9,1,16,1,10,5,0.315764304,0.684235696,1.058592511,0.507590696
5,16,16,100,0.2,l2,0.7,0.7,1,16,1,10,5,0.31578255,0.68421745,1.058467882,0.506254776
5,16,16,200,0.1,l2,0.5,0.5,1,16,1,10,5,0.315824362,0.684175638,1.058878161,0.506254776
5,16,16,200,0.1,l2,0.9,0.9,1,16,1,10,5,0.315851005,0.684148995,1.058592511,0.506254776
