max_depth_XGB,reg_lambda_XGB,num_iterations_LGB,n_estimators_XGB,learning_rate_LGB,learning_rate_XGB,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,max_bin_LGB,max_depth_LGB,reg_alpha_LGB,reg_alpha_XGB,degree,mse,r2
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,5,0.316874241,0.683125759
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,5,0.31687601,0.68312399
7,7,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,5,0.31689684,0.68310316
9,9,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.316915257,0.683084743
7,7,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,5,0.316934847,0.683065153
7,7,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,48,80,7,1,1,5,0.316951398,0.683048602
7,7,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,48,80,7,0.01,0.01,5,0.316957978,0.683042022
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,5,0.3170011,0.6829989
5,5,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,5,0.317009203,0.682990797
7,7,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,32,48,5,0.01,0.01,5,0.317023101,0.682976899
5,5,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,48,80,7,1,1,5,0.317031013,0.682968987
9,9,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.317037978,0.682962022
5,5,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.317076752,0.682923248
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.317081463,0.682918537
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,5,0.317115211,0.682884789
9,9,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,48,80,7,1,1,5,0.317126162,0.682873838
5,5,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,5,0.317143746,0.682856254
9,9,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,16,16,3,1,1,5,0.317152153,0.682847847
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,5,0.317162606,0.682837394
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,80,144,11,1,1,5,0.317174911,0.682825089
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,5,0.31718384,0.68281616
9,9,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.317213529,0.682786471
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,48,80,7,1,1,5,0.317215653,0.682784347
7,7,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,80,144,11,1,1,5,0.317215857,0.682784143
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,5,0.31723974,0.68276026
9,9,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.317264573,0.682735427
5,5,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,48,80,7,0.01,0.01,5,0.317266842,0.682733158
7,7,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,5,0.317282176,0.682717824
7,7,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.31731141,0.68268859
5,5,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,5,0.317341455,0.682658545
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,5,0.317387176,0.682612824
7,7,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,5,0.317418766,0.682581234
7,7,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.317424942,0.682575058
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.317435485,0.682564515
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.317458968,0.682541032
9,9,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,48,80,7,1,1,5,0.317460173,0.682539827
7,7,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,5,0.317468556,0.682531444
5,5,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,5,0.317480716,0.682519284
5,5,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,16,16,3,0.01,0.01,5,0.31748875,0.68251125
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,32,48,5,0.01,0.01,5,0.317556232,0.682443768
5,5,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,5,0.317574905,0.682425095
7,7,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.317581861,0.682418139
7,7,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,16,16,3,1,1,5,0.317607926,0.682392074
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,16,16,3,1,1,5,0.317653204,0.682346796
5,5,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.317658696,0.682341304
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.317666114,0.682333886
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.317677675,0.682322325
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,5,0.317683308,0.682316692
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,5,0.317702904,0.682297096
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,48,80,7,1,1,5,0.31770344,0.68229656
9,9,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,5,0.317705999,0.682294001
9,9,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,5,0.317712308,0.682287692
5,5,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,16,16,3,1,1,5,0.317745013,0.682254987
5,5,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.317752478,0.682247522
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,5,0.317763797,0.682236203
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,5,0.317772046,0.682227954
7,7,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,5,0.317819406,0.682180594
7,7,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,5,0.31782485,0.68217515
7,7,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.317825691,0.682174309
9,9,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,16,16,3,0.1,0.1,5,0.317831715,0.682168285
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,5,0.317880229,0.682119771
7,7,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,5,0.317899877,0.682100123
5,5,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,16,16,3,0.01,0.01,5,0.317906332,0.682093668
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.317912752,0.682087248
7,7,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,48,80,7,1,1,5,0.317922322,0.682077678
9,9,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.317928571,0.682071429
7,7,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,16,16,3,0.01,0.01,5,0.317947882,0.682052118
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,16,16,3,0.01,0.01,5,0.318007639,0.681992361
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,5,0.318033453,0.681966547
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,5,0.318065058,0.681934942
9,9,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,48,80,7,0.01,0.01,5,0.318067771,0.681932229
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.318068934,0.681931066
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,16,16,3,0.01,0.01,5,0.318071811,0.681928189
7,7,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,32,48,5,1,1,5,0.318083019,0.681916981
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.318110198,0.681889802
9,9,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,16,16,3,1,1,5,0.318116892,0.681883108
5,5,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.318125756,0.681874244
9,9,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,48,80,7,0.1,0.1,5,0.318137578,0.681862422
5,5,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,32,48,5,0.01,0.01,5,0.318146411,0.681853589
9,9,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,5,0.3181513,0.6818487
9,9,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,5,0.318176044,0.681823956
5,5,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,16,16,3,0.1,0.1,5,0.318181819,0.681818181
9,9,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,5,0.31818994,0.68181006
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.318196391,0.681803609
7,7,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,5,0.318229657,0.681770343
5,5,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,32,48,5,0.01,0.01,5,0.318243933,0.681756067
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,32,48,5,1,1,5,0.318260205,0.681739795
5,5,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,64,112,9,1,1,5,0.318262565,0.681737435
7,7,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,48,80,7,1,1,5,0.318271648,0.681728352
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,32,48,5,1,1,5,0.318285143,0.681714857
5,5,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,5,0.318296793,0.681703207
9,9,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,5,0.318319037,0.681680963
5,5,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,48,80,7,1,1,5,0.318338137,0.681661863
5,5,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,16,16,3,0.1,0.1,5,0.318377062,0.681622938
9,9,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,5,0.318401412,0.681598588
9,9,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,5,0.318405014,0.681594986
7,7,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,16,16,3,1,1,5,0.318412634,0.681587366
5,5,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.318428533,0.681571467
7,7,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,16,16,3,1,1,5,0.318439763,0.681560237
9,9,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,5,0.318498277,0.681501723
7,7,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,5,0.318504996,0.681495004
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,5,0.318525463,0.681474537
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,5,0.318535799,0.681464201
5,5,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,16,16,3,1,1,5,0.318559166,0.681440834
7,7,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.318559887,0.681440113
7,7,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.318568029,0.681431971
5,5,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,5,0.318576908,0.681423092
7,7,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,5,0.318588198,0.681411802
7,7,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,5,0.31859348,0.68140652
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,5,0.318612173,0.681387827
9,9,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.318619546,0.681380454
7,7,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,5,0.318640088,0.681359912
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.318669029,0.681330971
5,5,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,5,0.318701373,0.681298627
7,7,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,5,0.3187079,0.6812921
5,5,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.318718937,0.681281063
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,32,48,5,1,1,5,0.318736952,0.681263048
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.318744781,0.681255219
5,5,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.318747406,0.681252594
9,9,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,5,0.31882845,0.68117155
5,5,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,5,0.318838947,0.681161053
5,5,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,5,0.31884882,0.68115118
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,5,0.318864281,0.681135719
9,9,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,5,0.318895157,0.681104843
9,9,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,16,16,3,0.1,0.1,5,0.318923313,0.681076687
7,7,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,5,0.318926741,0.681073259
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.318954281,0.681045719
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,5,0.318957903,0.681042097
5,5,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,5,0.318963316,0.681036684
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,5,0.318967308,0.681032692
9,9,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,5,0.318985213,0.681014787
9,9,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,64,112,9,1,1,5,0.319028586,0.680971414
5,5,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.319032688,0.680967312
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,5,0.319079762,0.680920238
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.319095113,0.680904887
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.319135764,0.680864236
7,7,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,5,0.319147762,0.680852238
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,80,144,11,1,1,5,0.319163721,0.680836279
5,5,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.319181156,0.680818844
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,5,0.319196874,0.680803126
5,5,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.319229883,0.680770117
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.319247417,0.680752583
5,5,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,16,16,3,0.01,0.01,5,0.319267455,0.680732545
9,9,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,5,0.3192859,0.6807141
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,5,0.319292418,0.680707582
7,7,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,5,0.319305407,0.680694593
7,7,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,16,16,3,0.1,0.1,5,0.319312686,0.680687314
7,7,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,48,80,7,1,1,5,0.31934757,0.68065243
7,7,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,5,0.319348432,0.680651568
7,7,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,5,0.319352739,0.680647261
7,7,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,16,16,3,0.01,0.01,5,0.319401379,0.680598621
5,5,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,32,48,5,1,1,5,0.319420014,0.680579986
9,9,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,48,80,7,0.01,0.01,5,0.319460026,0.680539974
9,9,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.319496881,0.680503119
9,9,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.319571707,0.680428293
5,5,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,5,0.319592957,0.680407043
5,5,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,32,48,5,0.01,0.01,5,0.319628889,0.680371111
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.319648915,0.680351085
7,7,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.319651889,0.680348111
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,5,0.319659822,0.680340178
7,7,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.31966888,0.68033112
5,5,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,5,0.31968372,0.68031628
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,5,0.31969546,0.68030454
9,9,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,48,80,7,0.1,0.1,5,0.319712555,0.680287445
9,9,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.319726879,0.680273121
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,48,80,7,1,1,5,0.319739308,0.680260692
5,5,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,48,80,7,0.1,0.1,5,0.319774283,0.680225717
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.319858944,0.680141056
7,7,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,5,0.319865552,0.680134448
9,9,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,16,16,3,1,1,5,0.319875026,0.680124974
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.319885525,0.680114475
9,9,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,5,0.319939251,0.680060749
9,9,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,48,80,7,0.1,0.1,5,0.319957913,0.680042087
5,5,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.319962153,0.680037847
5,5,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,5,0.319967913,0.680032087
7,7,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.319978572,0.680021428
5,5,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,80,144,11,1,1,5,0.319980438,0.680019562
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,5,0.319980915,0.680019085
7,7,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,5,0.319990853,0.680009147
5,5,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,48,80,7,1,1,5,0.320009679,0.679990321
9,9,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,5,0.320022987,0.679977013
7,7,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.320025579,0.679974421
5,5,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,5,0.320032577,0.679967423
7,7,200,200,0.1,0.1,32,32,5,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.320037623,0.679962377
5,5,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.320038146,0.679961854
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,5,0.320042627,0.679957373
7,7,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.320047721,0.679952279
7,7,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,5,0.320090667,0.679909333
5,5,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,5,0.320099827,0.679900173
7,7,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.320111454,0.679888546
5,5,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.320133699,0.679866301
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,16,16,3,1,1,5,0.320161329,0.679838671
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,16,16,3,0.01,0.01,5,0.320175869,0.679824131
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.320178556,0.679821444
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.320213137,0.679786863
9,9,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,16,16,3,1,1,5,0.320238138,0.679761862
5,5,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,16,16,3,0.01,0.01,5,0.320244382,0.679755618
5,5,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,5,0.320302174,0.679697826
9,9,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,32,48,5,1,1,5,0.320335765,0.679664235
9,9,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,5,0.320351215,0.679648785
5,5,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,5,0.32036579,0.67963421
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,32,48,5,0.01,0.01,5,0.320371784,0.679628216
7,7,200,200,0.1,0.1,128,128,20,0.5,0.5,0.9,0.9,48,80,7,0.01,0.01,5,0.320411454,0.679588546
5,5,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,64,112,9,1,1,5,0.320413829,0.679586171
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,16,16,3,0.01,0.01,5,0.320427175,0.679572825
7,7,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,32,48,5,0.01,0.01,5,0.32043717,0.67956283
9,9,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,16,16,3,1,1,5,0.320466371,0.679533629
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,16,16,3,1,1,5,0.320483394,0.679516606
7,7,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,48,80,7,0.1,0.1,5,0.320492919,0.679507081
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,16,16,3,1,1,5,0.320515147,0.679484853
5,5,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,80,144,11,1,1,5,0.320532354,0.679467646
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,5,0.320585302,0.679414698
7,7,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,5,0.320598273,0.679401727
7,7,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,5,0.32060705,0.67939295
