max_depth_LGB,n_estimators_random,learning_rate_LGB,num_iterations_LGB,min_samples_split_random,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,max_features_random,max_samples_random,max_depth_random,max_bin_LGB,min_samples_leaf_random,reg_alpha,degree,mse,r2,mse_y,auc_t
5,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.306426536,0.693573464,1.108520263,0.519809017
9,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,1,5,0.306426681,0.693573319,1.087603289,0.508531183
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,1,5,0.306562351,0.693437649,1.136445362,0.510783544
9,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.306572496,0.693427504,1.081560656,0.511852279
7,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.306572496,0.693427504,1.077088974,0.511852279
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.306598544,0.693401456,1.083574368,0.511109508
7,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,1,5,0.306659132,0.693340868,1.098665659,0.511531659
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,1,5,0.30666513,0.69333487,1.077046691,0.505683002
7,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.306698191,0.693301809,1.092892019,0.504910841
5,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.306716382,0.693283618,1.073336164,0.515069174
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.306800076,0.693199924,1.11689096,0.517361612
5,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.306814008,0.693185992,1.108651875,0.511109508
9,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,1,5,0.306815705,0.693184295,1.075266995,0.519370835
7,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,1,5,0.306815705,0.693184295,1.077107304,0.519370835
9,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.306902168,0.693097832,1.11351764,0.504910841
5,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.306931271,0.693068729,1.10684047,0.518833796
9,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.30693262,0.69306738,1.100932003,0.52767224
5,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,1,5,0.306933263,0.693066737,1.081330837,0.510783544
9,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,1,5,0.306951684,0.693048316,1.081319836,0.515069174
5,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,1,5,0.306980691,0.693019309,1.101333087,0.508573932
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.306981235,0.693018765,1.073759247,0.508573932
5,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.307000127,0.692999873,1.107563957,0.508531183
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.307020291,0.692979709,1.082831299,0.508531183
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.307020291,0.692979709,1.081126582,0.508531183
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.307037208,0.692962792,1.080878258,0.508531183
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.307037208,0.692962792,1.080215702,0.508531183
9,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,1,5,0.307046952,0.692953048,1.076757058,0.504910841
7,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,1,5,0.307046952,0.692953048,1.076665181,0.504910841
5,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.307053455,0.692946545,1.084417038,0.511456847
9,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,1,5,0.307119147,0.692880853,1.073345921,0.52767224
7,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,1,5,0.307119147,0.692880853,1.07707585,0.52767224
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.30713976,0.69286024,1.133692382,0.508573932
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.307171643,0.692828357,1.143321039,0.511109508
7,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.307200049,0.692799951,1.096824365,0.52767224
9,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.307247219,0.692752781,1.084497997,0.519370835
7,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.307265134,0.692734866,1.082886261,0.519809017
9,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.307265134,0.692734866,1.079319361,0.519809017
9,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,1,5,0.307303969,0.692696031,1.085258997,0.504910841
5,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,1,5,0.307320572,0.692679428,1.107490761,0.505683002
5,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.307335203,0.692664797,1.077974463,0.519809017
5,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.307338992,0.692661008,1.085845723,0.515069174
7,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.307369619,0.692630381,1.124599648,0.518833796
7,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.30737736,0.69262264,1.079589897,0.519370835
9,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.30737736,0.69262264,1.076557328,0.519370835
9,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,1,5,0.307382183,0.692617817,1.074476173,0.517361612
7,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,1,5,0.307382183,0.692617817,1.078610938,0.517361612
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.307397806,0.692602194,1.077309349,0.508573932
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.307397806,0.692602194,1.077100585,0.508573932
7,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.307409864,0.692590136,1.094275301,0.515069174
5,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,1,5,0.307500704,0.692499296,1.081519255,0.515590183
7,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.307557959,0.692442041,1.083323348,0.511852279
5,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,1,5,0.30759189,0.69240811,1.076270942,0.512514896
9,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,1,5,0.307630034,0.692369966,1.084230083,0.511852279
5,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.30764712,0.69235288,1.100041685,0.515590183
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,1,5,0.307654774,0.692345226,1.082467036,0.505683002
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,1,5,0.307654774,0.692345226,1.079931562,0.505683002
5,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.30766932,0.69233068,1.108950116,0.510783544
7,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.307686504,0.692313496,1.102560732,0.510783544
5,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.307716607,0.692283393,1.11019029,0.505683002
9,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.307726882,0.692273118,1.09946497,0.511456847
5,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,1,5,0.3077316,0.6922684,1.113361085,0.508531183
9,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,1,5,0.307732997,0.692267003,1.108999719,0.511852279
9,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,1,5,0.307740871,0.692259129,1.111353511,0.504910841
7,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,1,5,0.307772282,0.692227718,1.125564917,0.512514896
9,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.307779921,0.692220079,1.082861785,0.519370835
9,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,1,5,0.30778996,0.69221004,1.097293563,0.52767224
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.307803775,0.692196225,1.122920737,0.52767224
5,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,1,5,0.307820816,0.692179184,1.085815584,0.52767224
5,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.307825166,0.692174834,1.093110563,0.511109508
7,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.307864355,0.692135645,1.095063238,0.512237024
5,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.307865821,0.692134179,1.099143693,0.512237024
5,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,1,5,0.307866561,0.692133439,1.104303655,0.512237024
5,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.307899722,0.692100278,1.078256841,0.519809017
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.307909235,0.692090765,1.078132416,0.508573932
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.307909235,0.692090765,1.0788323,0.508573932
9,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.307930009,0.692069991,1.09549221,0.504910841
5,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,1,5,0.308052479,0.691947521,1.08661849,0.517361612
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.30808811,0.69191189,1.072555139,0.510783544
5,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,1,5,0.308179348,0.691820652,1.075150941,0.517361612
7,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.308195938,0.691804062,1.097841662,0.511531659
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,1,5,0.308233603,0.691766397,1.073724381,0.508573932
9,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,1,5,0.308235901,0.691764099,1.083142906,0.511531659
9,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,1,5,0.308240368,0.691759632,1.094132694,0.515069174
7,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,1,5,0.308267635,0.691732365,1.082885723,0.511531659
5,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.308281143,0.691718857,1.074513385,0.511456847
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.308295207,0.691704793,1.077157629,0.510783544
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.308295207,0.691704793,1.079160293,0.510783544
5,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.308332749,0.691667251,1.100401486,0.515590183
5,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.308338836,0.691661164,1.084277253,0.511456847
7,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,1,5,0.308344986,0.691655014,1.093805249,0.519370835
5,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,1,5,0.308357553,0.691642447,1.076317748,0.511456847
5,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.308398188,0.691601812,1.082286769,0.508531183
7,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.308409926,0.691590074,1.101225742,0.518833796
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,1,5,0.308429584,0.691570416,1.082059132,0.511109508
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,1,5,0.308429584,0.691570416,1.080650094,0.511109508
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,1,5,0.308442076,0.691557924,1.1116673,0.517361612
9,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.308474072,0.691525928,1.09714629,0.511456847
9,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.308532187,0.691467813,1.103386702,0.511531659
7,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,1,5,0.308537767,0.691462233,1.090431952,0.504910841
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.308540348,0.691459652,1.139273733,0.508531183
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.30854977,0.69145023,1.082589092,0.511109508
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.30854977,0.69145023,1.080660148,0.511109508
5,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.308550304,0.691449696,1.090793142,0.505683002
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.30855626,0.69144374,1.134201763,0.505683002
9,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.308560652,0.691439348,1.14254416,0.518833796
9,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,1,5,0.308564414,0.691435586,1.084072175,0.519370835
7,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.308579271,0.691420729,1.109415803,0.511109508
7,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.308580735,0.691419265,1.123923253,0.519809017
5,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,1,5,0.308640537,0.691359463,1.073464929,0.504910841
7,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.308645971,0.691354029,1.098492201,0.510783544
7,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.308662034,0.691337966,1.091472683,0.511456847
5,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,1,5,0.308736119,0.691263881,1.087250351,0.504910841
7,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.308821,0.691179,1.081776875,0.519370835
9,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,1,5,0.308835706,0.691164294,1.136518782,0.518833796
5,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.308839426,0.691160574,1.096187335,0.505683002
7,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,1,5,0.308845787,0.691154213,1.10683824,0.511109508
7,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.308870812,0.691129188,1.095334047,0.515069174
5,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.308936611,0.691063389,1.105387784,0.511852279
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,1,5,0.308944259,0.691055741,1.074031036,0.510783544
5,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,1,5,0.308969565,0.691030435,1.101834373,0.510783544
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.309066717,0.690933283,1.076670628,0.511109508
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.309066717,0.690933283,1.083282221,0.511109508
9,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,1,5,0.309125521,0.690874479,1.117998109,0.511456847
9,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.309146529,0.690853471,1.113272245,0.511109508
9,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,1,5,0.309147237,0.690852763,1.098477045,0.510783544
7,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.309155551,0.690844449,1.082447143,0.519370835
7,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.309229078,0.690770922,1.118582723,0.515590183
5,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.309264759,0.690735241,1.0734735,0.511456847
9,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.309296926,0.690703074,1.107383691,0.512237024
5,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.3093324,0.6906676,1.083614741,0.515069174
9,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,1,5,0.309380548,0.690619452,1.082992949,0.52767224
7,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.309419605,0.690580395,1.087620656,0.511531659
9,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.309443675,0.690556325,1.077794087,0.519370835
7,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.309443675,0.690556325,1.0789552,0.519370835
5,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.309457459,0.690542541,1.075424387,0.510783544
7,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.30946218,0.69053782,1.078964086,0.511852279
9,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.30946218,0.69053782,1.078068161,0.511852279
7,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.309567908,0.690432092,1.093717407,0.519370835
7,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,1,5,0.309582807,0.690417193,1.085834215,0.508531183
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.309629715,0.690370285,1.14458476,0.508573932
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,1,5,0.309636085,0.690363915,1.133078467,0.512237024
9,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.309664289,0.690335711,1.139506848,0.511852279
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,1,5,0.309670748,0.690329252,1.073460301,0.515069174
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,1,5,0.309670748,0.690329252,1.074255706,0.515069174
5,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,1,5,0.309676431,0.690323569,1.085919102,0.515069174
9,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.309702783,0.690297217,1.114564541,0.511456847
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.309751183,0.690248817,1.073633949,0.510783544
9,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.309753728,0.690246272,1.107774448,0.510783544
5,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.309781796,0.690218204,1.074529258,0.517361612
5,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.309795249,0.690204751,1.076091583,0.52767224
9,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,1,5,0.309798499,0.690201501,1.138230573,0.511852279
5,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.309830709,0.690169291,1.072415065,0.519370835
7,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.309856477,0.690143523,1.120450676,0.518833796
7,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.309888684,0.690111316,1.078654803,0.515069174
5,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.309895612,0.690104388,1.074058121,0.517361612
7,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.30990969,0.69009031,1.096807026,0.512237024
5,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.309918358,0.690081642,1.086427348,0.504910841
5,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.309951745,0.690048255,1.073072909,0.515069174
5,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,1,5,0.309954488,0.690045512,1.074198684,0.511852279
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.309968863,0.690031137,1.118975545,0.508573932
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.309976712,0.690023288,1.079532543,0.511109508
7,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.309987703,0.690012297,1.075991926,0.517361612
9,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.309987703,0.690012297,1.078406793,0.517361612
7,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.310013357,0.689986643,1.11742106,0.515069174
9,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.310015804,0.689984196,1.139678346,0.511852279
5,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.310055455,0.689944545,1.086670357,0.504910841
5,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.310067366,0.689932634,1.102708861,0.515069174
9,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.310120162,0.689879838,1.140730717,0.519809017
5,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,1,5,0.310136447,0.689863553,1.10181798,0.515590183
5,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.310145448,0.689854552,1.088420392,0.519370835
5,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.310178439,0.689821561,1.079619747,0.511531659
5,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.310180949,0.689819051,1.115322981,0.508531183
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.310234185,0.689765815,1.111365069,0.517361612
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.31023717,0.68976283,1.148437993,0.505683002
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.310239938,0.689760062,1.106358935,0.504910841
7,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.310316342,0.689683658,1.108254665,0.511109508
9,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.310316704,0.689683296,1.101422598,0.515069174
5,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,1,5,0.310385116,0.689614884,1.084440625,0.519370835
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.310422132,0.689577868,1.074023679,0.508573932
9,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.310469664,0.689530336,1.085146334,0.511531659
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,1,5,0.310535497,0.689464503,1.120458052,0.508573932
7,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.31056513,0.68943487,1.115101458,0.515590183
7,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.310578417,0.689421583,1.131177981,0.519809017
9,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,1,5,0.310618223,0.689381777,1.14611765,0.519809017
5,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.310621899,0.689378101,1.077543947,0.519370835
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.310755318,0.689244682,1.105958938,0.519370835
7,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.310790865,0.689209135,1.092153038,0.504910841
5,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,1,5,0.310797299,0.689202701,1.074839177,0.515069174
5,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.310924686,0.689075314,1.087036003,0.519370835
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,1,5,0.311051743,0.688948257,1.112994597,0.511531659
7,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.311115704,0.688884296,1.124058785,0.511852279
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.311127588,0.688872412,1.07235853,0.515069174
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.311127588,0.688872412,1.075930369,0.515069174
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,1,5,0.311161515,0.688838485,1.13756838,0.515590183
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.311184026,0.688815974,1.07668016,0.515069174
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,1,5,0.311224606,0.688775394,1.146806564,0.505683002
5,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.311284132,0.688715868,1.109953582,0.519809017
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,1,5,0.311291744,0.688708256,1.13214142,0.512514896
9,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.311389939,0.688610061,1.099084664,0.519370835
