eps_lasso,n_alphas_lasso,num_iterations_LGB,learning_rate_LGB,reg_lambda_LGB,min_child_samples_LGB,num_leaves_LGB,colsample_bytree_LGB,subsample_LGB,max_depth_LGB,max_bin_LGB,reg_alpha_LGB,degree,mse,r2
0.01,350,100,0.2,7,80,80,0.5,0.5,7,112,0.01,5,0.3342576560146045,0.6657423439853956
0.0001,450,100,0.2,7,80,80,0.5,0.5,7,112,0.01,5,0.33427878255975796,0.665721217440242
0.01,350,100,0.2,3,16,16,0.5,0.5,3,48,1.0,5,0.3345215361006282,0.6654784638993718
0.01,350,200,0.1,7,80,80,0.5,0.5,9,144,1.0,5,0.3345357469554798,0.6654642530445203
0.0001,450,100,0.2,3,16,16,0.5,0.5,3,48,1.0,5,0.3345404756211508,0.6654595243788493
0.0001,450,200,0.1,7,80,80,0.5,0.5,9,144,1.0,5,0.3345508945146733,0.6654491054853267
0.01,350,100,0.2,7,80,80,0.9,0.9,3,48,0.01,5,0.3345582683852734,0.6654417316147265
0.0001,450,100,0.2,7,80,80,0.9,0.9,3,48,0.01,5,0.3345716239444385,0.6654283760555615
0.01,350,100,0.2,9,112,112,0.9,0.9,7,112,0.01,5,0.33459932364342815,0.6654006763565719
0.0001,450,100,0.2,9,112,112,0.9,0.9,7,112,0.01,5,0.33460935695830246,0.6653906430416976
0.01,350,100,0.2,9,112,112,0.7,0.7,9,144,0.01,5,0.33471221976670684,0.6652877802332932
0.0001,450,100,0.2,9,112,112,0.7,0.7,9,144,0.01,5,0.3347263502921298,0.6652736497078702
0.01,350,100,0.2,9,112,112,0.9,0.9,9,144,0.1,5,0.33488720143011635,0.6651127985698837
0.0001,450,100,0.2,9,112,112,0.9,0.9,9,144,0.1,5,0.3349055450182636,0.6650944549817364
0.01,350,100,0.2,5,48,48,0.5,0.5,5,80,1.0,5,0.33491405719969203,0.665085942800308
0.0001,450,100,0.2,5,48,48,0.5,0.5,5,80,1.0,5,0.33492275848887515,0.6650772415111248
0.01,350,100,0.2,9,112,112,0.9,0.9,5,80,1.0,5,0.33499547648882144,0.6650045235111786
0.0001,450,100,0.2,9,112,112,0.9,0.9,5,80,1.0,5,0.3350085117807861,0.6649914882192138
0.01,350,200,0.1,7,80,80,0.7,0.7,7,112,0.01,5,0.33501051898077194,0.6649894810192281
0.0001,450,200,0.1,7,80,80,0.7,0.7,7,112,0.01,5,0.3350227677585171,0.6649772322414829
0.01,350,100,0.2,7,80,80,0.7,0.7,3,48,0.1,5,0.3351393979891663,0.6648606020108336
0.01,350,200,0.1,9,112,112,0.7,0.7,9,144,0.01,5,0.3351405846642995,0.6648594153357005
0.0001,450,200,0.1,9,112,112,0.7,0.7,9,144,0.01,5,0.3351582112850776,0.6648417887149224
0.0001,450,100,0.2,7,80,80,0.7,0.7,3,48,0.1,5,0.3351589539951715,0.6648410460048285
0.01,350,100,0.2,9,112,112,0.9,0.9,3,48,1.0,5,0.3352544994694581,0.6647455005305418
0.0001,450,100,0.2,9,112,112,0.9,0.9,3,48,1.0,5,0.33526995510006746,0.6647300448999325
0.01,350,200,0.1,7,80,80,0.9,0.9,3,48,1.0,5,0.33537185545599985,0.6646281445440001
0.0001,450,200,0.1,7,80,80,0.9,0.9,3,48,1.0,5,0.3353854002376188,0.6646145997623811
0.01,350,100,0.2,9,112,112,0.9,0.9,3,48,0.01,5,0.33540771974414724,0.6645922802558528
0.01,350,100,0.2,5,48,48,0.5,0.5,3,48,0.1,5,0.3354090828096654,0.6645909171903346
0.01,350,100,0.2,3,16,16,0.5,0.5,5,80,1.0,5,0.33541736909020575,0.6645826309097942
0.0001,450,100,0.2,9,112,112,0.9,0.9,3,48,0.01,5,0.3354279346760643,0.6645720653239358
0.0001,450,100,0.2,3,16,16,0.5,0.5,5,80,1.0,5,0.3354287668561631,0.6645712331438369
0.01,350,200,0.1,7,80,80,0.9,0.9,7,112,1.0,5,0.33543165204685493,0.664568347953145
0.0001,450,100,0.2,5,48,48,0.5,0.5,3,48,0.1,5,0.3354361323918632,0.6645638676081368
0.0001,450,200,0.1,7,80,80,0.9,0.9,7,112,1.0,5,0.33544143375892654,0.6645585662410735
0.01,350,200,0.1,9,112,112,0.9,0.9,9,144,1.0,5,0.3354796320757889,0.6645203679242111
0.0001,450,200,0.1,9,112,112,0.9,0.9,9,144,1.0,5,0.3354938193074635,0.6645061806925365
0.01,350,200,0.1,9,112,112,0.7,0.7,9,144,0.1,5,0.33551179439001083,0.6644882056099892
0.0001,450,200,0.1,9,112,112,0.7,0.7,9,144,0.1,5,0.33552891365619975,0.6644710863438003
0.01,350,200,0.1,3,16,16,0.5,0.5,3,48,0.01,5,0.3355382335992409,0.664461766400759
0.0001,450,200,0.1,3,16,16,0.5,0.5,3,48,0.01,5,0.33555699681257267,0.6644430031874273
0.01,350,100,0.2,7,80,80,0.9,0.9,5,80,1.0,5,0.33556884754372845,0.6644311524562716
0.0001,450,100,0.2,7,80,80,0.9,0.9,5,80,1.0,5,0.33558408294206327,0.6644159170579367
0.01,350,200,0.1,7,80,80,0.9,0.9,3,48,0.1,5,0.33581568890256497,0.664184311097435
0.0001,450,200,0.1,7,80,80,0.9,0.9,3,48,0.1,5,0.33583420027627364,0.6641657997237264
0.01,350,200,0.1,5,48,48,0.7,0.7,3,48,1.0,5,0.33585643760050393,0.664143562399496
0.0001,450,200,0.1,5,48,48,0.7,0.7,3,48,1.0,5,0.3358811492128875,0.6641188507871125
0.01,350,200,0.1,5,48,48,0.9,0.9,3,48,1.0,5,0.33602567745087647,0.6639743225491235
0.0001,450,200,0.1,5,48,48,0.9,0.9,3,48,1.0,5,0.3360460110699114,0.6639539889300886
0.01,350,100,0.2,5,48,48,0.5,0.5,7,112,1.0,5,0.33605107071846746,0.6639489292815326
0.01,350,200,0.1,5,48,48,0.5,0.5,3,48,1.0,5,0.33605843298307764,0.6639415670169224
0.01,350,100,0.2,7,80,80,0.9,0.9,7,112,1.0,5,0.33606011702832966,0.6639398829716703
0.0001,450,100,0.2,5,48,48,0.5,0.5,7,112,1.0,5,0.33607257791813155,0.6639274220818685
0.0001,450,100,0.2,7,80,80,0.9,0.9,7,112,1.0,5,0.3360748442285581,0.6639251557714418
0.01,350,100,0.2,9,112,112,0.9,0.9,9,144,0.01,5,0.3360773822059606,0.6639226177940394
0.0001,450,200,0.1,5,48,48,0.5,0.5,3,48,1.0,5,0.3360788846110641,0.663921115388936
0.0001,450,100,0.2,9,112,112,0.9,0.9,9,144,0.01,5,0.33609256489743433,0.6639074351025657
0.01,350,200,0.1,7,80,80,0.9,0.9,5,80,1.0,5,0.3361816922974758,0.6638183077025241
0.0001,450,200,0.1,7,80,80,0.9,0.9,5,80,1.0,5,0.3361946921872435,0.6638053078127565
0.01,350,100,0.2,7,80,80,0.9,0.9,5,80,0.1,5,0.3361971542913541,0.6638028457086459
0.0001,450,100,0.2,7,80,80,0.9,0.9,5,80,0.1,5,0.3362036623484051,0.663796337651595
0.01,350,200,0.1,9,112,112,0.7,0.7,7,112,0.01,5,0.33639002593866213,0.6636099740613379
0.0001,450,200,0.1,9,112,112,0.7,0.7,7,112,0.01,5,0.3364039767196382,0.6635960232803618
0.01,350,100,0.2,7,80,80,0.7,0.7,9,144,0.01,5,0.3365997778713296,0.6634002221286703
0.0001,450,100,0.2,7,80,80,0.7,0.7,9,144,0.01,5,0.3366136235917744,0.6633863764082256
0.01,350,200,0.1,5,48,48,0.7,0.7,3,48,0.1,5,0.3367223044539155,0.6632776955460845
0.0001,450,200,0.1,5,48,48,0.7,0.7,3,48,0.1,5,0.3367441803987878,0.6632558196012122
0.01,350,200,0.1,5,48,48,0.7,0.7,5,80,1.0,5,0.33681368943209067,0.6631863105679093
0.0001,450,200,0.1,5,48,48,0.7,0.7,5,80,1.0,5,0.336829496481421,0.663170503518579
0.01,350,200,0.1,9,112,112,0.5,0.5,9,144,0.1,5,0.3369390209187525,0.6630609790812475
0.0001,450,200,0.1,9,112,112,0.5,0.5,9,144,0.1,5,0.33695291123259363,0.6630470887674064
0.0001,450,200,0.1,7,80,80,0.7,0.7,5,80,0.01,5,0.33696675193391074,0.6630332480660892
0.01,350,200,0.1,5,48,48,0.5,0.5,3,48,0.1,5,0.3370057059110895,0.6629942940889104
0.0001,450,200,0.1,5,48,48,0.5,0.5,3,48,0.1,5,0.3370229787515769,0.6629770212484232
0.01,350,200,0.1,7,80,80,0.9,0.9,7,112,0.1,5,0.3370652158270333,0.6629347841729667
0.0001,450,200,0.1,7,80,80,0.9,0.9,7,112,0.1,5,0.33707665571570716,0.6629233442842928
0.01,350,200,0.1,5,48,48,0.9,0.9,3,48,0.01,5,0.3371373288034902,0.6628626711965098
0.0001,450,200,0.1,5,48,48,0.9,0.9,3,48,0.01,5,0.33715748988754085,0.6628425101124591
0.01,350,200,0.1,7,80,80,0.7,0.7,5,80,0.01,5,0.33718469712682714,0.6628153028731729
0.01,350,200,0.1,7,80,80,0.9,0.9,9,144,1.0,5,0.33729044578626965,0.6627095542137303
0.0001,450,200,0.1,7,80,80,0.9,0.9,9,144,1.0,5,0.337307475945144,0.662692524054856
0.01,350,200,0.1,7,80,80,0.9,0.9,5,80,0.1,5,0.3373081725941187,0.6626918274058813
0.0001,450,200,0.1,7,80,80,0.9,0.9,5,80,0.1,5,0.337319212160851,0.662680787839149
0.01,350,200,0.1,7,80,80,0.5,0.5,9,144,0.1,5,0.3375186928716966,0.6624813071283033
0.01,350,200,0.1,9,112,112,0.9,0.9,9,144,0.01,5,0.3375274823814563,0.6624725176185438
0.0001,450,200,0.1,7,80,80,0.5,0.5,9,144,0.1,5,0.3375299901789837,0.6624700098210163
0.01,350,200,0.1,3,16,16,0.5,0.5,3,48,1.0,5,0.3375305718444578,0.6624694281555422
0.0001,450,200,0.1,9,112,112,0.9,0.9,9,144,0.01,5,0.33754390179093535,0.6624560982090646
0.0001,450,200,0.1,3,16,16,0.5,0.5,3,48,1.0,5,0.33754911413754923,0.6624508858624507
0.01,350,100,0.2,3,16,16,0.5,0.5,3,48,0.1,5,0.3376839045113186,0.6623160954886814
0.0001,450,100,0.2,3,16,16,0.5,0.5,3,48,0.1,5,0.3377006931366103,0.6622993068633898
0.01,350,100,0.2,5,48,48,0.5,0.5,5,80,0.1,5,0.33792897641617464,0.6620710235838254
0.0001,450,100,0.2,5,48,48,0.5,0.5,5,80,0.1,5,0.33793795383621256,0.6620620461637874
0.01,350,100,0.2,9,112,112,0.7,0.7,9,144,0.1,5,0.33795825130858637,0.6620417486914136
0.0001,450,100,0.2,9,112,112,0.7,0.7,9,144,0.1,5,0.33797112961609277,0.6620288703839072
0.01,350,100,0.2,5,48,48,0.9,0.9,3,48,1.0,5,0.3381070221272315,0.6618929778727685
0.0001,450,100,0.2,5,48,48,0.9,0.9,3,48,1.0,5,0.3381258308149973,0.6618741691850027
0.01,350,200,0.1,5,48,48,0.5,0.5,7,112,1.0,5,0.33812767158069224,0.6618723284193078
0.0001,450,200,0.1,5,48,48,0.5,0.5,7,112,1.0,5,0.3381407003558616,0.6618592996441384
0.01,350,100,0.2,5,48,48,0.7,0.7,3,48,0.01,5,0.33815212953105106,0.661847870468949
0.0001,450,100,0.2,5,48,48,0.7,0.7,3,48,0.01,5,0.33817888613338515,0.6618211138666148
0.01,350,200,0.1,3,16,16,0.5,0.5,7,112,1.0,5,0.3382264678842618,0.6617735321157382
0.0001,450,200,0.1,3,16,16,0.5,0.5,7,112,1.0,5,0.338237089397035,0.661762910602965
0.01,350,200,0.1,7,80,80,0.5,0.5,7,112,0.01,5,0.3383484660000136,0.6616515339999864
0.0001,450,200,0.1,7,80,80,0.5,0.5,7,112,0.01,5,0.33836400322868115,0.6616359967713188
0.01,350,200,0.1,5,48,48,0.5,0.5,3,48,0.01,5,0.338388512540617,0.661611487459383
0.01,350,200,0.1,5,48,48,0.5,0.5,5,80,0.1,5,0.33840365922725185,0.6615963407727481
0.0001,450,200,0.1,5,48,48,0.5,0.5,3,48,0.01,5,0.33840525002969785,0.6615947499703021
0.0001,450,200,0.1,5,48,48,0.5,0.5,5,80,0.1,5,0.33842005583218454,0.6615799441678154
0.01,350,100,0.2,7,80,80,0.7,0.7,5,80,1.0,5,0.3385618296461047,0.6614381703538953
0.0001,450,100,0.2,7,80,80,0.7,0.7,5,80,1.0,5,0.33857522931412287,0.6614247706858771
0.01,350,200,0.1,5,48,48,0.7,0.7,3,48,0.01,5,0.3386772407402018,0.6613227592597982
0.01,350,100,0.2,5,48,48,0.9,0.9,3,48,0.1,5,0.3386788191966631,0.6613211808033369
0.0001,450,200,0.1,5,48,48,0.7,0.7,3,48,0.01,5,0.33869839614293457,0.6613016038570654
0.0001,450,100,0.2,5,48,48,0.9,0.9,3,48,0.1,5,0.3386998723667942,0.6613001276332058
0.01,350,100,0.2,7,80,80,0.5,0.5,5,80,0.1,5,0.33872700684737994,0.66127299315262
0.0001,450,100,0.2,7,80,80,0.5,0.5,5,80,0.1,5,0.33874207797548395,0.661257922024516
0.01,350,100,0.2,5,48,48,0.7,0.7,5,80,1.0,5,0.33876463370672427,0.6612353662932757
0.01,350,200,0.1,7,80,80,0.9,0.9,3,48,0.01,5,0.33876765743626586,0.6612323425637341
0.01,350,200,0.1,7,80,80,0.7,0.7,3,48,1.0,5,0.338777249172287,0.661222750827713
0.0001,450,100,0.2,5,48,48,0.7,0.7,5,80,1.0,5,0.33878540997715695,0.661214590022843
0.0001,450,200,0.1,7,80,80,0.9,0.9,3,48,0.01,5,0.338787768590571,0.661212231409429
0.0001,450,200,0.1,7,80,80,0.7,0.7,3,48,1.0,5,0.33879737811040367,0.6612026218895963
0.01,350,200,0.1,5,48,48,0.7,0.7,7,112,1.0,5,0.3388745253714734,0.6611254746285267
0.0001,450,200,0.1,5,48,48,0.7,0.7,7,112,1.0,5,0.3388892491422049,0.6611107508577951
0.01,350,100,0.2,7,80,80,0.9,0.9,3,48,0.1,5,0.3389199099683715,0.6610800900316285
0.0001,450,100,0.2,7,80,80,0.9,0.9,3,48,0.1,5,0.33893652372488314,0.6610634762751169
0.01,350,200,0.1,7,80,80,0.9,0.9,9,144,0.01,5,0.3389435259577452,0.6610564740422549
0.0001,450,200,0.1,7,80,80,0.9,0.9,9,144,0.01,5,0.33895795659334826,0.6610420434066517
0.01,350,200,0.1,3,16,16,0.5,0.5,5,80,0.1,5,0.33901972508178974,0.6609802749182103
0.01,350,200,0.1,7,80,80,0.7,0.7,5,80,0.1,5,0.33902343712970967,0.6609765628702904
0.0001,450,200,0.1,3,16,16,0.5,0.5,5,80,0.1,5,0.33903187895124454,0.6609681210487555
0.0001,450,200,0.1,7,80,80,0.7,0.7,5,80,0.1,5,0.3390418156706247,0.6609581843293753
0.01,350,100,0.2,9,112,112,0.7,0.7,9,144,1.0,5,0.3391548956136519,0.6608451043863481
0.0001,450,100,0.2,9,112,112,0.7,0.7,9,144,1.0,5,0.33917087733729623,0.6608291226627038
0.01,350,200,0.1,7,80,80,0.7,0.7,3,48,0.1,5,0.33935743174574745,0.6606425682542525
0.0001,450,200,0.1,7,80,80,0.7,0.7,3,48,0.1,5,0.33937996443391244,0.6606200355660876
0.01,350,100,0.2,5,48,48,0.7,0.7,3,48,1.0,5,0.33951493122458837,0.6604850687754116
0.0001,450,100,0.2,5,48,48,0.7,0.7,3,48,1.0,5,0.3395348109080744,0.6604651890919255
0.01,350,200,0.1,9,112,112,0.9,0.9,9,144,0.1,5,0.33954922658892095,0.660450773411079
0.0001,450,200,0.1,9,112,112,0.9,0.9,9,144,0.1,5,0.33956553449750704,0.660434465502493
0.01,350,200,0.1,7,80,80,0.7,0.7,7,112,0.1,5,0.3398448503165474,0.6601551496834526
0.0001,450,200,0.1,7,80,80,0.7,0.7,7,112,0.1,5,0.33986250930099043,0.6601374906990096
1.0,250,200,0.1,9,112,112,0.9,0.9,7,112,1.0,5,0.33989837123876016,0.6601016287612398
0.01,350,100,0.2,7,80,80,0.7,0.7,9,144,1.0,5,0.3399783222073893,0.6600216777926107
0.0001,450,100,0.2,7,80,80,0.7,0.7,9,144,1.0,5,0.33998844628688146,0.6600115537131186
0.01,350,100,0.2,3,16,16,0.7,0.7,3,48,0.01,5,0.3400218807390136,0.6599781192609864
0.0001,450,100,0.2,3,16,16,0.7,0.7,3,48,0.01,5,0.34003968571324134,0.6599603142867587
0.01,350,200,0.1,7,80,80,0.7,0.7,9,144,1.0,5,0.34015992006988155,0.6598400799301185
0.0001,450,200,0.1,7,80,80,0.7,0.7,9,144,1.0,5,0.3401753766705144,0.6598246233294855
0.01,350,100,0.2,7,80,80,0.9,0.9,9,144,1.0,5,0.3402099347230284,0.6597900652769716
0.0001,450,100,0.2,7,80,80,0.9,0.9,9,144,1.0,5,0.34022388185607927,0.6597761181439208
0.01,350,200,0.1,7,80,80,0.9,0.9,7,112,0.01,5,0.3402939079898923,0.6597060920101077
0.0001,450,200,0.1,7,80,80,0.9,0.9,7,112,0.01,5,0.3403039555005902,0.6596960444994098
0.01,350,200,0.1,5,48,48,0.5,0.5,7,112,0.1,5,0.34034789635882334,0.6596521036411767
0.0001,450,200,0.1,5,48,48,0.5,0.5,7,112,0.1,5,0.34036560522592396,0.659634394774076
0.01,350,200,0.1,3,16,16,0.7,0.7,3,48,1.0,5,0.34045163864949374,0.6595483613505062
0.0001,450,200,0.1,3,16,16,0.7,0.7,3,48,1.0,5,0.340470455914259,0.6595295440857409
0.01,350,200,0.1,7,80,80,0.7,0.7,9,144,0.1,5,0.34057048211429275,0.6594295178857073
0.0001,450,200,0.1,7,80,80,0.7,0.7,9,144,0.1,5,0.34059222397845734,0.6594077760215427
0.01,350,100,0.2,3,16,16,0.9,0.9,3,48,0.1,5,0.3406039327371921,0.6593960672628079
0.0001,450,100,0.2,3,16,16,0.9,0.9,3,48,0.1,5,0.34061544369640895,0.659384556303591
0.01,350,200,0.1,3,16,16,0.5,0.5,3,48,0.1,5,0.34066956441463847,0.6593304355853615
0.0001,450,200,0.1,3,16,16,0.5,0.5,3,48,0.1,5,0.3406891221806405,0.6593108778193595
0.01,350,100,0.2,9,112,112,0.9,0.9,9,144,1.0,5,0.34087886643421467,0.6591211335657854
0.0001,450,100,0.2,9,112,112,0.9,0.9,9,144,1.0,5,0.3408941597358668,0.6591058402641332
0.01,350,100,0.2,3,16,16,0.9,0.9,3,48,1.0,5,0.34094691877717925,0.6590530812228208
0.0001,450,100,0.2,3,16,16,0.9,0.9,3,48,1.0,5,0.3409608804380441,0.6590391195619558
0.01,350,200,0.1,3,16,16,0.5,0.5,5,80,1.0,5,0.3410485150954491,0.6589514849045509
0.0001,450,200,0.1,3,16,16,0.5,0.5,5,80,1.0,5,0.3410637541306461,0.658936245869354
0.01,350,200,0.1,7,80,80,0.5,0.5,9,144,0.01,5,0.3410689544304714,0.6589310455695285
0.0001,450,200,0.1,7,80,80,0.5,0.5,9,144,0.01,5,0.34108780478569733,0.6589121952143027
0.01,350,200,0.1,3,16,16,0.9,0.9,3,48,1.0,5,0.3411303595179758,0.6588696404820242
0.0001,450,200,0.1,3,16,16,0.9,0.9,3,48,1.0,5,0.3411482060385136,0.6588517939614864
0.01,350,200,0.1,5,48,48,0.5,0.5,9,144,1.0,5,0.3413921964706392,0.6586078035293608
0.0001,450,200,0.1,5,48,48,0.5,0.5,9,144,1.0,5,0.34140915451348763,0.6585908454865124
0.01,350,200,0.1,7,80,80,0.7,0.7,7,112,1.0,5,0.341465618405345,0.6585343815946549
0.01,350,200,0.1,5,48,48,0.9,0.9,7,112,0.01,5,0.34147164396891677,0.6585283560310833
0.0001,450,200,0.1,7,80,80,0.7,0.7,7,112,1.0,5,0.34148054643698805,0.6585194535630119
0.0001,450,200,0.1,5,48,48,0.9,0.9,7,112,0.01,5,0.34149234088601915,0.6585076591139809
0.01,350,200,0.1,5,48,48,0.7,0.7,5,80,0.1,5,0.34157241663065413,0.6584275833693458
0.0001,450,200,0.1,5,48,48,0.7,0.7,5,80,0.1,5,0.34158956721495937,0.6584104327850406
0.01,350,100,0.2,7,80,80,0.9,0.9,9,144,0.1,5,0.34198538137414775,0.6580146186258522
0.01,350,100,0.2,5,48,48,0.5,0.5,5,80,0.01,5,0.34200374718128995,0.65799625281871
0.0001,450,100,0.2,7,80,80,0.9,0.9,9,144,0.1,5,0.34200749333194946,0.6579925066680505
0.0001,450,100,0.2,5,48,48,0.5,0.5,5,80,0.01,5,0.3420159031874809,0.6579840968125191
0.01,350,200,0.1,5,48,48,0.9,0.9,7,112,1.0,5,0.34205382873444296,0.657946171265557
0.0001,450,200,0.1,5,48,48,0.9,0.9,7,112,1.0,5,0.3420676364131513,0.6579323635868487
0.01,350,100,0.2,7,80,80,0.7,0.7,7,112,0.01,5,0.3422578241507364,0.6577421758492636
0.0001,450,100,0.2,7,80,80,0.7,0.7,7,112,0.01,5,0.34226812880837665,0.6577318711916234
0.01,350,100,0.2,5,48,48,0.5,0.5,9,144,1.0,5,0.34232552827407875,0.6576744717259213
0.0001,450,100,0.2,5,48,48,0.5,0.5,9,144,1.0,5,0.3423492139509015,0.6576507860490985
0.01,350,100,0.2,5,48,48,0.7,0.7,5,80,0.1,5,0.3423785045391434,0.6576214954608566
0.0001,450,100,0.2,5,48,48,0.7,0.7,5,80,0.1,5,0.34238687791140976,0.6576131220885902
0.01,350,100,0.2,3,16,16,0.7,0.7,3,48,0.1,5,0.3423973634151759,0.6576026365848241
0.01,350,100,0.2,5,48,48,0.9,0.9,7,112,1.0,5,0.3424076876099728,0.6575923123900271
0.0001,450,100,0.2,5,48,48,0.9,0.9,7,112,1.0,5,0.3424202499617677,0.6575797500382323
0.0001,450,100,0.2,3,16,16,0.7,0.7,3,48,0.1,5,0.34242113716154016,0.6575788628384598
0.01,350,200,0.1,5,48,48,0.9,0.9,5,80,1.0,5,0.3424269964468061,0.6575730035531939
0.0001,450,200,0.1,5,48,48,0.9,0.9,5,80,1.0,5,0.34244238734119364,0.6575576126588063
0.01,350,100,0.2,5,48,48,0.9,0.9,5,80,0.01,5,0.34258470880999026,0.6574152911900097
0.0001,450,100,0.2,5,48,48,0.9,0.9,5,80,0.01,5,0.34259945993386615,0.6574005400661338
0.01,350,100,0.2,5,48,48,0.9,0.9,5,80,0.1,5,0.34264316481505325,0.6573568351849468
0.0001,450,100,0.2,5,48,48,0.9,0.9,5,80,0.1,5,0.34266125615323784,0.6573387438467622
0.01,350,100,0.2,3,16,16,0.5,0.5,3,48,0.01,5,0.34270410028542253,0.6572958997145775
0.0001,450,100,0.2,3,16,16,0.5,0.5,3,48,0.01,5,0.34272116125482066,0.6572788387451793
0.01,350,200,0.1,3,16,16,0.7,0.7,3,48,0.01,5,0.342820864720711,0.6571791352792891
0.0001,450,200,0.1,3,16,16,0.7,0.7,3,48,0.01,5,0.3428383559087853,0.6571616440912147
0.01,350,200,0.1,3,16,16,0.9,0.9,3,48,0.01,5,0.34304707412448937,0.6569529258755107
0.0001,450,200,0.1,3,16,16,0.9,0.9,3,48,0.01,5,0.34306071147591305,0.656939288524087
0.01,350,200,0.1,3,16,16,0.7,0.7,9,144,1.0,5,0.34306261077521155,0.6569373892247885
0.0001,450,200,0.1,3,16,16,0.7,0.7,9,144,1.0,5,0.34308390454426535,0.6569160954557347
0.01,350,200,0.1,7,80,80,0.9,0.9,5,80,0.01,5,0.3431350963023769,0.6568649036976231
0.0001,450,200,0.1,7,80,80,0.9,0.9,5,80,0.01,5,0.34320885335420037,0.6567911466457996
0.01,350,200,0.1,3,16,16,0.9,0.9,3,48,0.1,5,0.3432198327412308,0.6567801672587692
0.0001,450,200,0.1,3,16,16,0.9,0.9,3,48,0.1,5,0.34323039395700206,0.6567696060429979
0.01,350,200,0.1,5,48,48,0.5,0.5,7,112,0.01,5,0.3432350461003726,0.6567649538996274
0.0001,450,200,0.1,5,48,48,0.5,0.5,7,112,0.01,5,0.34324804028993533,0.6567519597100646
0.01,350,100,0.2,9,112,112,0.7,0.7,7,112,0.01,5,0.3434186458308949,0.6565813541691051
0.0001,450,100,0.2,9,112,112,0.7,0.7,7,112,0.01,5,0.3434365624594716,0.6565634375405285
0.01,350,100,0.2,5,48,48,0.7,0.7,7,112,0.1,5,0.3434464442354309,0.6565535557645691
0.0001,450,100,0.2,5,48,48,0.7,0.7,7,112,0.1,5,0.34345949995943004,0.65654050004057
0.01,350,200,0.1,5,48,48,0.9,0.9,7,112,0.1,5,0.3434881521186278,0.6565118478813722
0.0001,450,200,0.1,5,48,48,0.9,0.9,7,112,0.1,5,0.3434991040510575,0.6565008959489425
0.01,350,100,0.2,7,80,80,0.5,0.5,9,144,0.01,5,0.3435422784526241,0.6564577215473759
0.0001,450,100,0.2,7,80,80,0.5,0.5,9,144,0.01,5,0.34355277643473936,0.6564472235652606
0.01,350,200,0.1,7,80,80,0.7,0.7,9,144,0.01,5,0.34365019897708954,0.6563498010229105
0.0001,450,200,0.1,7,80,80,0.7,0.7,9,144,0.01,5,0.34366535129535175,0.6563346487046482
0.01,350,100,0.2,7,80,80,0.5,0.5,9,144,0.1,5,0.3438975785390362,0.6561024214609639
0.0001,450,100,0.2,7,80,80,0.5,0.5,9,144,0.1,5,0.34390475805738596,0.656095241942614
0.01,350,100,0.2,3,16,16,0.5,0.5,5,80,0.1,5,0.3440375838704392,0.6559624161295607
0.0001,450,100,0.2,3,16,16,0.5,0.5,5,80,0.1,5,0.3440623442174653,0.6559376557825347
0.01,350,100,0.2,3,16,16,0.5,0.5,9,144,1.0,5,0.34423264808583287,0.6557673519141671
0.0001,450,100,0.2,3,16,16,0.5,0.5,9,144,1.0,5,0.34424893513567045,0.6557510648643295
0.01,350,100,0.2,5,48,48,0.9,0.9,5,80,1.0,5,0.3443892984922364,0.6556107015077637
0.0001,450,100,0.2,5,48,48,0.9,0.9,5,80,1.0,5,0.34440657533113395,0.655593424668866
0.01,350,100,0.2,3,16,16,0.5,0.5,7,112,0.1,5,0.3444833577383174,0.6555166422616826
0.0001,450,100,0.2,3,16,16,0.5,0.5,7,112,0.1,5,0.34449729052642925,0.6555027094735708
0.01,350,100,0.2,3,16,16,0.5,0.5,5,80,0.01,5,0.3445308709883457,0.6554691290116543
0.0001,450,100,0.2,3,16,16,0.5,0.5,5,80,0.01,5,0.3445364751088539,0.6554635248911461
0.01,350,100,0.2,5,48,48,0.5,0.5,7,112,0.1,5,0.3446670430635886,0.6553329569364115
0.0001,450,100,0.2,5,48,48,0.5,0.5,7,112,0.1,5,0.3446851236963073,0.6553148763036927
1.0,250,100,0.2,7,80,80,0.9,0.9,5,80,0.1,5,0.34479721230820237,0.6552027876917976
0.01,350,100,0.2,5,48,48,0.7,0.7,7,112,1.0,5,0.3448179974643455,0.6551820025356545
0.0001,450,100,0.2,5,48,48,0.7,0.7,7,112,1.0,5,0.34482887340325974,0.6551711265967403
0.01,350,200,0.1,3,16,16,0.5,0.5,7,112,0.01,5,0.3448395485424888,0.6551604514575111
0.0001,450,200,0.1,3,16,16,0.5,0.5,7,112,0.01,5,0.34485042817246087,0.6551495718275391
0.01,350,100,0.2,7,80,80,0.7,0.7,5,80,0.1,5,0.3448556632546735,0.6551443367453265
0.0001,450,100,0.2,7,80,80,0.7,0.7,5,80,0.1,5,0.3448654587078878,0.6551345412921121
0.01,350,200,0.1,5,48,48,0.7,0.7,7,112,0.01,5,0.344900111991602,0.655099888008398
0.0001,450,200,0.1,5,48,48,0.7,0.7,7,112,0.01,5,0.34491188914146637,0.6550881108585336
0.01,350,100,0.2,3,16,16,0.9,0.9,5,80,1.0,5,0.3450220997003956,0.6549779002996043
0.0001,450,100,0.2,3,16,16,0.9,0.9,5,80,1.0,5,0.3450389016505842,0.6549610983494158
0.01,350,200,0.1,5,48,48,0.9,0.9,5,80,0.01,5,0.345047449799831,0.654952550200169
