eps_lasso,n_alphas_lasso,n_estimators_XGB,learning_rate_XGB,max_depth_XGB,reg_lambda_XGB,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2
0.01,350,200,0.1,9,9,0.5,0.5,112,1.0,5,0.3259064986156588,0.6740935013843412
0.0001,450,200,0.1,3,3,0.5,0.5,112,1.0,5,0.3259157380802938,0.6740842619197063
0.0001,450,200,0.1,5,5,0.5,0.5,112,1.0,5,0.3259180815783305,0.6740819184216695
0.0001,450,200,0.1,7,7,0.5,0.5,112,1.0,5,0.32592032245911634,0.6740796775408837
0.0001,450,200,0.1,9,9,0.5,0.5,112,1.0,5,0.32592246041123696,0.674077539588763
0.01,350,200,0.1,3,3,0.7,0.7,112,0.01,5,0.32594566586314744,0.6740543341368526
0.01,350,200,0.1,5,5,0.7,0.7,112,0.01,5,0.32594782644765147,0.6740521735523486
0.01,350,200,0.1,7,7,0.7,0.7,112,0.01,5,0.32594993357356794,0.6740500664264321
0.01,350,200,0.1,9,9,0.7,0.7,112,0.01,5,0.32595200961923776,0.6740479903807622
0.01,350,200,0.1,3,3,0.7,0.7,112,0.1,5,0.3259530146877673,0.6740469853122327
0.01,350,200,0.1,5,5,0.7,0.7,112,0.1,5,0.3259551710032398,0.6740448289967602
0.01,350,200,0.1,7,7,0.7,0.7,112,0.1,5,0.32595727009450226,0.6740427299054977
0.01,350,200,0.1,9,9,0.7,0.7,112,0.1,5,0.32595933210271405,0.6740406678972859
0.0001,450,200,0.1,3,3,0.7,0.7,112,0.01,5,0.3259620558801465,0.6740379441198535
0.0001,450,200,0.1,5,5,0.7,0.7,112,0.01,5,0.3259642172232971,0.674035782776703
0.0001,450,200,0.1,7,7,0.7,0.7,112,0.01,5,0.3259663250901502,0.6740336749098498
0.0001,450,200,0.1,9,9,0.7,0.7,112,0.01,5,0.3259684018635707,0.6740315981364293
0.0001,450,200,0.1,3,3,0.7,0.7,112,0.1,5,0.32596940451007206,0.6740305954899279
0.0001,450,200,0.1,5,5,0.7,0.7,112,0.1,5,0.32597156158578783,0.6740284384142121
0.0001,450,200,0.1,7,7,0.7,0.7,112,0.1,5,0.32597366142243794,0.674026338577562
0.0001,450,200,0.1,9,9,0.7,0.7,112,0.1,5,0.3259757241739253,0.6740242758260747
0.01,350,200,0.1,3,3,0.7,0.7,112,1.0,5,0.3260267774296913,0.6739732225703088
0.01,350,200,0.1,5,5,0.7,0.7,112,1.0,5,0.32602817688249924,0.6739718231175007
0.01,350,200,0.1,7,7,0.7,0.7,112,1.0,5,0.32602954098205794,0.6739704590179421
0.01,350,200,0.1,9,9,0.7,0.7,112,1.0,5,0.32603086785171986,0.6739691321482801
0.0001,450,200,0.1,3,3,0.7,0.7,112,1.0,5,0.32604317085653073,0.6739568291434692
0.0001,450,200,0.1,5,5,0.7,0.7,112,1.0,5,0.3260445709893427,0.6739554290106573
0.0001,450,200,0.1,7,7,0.7,0.7,112,1.0,5,0.32604593576410973,0.6739540642358903
0.0001,450,200,0.1,9,9,0.7,0.7,112,1.0,5,0.3260472632979356,0.6739527367020643
0.01,350,200,0.1,7,7,0.7,0.7,48,1.0,5,0.3261176976139651,0.673882302386035
0.0001,450,200,0.1,7,7,0.7,0.7,48,1.0,5,0.3261282565252058,0.6738717434747943
0.01,350,100,0.2,9,9,0.5,0.5,16,0.01,5,0.32613057558005076,0.6738694244199492
0.0001,450,100,0.2,9,9,0.5,0.5,16,0.01,5,0.3261452602004631,0.6738547397995369
0.01,350,100,0.2,9,9,0.5,0.5,48,0.1,5,0.3261667838344404,0.6738332161655596
0.0001,450,100,0.2,9,9,0.5,0.5,48,0.1,5,0.3261766857727619,0.6738233142272381
0.01,350,100,0.2,7,7,0.5,0.5,48,1.0,5,0.32623289352072943,0.6737671064792705
0.0001,450,100,0.2,7,7,0.5,0.5,48,1.0,5,0.32624040996585946,0.6737595900341405
0.01,350,200,0.1,9,9,0.9,0.9,48,0.1,5,0.3262821762464311,0.6737178237535689
0.01,350,100,0.2,3,3,0.9,0.9,48,1.0,5,0.32628454370042775,0.6737154562995722
0.0001,450,200,0.1,9,9,0.9,0.9,48,0.1,5,0.3262931446133718,0.6737068553866282
0.0001,450,100,0.2,3,3,0.9,0.9,48,1.0,5,0.32629363330997485,0.6737063666900251
0.01,350,100,0.2,9,9,0.7,0.7,112,1.0,5,0.32629866103479827,0.6737013389652018
0.01,350,100,0.2,9,9,0.7,0.7,112,0.1,5,0.32630427781389554,0.6736957221861044
0.01,350,100,0.2,9,9,0.7,0.7,112,0.01,5,0.32630479358912484,0.6736952064108752
0.01,350,100,0.2,7,7,0.7,0.7,112,1.0,5,0.3263048023149964,0.6736951976850036
0.01,350,100,0.2,5,5,0.7,0.7,112,1.0,5,0.3263111068496584,0.6736888931503415
0.01,350,100,0.2,7,7,0.7,0.7,112,0.1,5,0.3263111263908998,0.6736888736091002
0.01,350,100,0.2,7,7,0.7,0.7,112,0.01,5,0.3263116813251454,0.6736883186748546
0.0001,450,100,0.2,9,9,0.7,0.7,112,1.0,5,0.32631530680759885,0.6736846931924012
0.01,350,100,0.2,3,3,0.7,0.7,112,1.0,5,0.3263175541399543,0.6736824458600457
0.01,350,100,0.2,5,5,0.7,0.7,112,0.1,5,0.3263181376920014,0.6736818623079985
0.01,350,100,0.2,5,5,0.7,0.7,112,0.01,5,0.3263187393545347,0.6736812606454653
0.0001,450,100,0.2,9,9,0.7,0.7,112,0.1,5,0.3263208702621824,0.6736791297378175
0.0001,450,100,0.2,9,9,0.7,0.7,112,0.01,5,0.326321381546277,0.673678618453723
0.0001,450,100,0.2,7,7,0.7,0.7,112,1.0,5,0.3263214474318319,0.6736785525681681
0.01,350,100,0.2,3,3,0.7,0.7,112,0.1,5,0.32632534324559115,0.6736746567544089
0.01,350,100,0.2,3,3,0.7,0.7,112,0.01,5,0.32632598616854896,0.673674013831451
0.0001,450,100,0.2,7,7,0.7,0.7,112,0.1,5,0.32632771774553915,0.6736722822544609
0.0001,450,100,0.2,5,5,0.7,0.7,112,1.0,5,0.3263277497598516,0.6736722502401484
0.0001,450,100,0.2,7,7,0.7,0.7,112,0.01,5,0.32632826561912687,0.6736717343808731
0.01,350,100,0.2,3,3,0.5,0.5,48,0.1,5,0.3263305472527489,0.6736694527472511
0.0001,450,100,0.2,3,3,0.7,0.7,112,1.0,5,0.32633419430931226,0.6736658056906877
0.0001,450,100,0.2,5,5,0.7,0.7,112,0.1,5,0.32633472532921165,0.6736652746707883
0.0001,450,100,0.2,5,5,0.7,0.7,112,0.01,5,0.326335319813409,0.673664680186591
0.0001,450,100,0.2,3,3,0.7,0.7,112,0.1,5,0.3263419269975411,0.6736580730024588
0.0001,450,100,0.2,3,3,0.7,0.7,112,0.01,5,0.32634256264699385,0.6736574373530062
0.0001,450,100,0.2,3,3,0.5,0.5,48,0.1,5,0.3263428708387235,0.6736571291612765
0.01,350,200,0.1,3,3,0.5,0.5,16,0.1,5,0.3263693003870385,0.6736306996129615
0.0001,450,200,0.1,3,3,0.5,0.5,16,0.1,5,0.32638514831615295,0.673614851683847
0.01,350,100,0.2,9,9,0.5,0.5,112,1.0,5,0.32645743446431424,0.6735425655356857
0.01,350,100,0.2,7,7,0.5,0.5,112,1.0,5,0.3264684962563133,0.6735315037436866
0.0001,450,100,0.2,9,9,0.5,0.5,112,1.0,5,0.3264741920506159,0.6735258079493841
0.01,350,100,0.2,5,5,0.5,0.5,112,1.0,5,0.3264796382255223,0.6735203617744777
0.0001,450,100,0.2,7,7,0.5,0.5,112,1.0,5,0.32648525395464084,0.6735147460453592
0.01,350,100,0.2,3,3,0.5,0.5,112,1.0,5,0.3264910258758879,0.673508974124112
0.01,350,100,0.2,9,9,0.5,0.5,112,0.1,5,0.32649587629101606,0.6735041237089839
0.0001,450,100,0.2,5,5,0.5,0.5,112,1.0,5,0.3264963962517177,0.6735036037482822
0.01,350,100,0.2,9,9,0.5,0.5,112,0.01,5,0.3264985706614798,0.6735014293385202
0.01,350,200,0.1,9,9,0.7,0.7,48,0.1,5,0.32650280340818244,0.6734971965918175
0.01,350,100,0.2,7,7,0.5,0.5,112,0.1,5,0.3265069078511028,0.6734930921488972
0.0001,450,100,0.2,3,3,0.5,0.5,112,1.0,5,0.32650778427634897,0.673492215723651
0.01,350,100,0.2,7,7,0.5,0.5,112,0.01,5,0.32650980593874707,0.673490194061253
0.0001,450,100,0.2,9,9,0.5,0.5,112,0.1,5,0.326512627019741,0.6734873729802591
0.0001,450,200,0.1,9,9,0.7,0.7,48,0.1,5,0.3265136907397381,0.6734863092602619
0.0001,450,100,0.2,9,9,0.5,0.5,112,0.01,5,0.32651532127021954,0.6734846787297805
0.01,350,100,0.2,5,5,0.5,0.5,112,0.1,5,0.32651828811656225,0.6734817118834378
0.01,350,100,0.2,5,5,0.5,0.5,112,0.01,5,0.3265212806890423,0.6734787193109577
0.0001,450,100,0.2,7,7,0.5,0.5,112,0.1,5,0.3265236590838304,0.6734763409161696
0.0001,450,100,0.2,7,7,0.5,0.5,112,0.01,5,0.3265265570054607,0.6734734429945393
0.01,350,100,0.2,3,3,0.5,0.5,112,0.1,5,0.3265299518876813,0.6734700481123187
0.01,350,100,0.2,3,3,0.5,0.5,112,0.01,5,0.3265329722917276,0.6734670277082724
0.0001,450,100,0.2,5,5,0.5,0.5,112,0.1,5,0.32653503966528374,0.6734649603347163
0.0001,450,100,0.2,5,5,0.5,0.5,112,0.01,5,0.3265380320179999,0.6734619679820001
0.0001,450,100,0.2,3,3,0.5,0.5,112,0.1,5,0.32654670376936334,0.6734532962306367
0.0001,450,100,0.2,3,3,0.5,0.5,112,0.01,5,0.32654972320665787,0.6734502767933421
0.01,350,200,0.1,5,5,0.9,0.9,48,0.1,5,0.3265563669765479,0.6734436330234521
0.0001,450,200,0.1,5,5,0.9,0.9,48,0.1,5,0.32656758312098505,0.6734324168790149
0.01,350,200,0.1,9,9,0.9,0.9,48,1.0,5,0.32657697400652275,0.6734230259934773
0.0001,450,200,0.1,9,9,0.9,0.9,48,1.0,5,0.3265869918667418,0.6734130081332582
0.01,350,100,0.2,9,9,0.5,0.5,48,0.01,5,0.32659463061440114,0.6734053693855988
0.0001,450,100,0.2,9,9,0.5,0.5,48,0.01,5,0.32660460011831044,0.6733953998816895
0.01,350,100,0.2,5,5,0.7,0.7,48,0.1,5,0.3266224959452099,0.67337750405479
0.0001,450,100,0.2,5,5,0.7,0.7,48,0.1,5,0.32663478903796517,0.6733652109620348
0.01,350,200,0.1,5,5,0.5,0.5,16,1.0,5,0.3266428863174692,0.6733571136825308
0.0001,450,200,0.1,5,5,0.5,0.5,16,1.0,5,0.3266591259426373,0.6733408740573628
0.01,350,100,0.2,3,3,0.5,0.5,48,0.01,5,0.3266750786859425,0.6733249213140575
0.0001,450,100,0.2,3,3,0.5,0.5,48,0.01,5,0.3266879687003566,0.6733120312996435
0.01,350,100,0.2,3,3,0.5,0.5,48,1.0,5,0.3266896611745399,0.6733103388254601
0.0001,450,100,0.2,3,3,0.5,0.5,48,1.0,5,0.32670146543086337,0.6732985345691367
0.01,350,200,0.1,3,3,0.9,0.9,48,1.0,5,0.3267804298084067,0.6732195701915933
0.0001,450,200,0.1,3,3,0.9,0.9,48,1.0,5,0.32679054883116204,0.673209451168838
0.01,350,100,0.2,3,3,0.9,0.9,48,0.1,5,0.32681143981856225,0.6731885601814378
0.0001,450,100,0.2,3,3,0.9,0.9,48,0.1,5,0.32682501734196556,0.6731749826580344
0.01,350,200,0.1,5,5,0.7,0.7,48,0.01,5,0.3269184000188745,0.6730815999811255
0.0001,450,200,0.1,5,5,0.7,0.7,48,0.01,5,0.32692834712226876,0.6730716528777312
0.01,350,200,0.1,9,9,0.5,0.5,16,0.01,5,0.32697049519615023,0.6730295048038497
0.0001,450,200,0.1,9,9,0.5,0.5,16,0.01,5,0.3269834123491385,0.6730165876508615
0.01,350,200,0.1,5,5,0.9,0.9,48,0.01,5,0.32701547012127413,0.6729845298787258
0.0001,450,200,0.1,5,5,0.9,0.9,48,0.01,5,0.32702868983306815,0.6729713101669319
0.01,350,100,0.2,5,5,0.5,0.5,48,0.01,5,0.327047777039963,0.672952222960037
0.0001,450,100,0.2,5,5,0.5,0.5,48,0.01,5,0.32706098242485593,0.6729390175751441
0.01,350,200,0.1,5,5,0.7,0.7,48,0.1,5,0.3270793185198309,0.6729206814801691
0.01,350,200,0.1,5,5,0.7,0.7,48,1.0,5,0.32708463721380565,0.6729153627861943
0.0001,450,200,0.1,5,5,0.7,0.7,48,0.1,5,0.3270890740412672,0.6729109259587328
0.0001,450,200,0.1,5,5,0.7,0.7,48,1.0,5,0.32709267193751473,0.6729073280624853
0.01,350,200,0.1,5,5,0.9,0.9,48,1.0,5,0.32712257507621434,0.6728774249237857
0.01,350,100,0.2,9,9,0.5,0.5,16,1.0,5,0.3271334014347637,0.6728665985652362
0.0001,450,200,0.1,5,5,0.9,0.9,48,1.0,5,0.32713377880875416,0.6728662211912458
0.0001,450,100,0.2,9,9,0.5,0.5,16,1.0,5,0.32714685171856334,0.6728531482814366
0.01,350,100,0.2,5,5,0.5,0.5,48,0.1,5,0.3272104167905306,0.6727895832094695
0.01,350,100,0.2,3,3,0.7,0.7,48,0.1,5,0.3272130148549348,0.6727869851450652
0.0001,450,100,0.2,3,3,0.7,0.7,48,0.1,5,0.3272234248016172,0.6727765751983827
0.0001,450,100,0.2,5,5,0.5,0.5,48,0.1,5,0.3272250874957943,0.6727749125042057
0.01,350,100,0.2,5,5,0.9,0.9,48,0.01,5,0.3272309263515721,0.672769073648428
0.01,350,200,0.1,7,7,0.7,0.7,48,0.01,5,0.3272361717025582,0.6727638282974417
0.0001,450,100,0.2,5,5,0.9,0.9,48,0.01,5,0.3272449497212239,0.672755050278776
0.0001,450,200,0.1,7,7,0.7,0.7,48,0.01,5,0.3272459190869016,0.6727540809130984
0.01,350,100,0.2,9,9,0.5,0.5,16,0.1,5,0.3273087974355324,0.6726912025644676
0.0001,450,100,0.2,9,9,0.5,0.5,16,0.1,5,0.3273213070704371,0.672678692929563
0.01,350,200,0.1,7,7,0.9,0.9,48,0.1,5,0.327378407465176,0.672621592534824
0.01,350,100,0.2,3,3,0.5,0.5,16,0.01,5,0.32738231156212555,0.6726176884378745
0.0001,450,200,0.1,7,7,0.9,0.9,48,0.1,5,0.32739119753359597,0.6726088024664041
0.0001,450,100,0.2,3,3,0.5,0.5,16,0.01,5,0.3273985201662552,0.6726014798337447
0.01,350,100,0.2,3,3,0.7,0.7,48,1.0,5,0.3276606120841902,0.6723393879158098
0.0001,450,100,0.2,3,3,0.7,0.7,48,1.0,5,0.32767180558890985,0.6723281944110902
0.01,350,200,0.1,3,3,0.9,0.9,48,0.1,5,0.32776201540023076,0.6722379845997692
0.0001,450,200,0.1,3,3,0.9,0.9,48,0.1,5,0.32777304931251905,0.672226950687481
0.01,350,100,0.2,7,7,0.5,0.5,48,0.1,5,0.3278783156030696,0.6721216843969304
0.0001,450,100,0.2,7,7,0.5,0.5,48,0.1,5,0.3278901392956735,0.6721098607043265
0.01,350,100,0.2,5,5,0.9,0.9,48,0.1,5,0.32789672066281644,0.6721032793371835
0.0001,450,100,0.2,5,5,0.9,0.9,48,0.1,5,0.3279106192586586,0.6720893807413414
0.01,350,100,0.2,7,7,0.5,0.5,48,0.01,5,0.32795578382803126,0.6720442161719687
0.0001,450,100,0.2,7,7,0.5,0.5,48,0.01,5,0.32796657350094355,0.6720334264990564
0.01,350,100,0.2,3,3,0.9,0.9,48,0.01,5,0.32806377616604304,0.671936223833957
0.0001,450,100,0.2,3,3,0.9,0.9,48,0.01,5,0.3280771035464334,0.6719228964535666
0.01,350,100,0.2,3,3,0.7,0.7,48,0.01,5,0.32814859625746967,0.6718514037425303
0.0001,450,100,0.2,3,3,0.7,0.7,48,0.01,5,0.32815974446875007,0.6718402555312499
0.01,350,100,0.2,5,5,0.7,0.7,48,0.01,5,0.3283581637400382,0.6716418362599619
0.01,350,100,0.2,5,5,0.5,0.5,48,1.0,5,0.32836717153492667,0.6716328284650733
0.0001,450,100,0.2,5,5,0.7,0.7,48,0.01,5,0.3283714581581454,0.6716285418418546
0.0001,450,100,0.2,5,5,0.5,0.5,48,1.0,5,0.3283780499578801,0.6716219500421199
0.01,350,200,0.1,7,7,0.9,0.9,48,0.01,5,0.32844732259728465,0.6715526774027154
0.0001,450,200,0.1,7,7,0.9,0.9,48,0.01,5,0.32845838174637726,0.6715416182536227
0.01,350,200,0.1,9,9,0.9,0.9,16,1.0,5,0.3285996500762589,0.6714003499237411
0.0001,450,200,0.1,9,9,0.9,0.9,16,1.0,5,0.32861121088794726,0.6713887891120527
0.01,350,100,0.2,5,5,0.5,0.5,16,0.1,5,0.3291341467621656,0.6708658532378344
0.0001,450,100,0.2,5,5,0.5,0.5,16,0.1,5,0.3291536583986722,0.6708463416013277
0.01,350,200,0.1,3,3,0.9,0.9,16,0.01,5,0.32953484019347334,0.6704651598065267
0.0001,450,200,0.1,3,3,0.9,0.9,16,0.01,5,0.3295476698408042,0.6704523301591958
0.01,350,200,0.1,3,3,0.9,0.9,16,0.1,5,0.3295535151858015,0.6704464848141984
0.0001,450,200,0.1,3,3,0.9,0.9,16,0.1,5,0.3295614817986829,0.6704385182013171
0.01,350,200,0.1,9,9,0.7,0.7,16,0.01,5,0.3295999125404414,0.6704000874595586
0.0001,450,200,0.1,9,9,0.7,0.7,16,0.01,5,0.3296138301462884,0.6703861698537116
0.01,350,200,0.1,7,7,0.9,0.9,16,0.1,5,0.32968053555267784,0.6703194644473222
0.0001,450,200,0.1,7,7,0.9,0.9,16,0.1,5,0.3296902401371106,0.6703097598628893
0.01,350,200,0.1,5,5,0.7,0.7,16,1.0,5,0.3298114194409649,0.6701885805590351
0.0001,450,200,0.1,5,5,0.7,0.7,16,1.0,5,0.3298275408949739,0.6701724591050261
0.01,350,200,0.1,9,9,0.7,0.7,16,0.1,5,0.3298300279961478,0.6701699720038522
0.01,350,100,0.2,3,3,0.9,0.9,16,0.1,5,0.3298362308936635,0.6701637691063365
0.0001,450,100,0.2,3,3,0.9,0.9,16,0.1,5,0.3298465037486844,0.6701534962513156
0.0001,450,200,0.1,9,9,0.7,0.7,16,0.1,5,0.32984830611699156,0.6701516938830084
0.01,350,200,0.1,7,7,0.7,0.7,16,1.0,5,0.32994444068176554,0.6700555593182345
0.0001,450,200,0.1,7,7,0.7,0.7,16,1.0,5,0.32995941380909116,0.6700405861909089
0.01,350,100,0.2,5,5,0.7,0.7,16,0.01,5,0.3300529081397555,0.6699470918602445
0.0001,450,100,0.2,5,5,0.7,0.7,16,0.01,5,0.33006958352719035,0.6699304164728097
0.01,350,100,0.2,3,3,0.5,0.5,16,0.1,5,0.33047679773633576,0.6695232022636642
0.0001,450,100,0.2,3,3,0.5,0.5,16,0.1,5,0.33049435278682177,0.6695056472131782
0.01,350,200,0.1,5,5,0.5,0.5,16,0.01,5,0.3306716562349126,0.6693283437650874
0.01,350,200,0.1,5,5,0.5,0.5,16,0.1,5,0.33067556058558717,0.6693244394144129
0.0001,450,200,0.1,5,5,0.5,0.5,16,0.01,5,0.3306852991332858,0.6693147008667142
0.0001,450,200,0.1,5,5,0.5,0.5,16,0.1,5,0.33069107407616377,0.6693089259238363
0.01,350,100,0.2,5,5,0.7,0.7,16,1.0,5,0.3310772135147416,0.6689227864852584
0.0001,450,100,0.2,5,5,0.7,0.7,16,1.0,5,0.33108531012214365,0.6689146898778564
0.01,350,200,0.1,3,3,0.9,0.9,16,1.0,5,0.3311280825491396,0.6688719174508604
0.0001,450,200,0.1,3,3,0.9,0.9,16,1.0,5,0.3311373998100343,0.6688626001899657
0.01,350,100,0.2,7,7,0.5,0.5,16,1.0,5,0.33160580074643525,0.6683941992535647
0.0001,450,100,0.2,7,7,0.5,0.5,16,1.0,5,0.3316174836920387,0.6683825163079613
0.01,350,100,0.2,9,9,0.9,0.9,16,1.0,5,0.3322170695395048,0.6677829304604952
0.0001,450,100,0.2,9,9,0.9,0.9,16,1.0,5,0.33222980205001207,0.6677701979499879
0.01,350,200,0.1,9,9,0.9,0.9,16,0.01,5,0.3324334081483677,0.6675665918516323
0.0001,450,200,0.1,9,9,0.9,0.9,16,0.01,5,0.3324449083992485,0.6675550916007515
0.01,350,100,0.2,3,3,0.7,0.7,16,0.1,5,0.33249046195539,0.66750953804461
0.01,350,100,0.2,3,3,0.9,0.9,16,1.0,5,0.3324922349213429,0.6675077650786572
0.0001,450,100,0.2,3,3,0.7,0.7,16,0.1,5,0.3324988000556669,0.6675011999443331
0.0001,450,100,0.2,3,3,0.9,0.9,16,1.0,5,0.3325016615286514,0.6674983384713487
0.01,350,100,0.2,7,7,0.9,0.9,16,0.1,5,0.33275158304828306,0.667248416951717
0.0001,450,100,0.2,7,7,0.9,0.9,16,0.1,5,0.3327667639343583,0.6672332360656417
0.01,350,200,0.1,9,9,0.7,0.7,16,1.0,5,0.33298780676775586,0.6670121932322441
0.01,350,100,0.2,3,3,0.9,0.9,16,0.01,5,0.3329919287024376,0.6670080712975623
0.0001,450,200,0.1,9,9,0.7,0.7,16,1.0,5,0.3330002820302396,0.6669997179697604
0.0001,450,100,0.2,3,3,0.9,0.9,16,0.01,5,0.3330035283426084,0.6669964716573916
0.01,350,200,0.1,3,3,0.7,0.7,16,0.1,5,0.33303380497346147,0.6669661950265385
0.0001,450,200,0.1,3,3,0.7,0.7,16,0.1,5,0.3330487453697784,0.6669512546302216
0.01,350,100,0.2,5,5,0.5,0.5,16,0.01,5,0.33312140552469993,0.6668785944753001
0.0001,450,100,0.2,5,5,0.5,0.5,16,0.01,5,0.33313535985240866,0.6668646401475913
0.01,350,200,0.1,5,5,0.9,0.9,16,0.01,5,0.33314673474179646,0.6668532652582035
0.0001,450,200,0.1,5,5,0.9,0.9,16,0.01,5,0.33315673071133695,0.666843269288663
0.01,350,200,0.1,3,3,0.7,0.7,16,1.0,5,0.33321490993906683,0.6667850900609331
0.0001,450,200,0.1,3,3,0.7,0.7,16,1.0,5,0.3332319389500995,0.6667680610499005
0.01,350,100,0.2,3,3,0.7,0.7,16,0.01,5,0.33346988443719133,0.6665301155628087
0.0001,450,100,0.2,3,3,0.7,0.7,16,0.01,5,0.33348321072625126,0.6665167892737487
0.01,350,100,0.2,7,7,0.7,0.7,16,1.0,5,0.3336993232229288,0.6663006767770712
0.01,350,100,0.2,7,7,0.5,0.5,16,0.01,5,0.33405099784251807,0.6659490021574819
0.0001,450,100,0.2,7,7,0.5,0.5,16,0.01,5,0.3340599411962512,0.6659400588037487
0.01,350,200,0.1,5,5,0.9,0.9,16,1.0,5,0.3344435824190771,0.6655564175809229
0.0001,450,200,0.1,5,5,0.9,0.9,16,1.0,5,0.334456847895301,0.665543152104699
0.01,350,100,0.2,7,7,0.7,0.7,16,0.1,5,0.334787141911331,0.6652128580886689
0.01,350,100,0.2,7,7,0.9,0.9,16,1.0,5,0.3355203323680023,0.6644796676319977
0.0001,450,100,0.2,7,7,0.9,0.9,16,1.0,5,0.33553770037806774,0.6644622996219323
0.01,350,200,0.1,7,7,0.7,0.7,16,0.1,5,0.33615881932787883,0.6638411806721212
0.0001,450,200,0.1,7,7,0.7,0.7,16,0.1,5,0.3361724975671069,0.6638275024328931
0.01,350,200,0.1,7,7,0.9,0.9,16,0.01,5,0.33622937225992866,0.6637706277400713
0.0001,450,200,0.1,7,7,0.9,0.9,16,0.01,5,0.3362386612543435,0.6637613387456565
0.01,350,100,0.2,9,9,0.7,0.7,16,1.0,5,0.3363207514648146,0.6636792485351855
0.0001,450,100,0.2,9,9,0.7,0.7,16,1.0,5,0.3363391014816721,0.6636608985183279
0.01,350,100,0.2,5,5,0.9,0.9,16,0.01,5,0.33640608431453073,0.6635939156854693
0.0001,450,100,0.2,5,5,0.9,0.9,16,0.01,5,0.3364213454567417,0.6635786545432583
0.01,350,100,0.2,3,3,0.5,0.5,16,1.0,5,0.33656123985594044,0.6634387601440596
0.0001,450,100,0.2,3,3,0.5,0.5,16,1.0,5,0.336576644879572,0.663423355120428
0.01,350,200,0.1,3,3,0.7,0.7,16,0.01,5,0.3366061162518935,0.6633938837481065
0.0001,450,200,0.1,3,3,0.7,0.7,16,0.01,5,0.33662457014976854,0.6633754298502315
0.01,350,200,0.1,5,5,0.7,0.7,16,0.1,5,0.33662617865526123,0.6633738213447388
0.0001,450,200,0.1,5,5,0.7,0.7,16,0.1,5,0.33663940899224737,0.6633605910077527
0.01,350,200,0.1,7,7,0.9,0.9,16,1.0,5,0.3366411265407969,0.6633588734592031
0.0001,450,200,0.1,7,7,0.9,0.9,16,1.0,5,0.33665642169755206,0.663343578302448
0.01,350,200,0.1,5,5,0.9,0.9,16,0.1,5,0.33703215477911985,0.6629678452208801
0.0001,450,200,0.1,5,5,0.9,0.9,16,0.1,5,0.33703999761946407,0.662960002380536
0.01,350,100,0.2,7,7,0.9,0.9,16,0.01,5,0.3370428708652967,0.6629571291347033
0.0001,450,100,0.2,7,7,0.9,0.9,16,0.01,5,0.3370507234271733,0.6629492765728267
0.01,350,100,0.2,5,5,0.9,0.9,16,0.1,5,0.33745918562604765,0.6625408143739524
0.0001,450,100,0.2,5,5,0.9,0.9,16,0.1,5,0.33747382882863736,0.6625261711713626
0.01,350,200,0.1,9,9,0.9,0.9,16,0.1,5,0.33775641731958933,0.6622435826804107
0.0001,450,200,0.1,9,9,0.9,0.9,16,0.1,5,0.33777213410524115,0.6622278658947589
0.01,350,200,0.1,7,7,0.7,0.7,16,0.01,5,0.33841758302426866,0.6615824169757314
0.0001,450,200,0.1,7,7,0.7,0.7,16,0.01,5,0.3384345993475211,0.6615654006524789
0.01,350,200,0.1,5,5,0.7,0.7,16,0.01,5,0.33865479288184264,0.6613452071181574
0.0001,450,200,0.1,5,5,0.7,0.7,16,0.01,5,0.33866744129062687,0.6613325587093731
0.01,350,100,0.2,3,3,0.7,0.7,16,1.0,5,0.33947043848969655,0.6605295615103035
0.0001,450,100,0.2,3,3,0.7,0.7,16,1.0,5,0.33948303842798694,0.660516961572013
0.01,350,100,0.2,5,5,0.7,0.7,16,0.1,5,0.33973713224150726,0.6602628677584927
0.0001,450,100,0.2,5,5,0.7,0.7,16,0.1,5,0.3397540764946879,0.6602459235053121
0.01,350,100,0.2,9,9,0.9,0.9,16,0.01,5,0.34063179030996243,0.6593682096900375
0.0001,450,100,0.2,9,9,0.9,0.9,16,0.01,5,0.34064410883204455,0.6593558911679555
0.01,350,100,0.2,9,9,0.7,0.7,16,0.01,5,0.3427980953512691,0.657201904648731
0.0001,450,100,0.2,9,9,0.7,0.7,16,0.01,5,0.34281221155376623,0.6571877884462338
0.01,350,100,0.2,9,9,0.7,0.7,16,0.1,5,0.34289066003928353,0.6571093399607164
0.0001,450,100,0.2,9,9,0.7,0.7,16,0.1,5,0.3429123985575966,0.6570876014424034
0.01,350,100,0.2,7,7,0.7,0.7,16,0.01,5,0.34404439295962613,0.6559556070403738
0.0001,450,100,0.2,7,7,0.7,0.7,16,0.01,5,0.344058513603257,0.655941486396743
0.01,350,100,0.2,5,5,0.9,0.9,16,1.0,5,0.3440644475183623,0.6559355524816377
0.0001,450,100,0.2,5,5,0.9,0.9,16,1.0,5,0.34407932112491396,0.655920678875086
0.01,350,100,0.2,9,9,0.9,0.9,16,0.1,5,0.34453842397495327,0.6554615760250467
0.0001,450,100,0.2,9,9,0.9,0.9,16,0.1,5,0.34455645015080116,0.6554435498491988
1.0,250,100,0.2,7,7,0.7,0.7,16,0.1,5,0.3451361534322334,0.6548638465677665
1.0,250,200,0.1,9,9,0.9,0.9,16,0.01,5,0.34549561577688,0.65450438422312
